,Fecha,Número de vistas de página,Usuarios nuevos,Usuarios,Número de sesiones por usuario,Sesiones,Argentina,Otros Paises,mobile,desktop,tablet,Categoría de dispositivo promedio,Categoría de dispositivo std,Android,Windows,Macintosh,iOS,Linux,Chrome OS,Sistema operativo (not set),Sistema operativo promedio,Sistema operativo std,Organic Search,Direct,Referral,Social,Agrupación de canales predeterminada promedio,Agrupación de canales predeterminada std
410,3 ago 2023,146,31,51,1.297872340425532,61,133,13,46,99,1,48.66666666666666,40.052743004970615,39,94,0,8,5,0,0,16.22222222222222,29.95840738155996,119,22,0,5,36.5,48.32442446630897
411,4 ago 2023,79,27,38,1.3529411764705883,46,67,12,49,30,0,26.33333333333333,20.171487027209693,41,27,1,6,4,0,0,8.777777777777779,14.022028524811141,49,9,0,21,19.75,18.45772196128222
412,5 ago 2023,62,13,19,1.25,20,56,6,60,2,0,20.666666666666668,27.824849006278946,58,2,0,2,0,0,0,6.888888888888888,18.088943488861087,48,4,0,10,15.5,19.098429254784282
413,6 ago 2023,82,22,26,1.12,28,75,7,26,56,0,27.33333333333333,22.881336402307355,26,53,2,0,1,0,0,9.111111111111109,17.457532245388105,62,8,0,12,20.5,24.346457647879706
414,7 ago 2023,178,66,84,1.2179487179487178,95,163,15,107,71,0,59.33333333333334,44.454721034128895,100,70,1,7,0,0,0,19.777777777777782,35.636366499461616,91,47,10,30,44.5,29.87055406248769
415,8 ago 2023,192,51,68,1.3492063492063493,85,186,6,55,137,0,64.0,56.290911048469155,50,127,0,5,10,0,0,21.33333333333333,40.35674251803119,107,71,2,12,48.0,43.07551508687969
416,9 ago 2023,229,47,76,1.3582089552238803,91,198,31,67,162,0,76.33333333333333,66.46469405297489,64,161,1,3,0,0,0,25.444444444444446,51.85473536955823,93,118,3,15,57.25,49.236038630255386
417,10 ago 2023,162,35,51,1.5,72,156,6,61,101,0,54.0,41.52910625894406,59,91,10,2,0,0,0,18.0,31.534813214040838,101,58,2,1,40.5,41.85988533190219
418,11 ago 2023,117,24,36,1.2058823529411764,41,88,29,51,66,0,39.0,28.24889378365107,49,66,0,2,0,0,0,13.0,24.129281427805143,75,36,1,5,29.25,29.684802509028085
419,12 ago 2023,85,21,28,1.28,32,76,9,29,56,0,28.33333333333333,22.866763848189997,27,52,5,1,0,0,0,9.444444444444443,17.179516945162803,66,9,0,10,21.25,26.12828926661675
420,13 ago 2023,68,18,21,1.1904761904761905,25,64,4,56,11,1,22.66666666666667,23.921166824012204,57,11,0,0,0,0,0,7.5555555555555545,17.814545312506798,53,12,3,0,17.0,21.248529360875782
421,14 ago 2023,116,39,50,1.3777777777777778,62,91,25,30,83,3,38.66666666666666,33.229839334884275,32,69,2,1,12,0,0,12.888888888888891,22.208328990340764,52,60,1,3,29.0,27.15695122800054
422,15 ago 2023,71,30,38,1.3333333333333333,48,62,9,35,36,0,23.66666666666667,16.73983937265296,33,32,4,1,1,0,0,7.888888888888888,13.211480230335406,60,9,2,0,17.75,24.620875289071265
423,16 ago 2023,91,39,51,1.2888888888888892,58,70,21,27,63,1,30.33333333333333,25.42090128658349,27,42,1,1,20,0,0,10.111111111111109,14.81324065710917,67,24,0,0,22.75,27.362154520432053
424,17 ago 2023,123,35,43,1.1428571428571428,48,120,3,35,88,0,41.0,36.17549815367671,34,88,0,1,0,0,0,13.666666666666664,28.32352771499733,107,15,0,1,30.75,44.42057518763124
425,18 ago 2023,118,29,36,1.2571428571428571,44,106,12,21,97,0,39.333333333333336,41.667999978667346,21,95,0,0,2,0,0,13.111111111111109,29.670203700923942,84,31,3,0,29.5,33.708307581366356
426,19 ago 2023,56,28,33,1.2333333333333334,37,45,11,21,35,0,18.666666666666668,14.38363267359428,19,33,2,2,0,0,0,6.222222222222222,11.103330609203887,36,19,0,1,14.0,14.781745499094482
427,20 ago 2023,46,17,23,1.0454545454545454,23,35,11,28,18,0,15.333333333333336,11.585431464655178,23,14,3,5,1,0,0,5.111111111111111,7.6368179010842585,31,10,3,2,11.5,11.67261752992875
428,21 ago 2023,160,26,35,1.303030303030303,43,146,14,113,47,0,53.33333333333334,46.34891824220089,111,41,3,2,0,3,0,17.777777777777782,35.244472467412145,141,16,2,1,40.0,58.61313845888139
429,22 ago 2023,143,42,55,1.2745098039215683,65,140,3,86,57,0,47.66666666666666,35.72425257751689,83,56,0,3,1,0,0,15.888888888888891,29.369085955755306,107,32,2,2,35.75,42.92071178347349
430,23 ago 2023,129,36,50,1.25,55,124,5,39,90,0,43.0,36.85105154537656,37,74,15,2,1,0,0,14.333333333333336,24.097026095903765,107,9,0,13,32.25,43.41298768801797
431,24 ago 2023,117,46,56,1.2115384615384617,63,107,10,43,74,0,39.0,30.342489460600728,43,66,6,0,2,0,0,13.0,22.910453703252774,84,30,0,3,29.25,33.699962907991456
432,25 ago 2023,91,39,56,1.2884615384615383,67,77,14,30,61,0,30.33333333333333,24.9042611258038,24,43,7,6,10,1,0,10.111111111111109,13.706806455548882,53,35,1,2,22.75,22.18529918662356
433,26 ago 2023,48,20,31,1.3333333333333333,36,40,8,18,30,0,16.0,12.328828005937954,15,21,1,3,8,0,0,5.333333333333333,7.333333333333332,38,8,2,0,12.0,15.297058540778355
434,27 ago 2023,51,19,29,1.2222222222222223,33,35,16,36,15,0,17.0,14.7648230602334,34,13,2,2,0,0,0,5.666666666666668,10.77032961426901,34,11,1,5,12.75,12.774486291041214
435,28 ago 2023,243,49,67,1.492063492063492,94,190,53,55,188,0,81.0,78.92190232544237,52,187,0,3,1,0,0,27.0,58.80476171195664,161,67,2,13,60.75,62.890281443160994
436,29 ago 2023,241,64,81,1.3333333333333333,104,185,56,71,169,1,80.33333333333333,68.90250761442253,65,163,4,5,4,0,0,26.777777777777782,52.06572294871973,143,61,7,30,60.25,51.47511534712671
437,30 ago 2023,576,86,107,1.3398058252427183,138,550,26,260,316,0,192.0,137.6759480325691,244,296,4,16,16,0,0,64.0,110.96345744833694,326,208,4,38,144.0,130.43772460450236
438,31 ago 2023,344,86,124,1.2654867256637168,143,332,12,89,255,0,114.66666666666669,105.67350135624771,84,247,0,5,8,0,0,38.22222222222222,78.17754405877514,195,101,4,44,86.0,71.75304871571659
439,1 sept 2023,355,53,82,1.4054054054054057,104,344,11,86,269,0,118.33333333333331,112.17347676206214,81,236,0,5,33,0,0,39.444444444444436,74.0632029059732,264,61,2,28,88.75,103.31837929429594
440,2 sept 2023,217,35,45,1.1904761904761905,50,95,122,94,123,0,72.33333333333333,52.49973544906891,87,123,0,7,0,0,0,24.11111111111111,44.11460943306762,154,50,3,10,54.25,60.3173896981625
441,3 sept 2023,101,43,50,1.0833333333333333,52,90,11,45,56,0,33.666666666666664,24.225789747475496,47,51,1,0,2,0,0,11.222222222222221,20.22527449492495,70,28,0,3,25.25,28.030117730755247
442,4 sept 2023,263,71,91,1.5,126,235,28,132,126,5,87.66666666666669,58.505460333962745,135,111,10,2,5,0,0,29.222222222222218,50.541023552440976,186,43,12,22,65.75,70.32202713232888
443,5 sept 2023,271,59,79,1.2297297297297298,91,247,24,63,208,0,90.33333333333331,87.0874400945522,62,152,55,1,1,0,0,30.11111111111111,49.232880712079776,171,66,3,31,67.75,63.65286717815624
444,6 sept 2023,199,36,57,1.4615384615384617,76,183,16,35,164,0,66.33333333333333,70.52343975981005,34,162,2,1,0,0,0,22.11111111111111,50.55787540464985,150,31,2,16,49.75,58.78084296775609
445,7 sept 2023,149,36,59,1.4,77,129,20,29,120,0,49.66666666666666,51.12294548982439,22,116,0,7,4,0,0,16.555555555555557,35.80537238122269,103,41,2,3,37.25,41.087558944283856
446,8 sept 2023,252,31,48,1.2173913043478262,56,241,11,63,189,0,84.0,78.57480512225277,57,181,8,6,0,0,0,28.0,56.81744645988785,218,20,2,12,63.0,89.71621926942753
447,9 sept 2023,69,19,29,1.24,31,60,9,32,37,0,23.0,16.391054470858993,20,21,1,12,4,11,0,7.666666666666668,8.124038404635959,58,7,2,2,17.25,23.61540810572623
448,10 sept 2023,118,27,34,1.1612903225806452,36,100,18,20,98,0,39.333333333333336,42.27949332188781,17,93,0,3,0,5,0,13.111111111111109,28.722598321199765,51,59,1,7,29.5,25.743931323712
449,11 sept 2023,121,32,47,1.3488372093023255,58,107,14,27,94,0,40.333333333333336,39.51652256405611,19,93,0,8,1,0,0,13.444444444444445,28.76769450118623,81,13,3,24,30.25,30.227264183184033
450,12 sept 2023,125,51,68,1.3114754098360657,80,110,15,49,74,2,41.66666666666666,29.84776187403151,50,71,3,1,0,0,0,13.888888888888891,25.41847291699678,74,38,5,8,31.25,27.851166941440717
451,13 sept 2023,168,40,60,1.3703703703703705,74,155,13,58,110,0,56.0,44.92957452131799,55,94,11,3,5,0,0,18.666666666666668,31.411250638372653,133,20,2,13,42.0,52.92919799127888
452,14 sept 2023,133,41,54,1.28,64,122,11,31,102,0,44.33333333333334,42.69530289023478,27,96,3,3,4,0,0,14.777777777777779,29.8394882953511,100,33,0,0,33.25,40.825084200770476
453,15 sept 2023,112,26,36,1.4242424242424243,47,91,21,31,81,0,37.333333333333336,33.369979855486214,26,69,0,5,12,0,0,12.444444444444445,21.633878324471198,81,21,1,9,28.0,31.416556144810013
454,16 sept 2023,94,31,41,1.1891891891891893,44,83,11,41,53,0,31.33333333333333,22.691163233490013,39,52,3,0,0,0,0,10.444444444444443,19.009419367549288,75,18,1,0,23.5,30.581857366746053
455,17 sept 2023,73,33,37,1.1176470588235294,38,66,7,27,46,0,24.33333333333333,18.873850222522755,25,42,1,1,4,0,0,8.11111111111111,14.20050425117553,31,41,1,0,18.25,18.102140757380045
456,18 sept 2023,120,40,55,1.3076923076923077,68,112,8,45,75,0,40.0,30.822070014844886,43,67,1,2,7,0,0,13.333333333333336,23.07475773316904,95,15,0,10,30.0,37.91437722025776
457,19 sept 2023,108,31,43,1.475,59,103,5,15,93,0,36.0,40.767634221279025,15,92,0,0,1,0,0,12.0,28.66279043560755,75,30,2,1,27.0,30.058276730378275
458,20 sept 2023,223,42,59,1.3448275862068966,78,211,12,34,189,0,74.33333333333333,82.26110191876163,32,179,0,2,10,0,0,24.777777777777782,55.42117079997053,151,44,12,16,55.75,56.35767472137224
459,21 sept 2023,130,44,62,1.15,69,95,35,60,69,1,43.33333333333334,30.158838763380057,42,63,3,19,3,0,0,14.444444444444445,21.690300500511032,97,26,1,6,32.5,38.39596332949598
460,22 sept 2023,240,38,52,1.24,62,224,16,42,198,0,80.0,85.18215775618742,41,193,0,1,5,0,0,26.66666666666667,60.1442709934482,91,145,0,4,60.0,61.077819214506995
461,23 sept 2023,80,19,24,1.3043478260869563,30,77,3,26,54,0,26.66666666666667,22.050447211388306,25,42,0,1,12,0,0,8.888888888888891,14.231767630078256,69,11,0,0,20.0,28.644371174805013
462,24 sept 2023,81,24,32,1.2413793103448276,36,72,9,19,62,0,27.0,25.935818218569214,19,62,0,0,0,0,0,9.0,19.652537297311564,58,19,4,0,20.25,22.916969694966216
463,25 sept 2023,154,46,60,1.490909090909091,82,130,24,44,110,0,51.33333333333334,45.20570268843916,39,107,0,5,3,0,0,17.11111111111111,33.9425804179956,127,17,2,8,38.5,51.373631368631116
464,26 sept 2023,166,45,62,1.25,75,155,11,50,116,0,55.33333333333334,47.50672467018631,47,105,11,3,0,0,0,18.444444444444443,33.833287721188015,119,36,7,4,41.5,46.45696933722647
465,27 sept 2023,126,33,41,1.3414634146341464,55,119,7,68,58,0,42.0,29.97776954122282,67,57,0,1,1,0,0,14.0,25.768197453450252,67,21,1,37,31.5,24.14021540914662
466,28 sept 2023,146,36,50,1.2222222222222223,55,138,8,72,74,0,48.66666666666666,34.4222150491349,70,67,1,2,6,0,0,16.22222222222222,28.011020758812364,105,18,1,22,36.5,40.326790102858425
467,29 sept 2023,210,41,55,1.3653846153846154,71,203,7,144,66,0,70.0,58.855755878248644,126,60,0,18,6,0,0,23.33333333333333,40.7376429798725,138,21,5,46,52.5,51.48057886232439
468,30 sept 2023,38,24,31,1.2592592592592593,34,27,11,19,17,2,12.666666666666664,7.586537784494028,19,14,3,2,0,0,0,4.222222222222221,6.745826327404685,23,11,2,2,9.5,8.616843969807043
469,1 oct 2023,53,25,30,1.1428571428571428,32,42,11,22,31,0,17.666666666666668,13.021349989749739,20,31,0,2,0,0,0,5.888888888888888,10.816083132122627,44,6,2,1,13.25,17.851820635442202
470,2 oct 2023,83,34,45,1.2045454545454546,53,64,19,39,44,0,27.66666666666667,19.669491322575904,38,43,0,1,1,0,0,9.222222222222221,16.764895716796506,50,30,1,2,20.75,20.51066795596867
471,3 oct 2023,102,41,55,1.2692307692307692,66,88,14,31,71,0,34.0,29.06314963431642,27,71,0,4,0,0,0,11.333333333333336,22.681367781605328,70,17,0,15,25.5,26.51886121235224
472,4 oct 2023,143,56,70,1.161764705882353,79,137,6,42,100,1,47.66666666666666,40.614720921798245,42,78,0,1,22,0,0,15.888888888888891,25.9505702974989,103,7,1,32,35.75,40.530081421087715
473,5 oct 2023,167,55,65,1.2258064516129032,76,147,20,54,113,0,55.66666666666666,46.14710777021193,48,100,10,6,3,0,0,18.555555555555557,32.23218236866554,104,46,2,15,41.75,39.33430436654498
474,6 oct 2023,82,38,47,1.0869565217391304,50,73,9,42,40,0,27.33333333333333,19.344824171395878,40,38,1,2,0,1,0,9.111111111111109,15.996141510060374,56,8,0,18,20.5,21.46508793366568
475,7 oct 2023,130,26,33,1.2258064516129032,38,120,10,33,96,1,43.33333333333334,39.46587837050577,32,87,1,2,8,0,0,14.444444444444445,27.455463374997017,102,18,0,10,32.5,40.629422836166405
476,8 oct 2023,88,33,38,1.135135135135135,42,82,6,28,60,0,29.33333333333333,24.513035081133648,27,58,2,1,0,0,0,9.777777777777779,18.966507191935168,79,8,0,1,22.0,33.052987762076825
477,9 oct 2023,109,46,56,1.2037037037037035,65,88,21,47,62,0,36.333333333333336,26.411277052720408,39,62,0,8,0,0,0,12.111111111111109,21.366871784997986,93,13,2,1,27.25,38.251633952028776
478,10 oct 2023,175,39,52,1.24,62,169,6,41,134,0,58.33333333333334,56.061474194752385,40,125,0,1,2,7,0,19.444444444444443,39.265792608017,139,24,1,11,43.75,55.59395200918891
479,11 oct 2023,149,39,52,1.3137254901960784,67,135,14,60,89,0,49.66666666666666,37.06151043273271,56,83,1,4,5,0,0,16.555555555555557,29.05975113111723,117,23,2,7,37.25,46.69247798093393
480,12 oct 2023,104,37,50,1.2727272727272727,56,92,12,44,59,1,34.666666666666664,24.580932086115492,40,53,1,5,5,0,0,11.555555555555555,19.026946453859185,70,29,1,4,26.0,27.631503759296198
481,13 oct 2023,65,11,16,1.2857142857142858,18,44,21,19,46,0,21.66666666666667,18.873850222522755,12,38,0,7,8,0,0,7.222222222222222,11.697841945112762,44,21,0,0,16.25,18.171062159378575
482,14 oct 2023,51,14,19,1.2777777777777777,23,44,7,10,41,0,17.0,17.45470328211473,10,41,0,0,0,0,0,5.666666666666668,12.87547194388531,20,31,0,0,12.75,13.32994748676828
483,15 oct 2023,35,20,23,1.3333333333333333,28,21,14,21,14,0,11.666666666666664,8.73053390247253,21,14,0,0,0,0,0,3.888888888888889,7.460182369597564,22,13,0,0,8.75,9.310612224768036
484,16 oct 2023,284,32,38,1.25,45,273,11,37,238,9,94.66666666666669,101.99455323147845,45,237,0,1,1,0,0,31.555555555555557,73.96261985491367,266,16,1,1,71.0,112.7497228377968
485,17 oct 2023,342,46,61,1.11864406779661,66,332,10,32,310,0,114.0,139.20727950314478,32,298,5,0,7,0,0,38.0,92.43977018097306,308,27,1,6,85.5,128.83031475549535
486,18 oct 2023,140,43,60,1.1964285714285714,67,116,24,40,100,0,46.66666666666666,41.096093353126506,38,89,11,2,0,0,0,15.555555555555555,28.50384422849783,100,23,0,17,35.0,38.464269133833795
487,19 oct 2023,173,45,56,1.2592592592592593,68,146,27,36,135,2,57.66666666666666,56.417097487276756,35,134,0,3,1,0,0,19.222222222222218,41.98618232434141,133,36,0,4,43.25,53.6627198341642
488,20 oct 2023,110,32,48,1.372093023255814,59,92,18,34,76,0,36.66666666666666,31.08411527166605,30,75,1,4,0,0,0,12.222222222222221,24.031358114753033,88,19,2,1,27.5,35.65459297201413
489,21 oct 2023,43,26,31,1.1724137931034482,34,36,7,21,22,0,14.333333333333336,10.143416036468627,20,22,0,1,0,0,0,4.777777777777779,8.689428798229843,29,9,2,3,10.75,10.871407452579449
490,22 oct 2023,36,25,31,1.1666666666666667,35,27,9,22,14,0,12.0,9.092121131323903,21,13,0,1,1,0,0,4.0,7.211102550927977,28,6,0,2,9.0,11.180339887498945
491,23 oct 2023,184,45,56,1.2264150943396226,65,178,6,27,157,0,61.33333333333334,68.53871574194802,24,142,0,3,15,0,0,20.444444444444443,43.731786332168845,67,115,2,0,46.0,48.09885653526495
492,24 oct 2023,154,33,51,1.2448979591836735,61,145,9,42,112,0,51.33333333333334,46.197643037521104,42,109,0,0,3,0,0,17.11111111111111,34.990298479068755,103,37,1,13,38.5,39.430318284284745
493,25 oct 2023,328,63,74,1.162162162162162,86,320,8,57,270,1,109.33333333333331,115.88595926839264,55,255,3,3,12,0,0,36.444444444444436,79.06271928188983,260,37,5,26,82.0,103.4093806189748
494,26 oct 2023,103,39,49,1.2244897959183674,60,76,27,43,57,3,34.333333333333336,22.881336402307355,40,43,14,6,0,0,0,11.444444444444445,16.67407242871473,45,54,0,4,25.75,24.003905932160286
495,27 oct 2023,160,26,39,1.2,42,141,19,13,146,1,53.33333333333334,65.70810875040884,13,145,1,1,0,0,0,17.777777777777782,45.155971126696656,119,40,0,1,40.0,48.37871432768755
496,28 oct 2023,88,19,29,1.2222222222222223,33,77,11,35,53,0,29.33333333333333,22.00504992546534,30,53,0,5,0,0,0,9.777777777777779,17.868518422557703,76,12,0,0,22.0,31.559467676119
497,29 oct 2023,78,30,39,1.2162162162162162,45,66,12,54,24,0,26.0,22.09072203437452,51,24,0,3,0,0,0,8.666666666666666,16.69996673316713,64,13,0,1,19.5,26.196373794859465
498,30 oct 2023,156,46,64,1.293103448275862,75,126,30,60,95,1,52.0,38.79003308411411,54,90,2,7,3,0,0,17.333333333333332,30.503187447288926,101,47,0,8,39.0,39.96873778342268
499,31 oct 2023,136,42,59,1.3272727272727274,73,128,8,46,90,0,45.33333333333334,36.74537007872177,45,84,1,1,5,0,0,15.111111111111109,27.993826479916137,97,24,5,10,34.0,37.03376837428241
500,1 nov 2023,122,30,46,1.2325581395348837,53,120,2,50,72,0,40.66666666666666,30.12566274052001,50,61,1,0,10,0,0,13.555555555555555,22.77479655287158,96,16,0,10,30.5,38.24591481452627
501,2 nov 2023,209,66,82,1.175,94,182,27,81,128,0,69.66666666666667,52.86670870111822,76,123,4,5,1,0,0,23.222222222222218,42.28679273137386,115,76,1,17,52.25,45.745901455758855
502,3 nov 2023,133,32,49,1.2,54,126,7,33,100,0,44.33333333333334,41.60395280365663,32,99,1,1,0,0,0,14.777777777777779,31.378611886930518,71,42,6,14,33.25,25.56731311655568
503,4 nov 2023,48,28,36,1.1428571428571428,40,37,11,27,21,0,16.0,11.575836902790224,24,18,2,3,1,0,0,5.333333333333333,8.550503558920441,39,6,1,2,12.0,15.70031846810758
504,5 nov 2023,40,25,30,1.0,30,34,6,18,22,0,13.333333333333336,9.568466729604884,14,22,0,4,0,0,0,4.4444444444444455,7.5881649239839435,32,6,2,0,10.0,12.884098726725126
505,6 nov 2023,190,44,56,1.2222222222222223,66,184,6,48,142,0,63.33333333333334,58.97645481225725,36,140,0,12,2,0,0,21.11111111111111,43.50337009791934,147,37,2,4,47.5,59.10372238700368
506,7 nov 2023,274,54,67,1.2153846153846153,79,243,31,108,166,0,91.33333333333331,68.78630354624063,106,158,1,2,7,0,0,30.444444444444446,55.689837714715594,217,44,0,13,68.5,87.21381771256203
507,8 nov 2023,158,47,63,1.2166666666666666,73,145,13,62,93,3,52.66666666666666,37.33035702421764,59,92,1,6,0,0,0,17.555555555555557,31.986494063418952,126,30,0,2,39.5,51.32981589680602
508,9 nov 2023,331,102,121,1.2711864406779658,150,324,7,194,137,0,110.33333333333331,81.41389452803631,192,125,0,2,12,0,0,36.77777777777778,67.05185021521741,203,118,3,7,82.75,83.36778454535063
509,10 nov 2023,118,45,60,1.2452830188679245,66,93,25,39,79,0,39.333333333333336,32.25247621845836,36,73,1,3,5,0,0,13.111111111111109,23.834822538296752,88,30,0,0,29.5,35.92700933837939
510,11 nov 2023,78,29,36,1.25,40,71,7,36,42,0,26.0,18.547236990991408,34,37,0,2,5,0,0,8.666666666666666,14.445299120013633,47,16,0,15,19.5,17.09532099727876
511,12 nov 2023,92,34,44,1.175,47,78,14,63,28,1,30.66666666666667,25.38153309440197,61,19,1,3,8,0,0,10.222222222222221,18.901956264294018,65,18,1,8,23.0,24.989997999199602
512,13 nov 2023,129,40,55,1.1923076923076923,62,123,6,30,99,0,43.0,41.448763552125406,30,94,5,0,0,0,0,14.333333333333336,29.64980794391612,77,39,0,13,32.25,29.405569200408284
513,14 nov 2023,171,54,68,1.196969696969697,79,160,11,35,136,0,57.0,57.659922534345,34,134,1,1,1,0,0,19.0,41.986770403174475,70,94,1,6,42.75,40.195615432531945
514,15 nov 2023,130,41,58,1.2142857142857142,68,119,11,41,88,1,43.33333333333334,35.55590277608237,41,76,5,1,7,0,0,14.444444444444445,25.064854150388488,85,39,0,6,32.5,33.75277766347534
515,16 nov 2023,100,39,54,1.4375,69,91,9,46,54,0,33.333333333333336,23.79542439676633,42,53,1,4,0,0,0,11.111111111111109,19.66070217150301,60,25,0,15,25.0,22.079402165819612
516,17 nov 2023,122,27,47,1.3902439024390243,57,105,17,26,96,0,40.66666666666666,40.54078878802872,26,96,0,0,0,0,0,13.555555555555555,30.254884311320016,90,22,1,9,30.5,35.16034698349833
517,18 nov 2023,79,25,37,1.303030303030303,43,68,11,15,64,0,26.33333333333333,27.32926799035951,11,61,1,4,2,0,0,8.777777777777779,18.766268662314648,55,15,4,5,19.75,20.801141795584204
518,19 nov 2023,90,28,32,1.064516129032258,33,76,14,18,72,0,30.0,30.59411708155671,18,70,2,0,0,0,0,10.0,21.929178937864698,78,11,0,1,22.5,32.33032632065442
519,20 nov 2023,140,37,48,1.1702127659574468,55,120,20,41,99,0,46.66666666666666,40.614720921798245,41,96,1,0,2,0,0,15.555555555555555,31.134515006522232,113,24,0,3,35.0,45.97281805589037
520,21 nov 2023,171,60,70,1.173913043478261,81,147,24,47,122,2,57.0,49.49747468305833,45,114,4,4,3,1,0,19.0,36.230742010986575,109,27,1,34,42.75,40.176952348330246
521,22 nov 2023,158,46,66,1.2542372881355932,74,145,13,35,123,0,52.66666666666666,51.745101754229424,32,118,1,3,4,0,0,17.555555555555557,36.81820537334187,89,39,1,29,39.5,31.792294663959066
522,23 nov 2023,174,42,55,1.2,66,159,15,88,86,0,58.0,41.020320167773754,87,58,23,1,2,3,0,19.33333333333333,30.02221399786054,122,24,27,1,43.5,46.424670165764226
523,24 nov 2023,143,60,71,1.164179104477612,78,124,19,64,79,0,47.66666666666666,34.257197135135776,61,53,0,3,26,0,0,15.888888888888891,23.435227256060692,71,29,0,43,35.75,25.5868618630734
524,25 nov 2023,62,32,42,1.2564102564102564,49,55,7,27,35,0,20.666666666666668,14.974051630144135,24,34,1,3,0,0,0,6.888888888888888,12.087132225308814,45,12,0,5,15.5,17.55704986607944
525,26 nov 2023,92,32,49,1.127659574468085,53,83,9,26,65,1,30.66666666666667,26.33544295347157,25,60,1,2,4,0,0,10.222222222222221,19.16465367851149,57,29,2,4,23.0,22.327113561766108
526,27 nov 2023,103,36,48,1.173913043478261,54,87,16,29,73,1,34.333333333333336,29.634814361190486,27,69,0,3,4,0,0,11.444444444444445,21.94999929694309,64,30,0,9,25.75,24.620875289071265
527,28 nov 2023,192,65,90,1.1777777777777778,106,172,20,83,109,0,64.0,46.48297179254642,80,105,1,3,3,0,0,21.33333333333333,38.511181637429814,126,54,0,12,48.0,49.29503017546495
528,29 nov 2023,166,53,82,1.2837837837837838,95,153,13,49,116,1,55.33333333333334,47.16166051171462,48,113,0,2,3,0,0,18.444444444444443,36.55167152618365,110,26,1,29,41.5,41.015241069631664
529,30 nov 2023,107,37,53,1.16,58,85,22,44,63,0,35.666666666666664,26.38602323621773,37,61,1,7,1,0,0,11.888888888888891,20.73346433208586,36,33,0,38,26.75,15.54630181104175
530,1 dic 2023,51,30,36,1.1764705882352942,40,43,8,32,19,0,17.0,13.140268896284685,30,19,0,2,0,0,0,5.666666666666668,10.413666234542207,37,3,1,10,12.75,14.394009170484784
531,2 dic 2023,46,24,30,1.2413793103448276,36,39,7,29,17,0,15.333333333333336,11.897712198383164,24,13,4,5,0,0,0,5.111111111111111,7.823674107681754,30,13,0,3,11.5,11.715374513859981
532,3 dic 2023,33,18,23,1.1428571428571428,24,24,9,17,16,0,11.0,7.788880963698615,16,15,1,1,0,0,0,3.6666666666666665,6.342099196813482,23,4,3,3,8.25,8.525696452489967
533,4 dic 2023,68,40,54,1.1224489795918366,55,54,14,34,34,0,22.66666666666667,16.027753706895076,34,27,4,0,3,0,0,7.5555555555555545,12.455352362303355,58,7,1,2,17.0,23.780243901188232
534,5 dic 2023,175,49,70,1.2285714285714286,86,164,11,59,116,0,58.33333333333334,47.35914789023224,55,112,1,4,3,0,0,19.444444444444443,36.806132070956494,45,113,6,11,43.75,42.70465431308396
535,6 dic 2023,132,37,60,1.3214285714285714,74,114,18,46,86,0,44.0,35.13782387494518,44,83,2,2,1,0,0,14.666666666666664,27.68473305712815,86,38,1,7,33.0,33.66749173906485
536,7 dic 2023,138,29,45,1.186046511627907,51,127,11,77,61,0,46.0,33.1762967593833,75,20,1,2,40,0,0,15.333333333333336,24.7521042876493,84,45,1,8,34.5,33.10966626228661
537,8 dic 2023,62,19,23,1.0454545454545454,23,53,9,20,42,0,20.666666666666668,17.15290710702481,19,42,0,1,0,0,0,6.888888888888888,13.739193284133005,41,9,0,12,15.5,15.370426148939398
538,9 dic 2023,45,22,25,1.08,27,36,9,29,16,0,15.0,11.860297916438132,27,15,1,2,0,0,0,5.0,9.030811456096043,31,12,0,2,11.25,12.27548369719092
539,10 dic 2023,38,19,25,1.08,27,30,8,8,30,0,12.666666666666664,12.684198393626964,7,21,1,1,8,0,0,4.222222222222221,6.629526173411688,32,5,0,1,9.5,13.124404748406686
540,11 dic 2023,270,55,72,1.3333333333333333,92,254,16,149,121,0,90.0,64.65807503063068,144,111,3,5,7,0,0,30.0,52.74677451960662,133,92,0,45,67.5,49.88236161209692
541,12 dic 2023,128,40,55,1.3076923076923077,68,122,6,40,88,0,42.66666666666666,35.97530016861878,37,87,0,3,1,0,0,14.222222222222221,28.141617176060628,74,48,1,5,32.0,30.454884665682126
542,13 dic 2023,86,34,45,1.181818181818182,52,83,3,27,59,0,28.66666666666667,24.11546299691456,23,52,0,4,7,0,0,9.555555555555557,16.5872180449024,40,31,0,15,21.5,15.305227865013967
543,14 dic 2023,66,34,44,1.0975609756097562,45,39,27,20,46,0,22.0,18.83259585576738,20,35,0,0,6,5,0,7.333333333333332,11.556623882239812,39,18,5,4,16.5,14.115594213493106
544,15 dic 2023,135,33,46,1.380952380952381,58,126,9,34,101,0,45.0,41.96029869610877,31,94,0,3,7,0,0,15.0,29.49576240750525,98,33,0,4,33.75,39.21973355340396
545,16 dic 2023,19,13,16,1.1875,19,18,1,9,10,0,6.333333333333332,4.496912521077347,9,9,1,0,0,0,0,2.1111111111111107,3.69517536629242,14,5,0,0,4.75,5.717298313014637
546,17 dic 2023,57,14,18,1.1111111111111112,20,29,28,13,43,1,19.0,17.663521732655695,14,39,4,0,0,0,0,6.333333333333332,12.346839451634755,26,29,0,2,14.25,13.311179511974135
