Fecha,Sistema operativo,Número de vistas de página
12 jul 2020,Android,3
12 jul 2020,Windows,46
13 jul 2020,Macintosh,1
13 jul 2020,Windows,91
13 jul 2020,Android,64
13 jul 2020,Linux,1
14 jul 2020,Android,5
14 jul 2020,Windows,63
15 jul 2020,Android,9
15 jul 2020,Windows,66
15 jul 2020,Macintosh,14
15 jul 2020,Linux,1
16 jul 2020,Android,9
16 jul 2020,Windows,57
17 jul 2020,Windows,4
17 jul 2020,(not set),1
17 jul 2020,Android,9
18 jul 2020,iOS,3
18 jul 2020,Windows,3
18 jul 2020,Android,41
19 jul 2020,Android,16
19 jul 2020,Macintosh,15
19 jul 2020,Windows,6
20 jul 2020,Windows Phone,1
20 jul 2020,Windows,27
20 jul 2020,Macintosh,3
20 jul 2020,Android,12
21 jul 2020,Android,6
21 jul 2020,Macintosh,1
21 jul 2020,Windows,60
22 jul 2020,Windows,167
22 jul 2020,Android,82
22 jul 2020,Macintosh,1
23 jul 2020,Android,1
23 jul 2020,Windows,38
24 jul 2020,Macintosh,2
24 jul 2020,Windows,27
24 jul 2020,Android,6
25 jul 2020,Android,5
25 jul 2020,Windows,26
25 jul 2020,iOS,1
26 jul 2020,Windows,6
26 jul 2020,Android,7
27 jul 2020,(not set),2
27 jul 2020,Windows,36
27 jul 2020,Linux,27
27 jul 2020,iOS,8
27 jul 2020,Android,11
28 jul 2020,Linux,1
28 jul 2020,Windows,60
28 jul 2020,(not set),1
28 jul 2020,iOS,10
28 jul 2020,Android,44
29 jul 2020,Windows,92
29 jul 2020,Macintosh,3
29 jul 2020,Android,56
29 jul 2020,iOS,1
30 jul 2020,iOS,1
30 jul 2020,Windows,52
30 jul 2020,Android,12
31 jul 2020,Windows,77
31 jul 2020,Android,12
1 ago 2020,Windows,30
1 ago 2020,iOS,2
1 ago 2020,Android,39
2 ago 2020,iOS,1
2 ago 2020,Android,33
2 ago 2020,Windows,13
3 ago 2020,(not set),2
3 ago 2020,Windows,165
3 ago 2020,Android,143
3 ago 2020,Linux,6
3 ago 2020,iOS,8
4 ago 2020,(not set),1
4 ago 2020,Windows,104
4 ago 2020,Macintosh,2
4 ago 2020,iOS,11
4 ago 2020,Android,45
5 ago 2020,Windows,138
5 ago 2020,Macintosh,1
5 ago 2020,iOS,14
5 ago 2020,Android,69
6 ago 2020,Windows,172
6 ago 2020,Android,45
6 ago 2020,iOS,2
7 ago 2020,Windows,122
7 ago 2020,(not set),4
7 ago 2020,Android,26
7 ago 2020,Linux,22
7 ago 2020,iOS,12
8 ago 2020,iOS,3
8 ago 2020,Windows,13
8 ago 2020,Android,8
9 ago 2020,Android,24
9 ago 2020,Windows,111
9 ago 2020,Linux,18
9 ago 2020,iOS,7
10 ago 2020,Linux,8
10 ago 2020,Windows,155
10 ago 2020,iOS,14
10 ago 2020,Android,43
11 ago 2020,Windows,154
11 ago 2020,Linux,1
11 ago 2020,iOS,10
11 ago 2020,Android,84
11 ago 2020,Macintosh,16
11 ago 2020,(not set),1
12 ago 2020,iOS,2
12 ago 2020,Android,36
12 ago 2020,Windows,56
12 ago 2020,(not set),1
13 ago 2020,Android,29
13 ago 2020,(not set),1
13 ago 2020,Windows,94
13 ago 2020,iOS,7
14 ago 2020,Android,73
14 ago 2020,iOS,7
14 ago 2020,(not set),1
14 ago 2020,Windows,103
15 ago 2020,Linux,1
15 ago 2020,Windows,56
15 ago 2020,iOS,6
15 ago 2020,Android,16
16 ago 2020,(not set),1
16 ago 2020,Windows,14
16 ago 2020,iOS,1
16 ago 2020,Android,2
17 ago 2020,Android,7
17 ago 2020,Windows,38
18 ago 2020,iOS,2
18 ago 2020,Android,24
18 ago 2020,Windows,67
19 ago 2020,iOS,3
19 ago 2020,Linux,1
19 ago 2020,Macintosh,1
19 ago 2020,Android,28
19 ago 2020,Windows,88
20 ago 2020,Android,22
20 ago 2020,Windows,50
20 ago 2020,(not set),1
20 ago 2020,iOS,2
20 ago 2020,Macintosh,1
21 ago 2020,Windows,98
21 ago 2020,Android,22
21 ago 2020,iOS,3
21 ago 2020,Macintosh,1
22 ago 2020,Android,13
22 ago 2020,Windows,32
23 ago 2020,Windows,42
23 ago 2020,iOS,6
23 ago 2020,Android,5
24 ago 2020,(not set),2
24 ago 2020,Android,20
24 ago 2020,iOS,18
24 ago 2020,Windows,99
25 ago 2020,Macintosh,5
25 ago 2020,Chrome OS,37
25 ago 2020,Windows,56
25 ago 2020,iOS,13
25 ago 2020,Android,19
26 ago 2020,Windows,94
26 ago 2020,Android,28
26 ago 2020,iOS,10
27 ago 2020,Android,42
27 ago 2020,Windows,63
27 ago 2020,Macintosh,1
27 ago 2020,iOS,5
28 ago 2020,Windows,55
28 ago 2020,Android,29
28 ago 2020,iOS,1
29 ago 2020,iOS,5
29 ago 2020,Android,8
29 ago 2020,Windows,27
29 ago 2020,BlackBerry,1
30 ago 2020,Android,13
30 ago 2020,Windows,85
30 ago 2020,iOS,4
31 ago 2020,iOS,6
31 ago 2020,Android,142
31 ago 2020,Windows,66
31 ago 2020,Macintosh,1
1 sept 2020,Android,10
1 sept 2020,Linux,1
1 sept 2020,Macintosh,5
1 sept 2020,Windows,28
2 sept 2020,Windows,64
2 sept 2020,iOS,1
2 sept 2020,Linux,2
2 sept 2020,Android,10
3 sept 2020,iOS,2
3 sept 2020,Windows,68
3 sept 2020,Android,7
4 sept 2020,Android,9
4 sept 2020,Windows,37
4 sept 2020,iOS,11
5 sept 2020,Windows,41
5 sept 2020,Linux,1
5 sept 2020,iOS,3
5 sept 2020,Android,28
6 sept 2020,iOS,2
6 sept 2020,Android,8
6 sept 2020,Windows,38
7 sept 2020,iOS,6
7 sept 2020,Android,13
7 sept 2020,Macintosh,4
7 sept 2020,Windows,91
8 sept 2020,Android,17
8 sept 2020,iOS,8
8 sept 2020,Windows,110
9 sept 2020,Linux,9
9 sept 2020,iOS,4
9 sept 2020,Android,33
9 sept 2020,Windows,63
9 sept 2020,Chrome OS,1
10 sept 2020,Macintosh,2
10 sept 2020,Windows,58
10 sept 2020,Android,82
10 sept 2020,iOS,2
11 sept 2020,Windows,53
11 sept 2020,iOS,8
11 sept 2020,Android,9
12 sept 2020,Macintosh,2
12 sept 2020,Windows,61
12 sept 2020,Android,8
13 sept 2020,Windows,14
13 sept 2020,Android,28
14 sept 2020,Windows,115
14 sept 2020,Android,10
14 sept 2020,Linux,1
15 sept 2020,Macintosh,1
15 sept 2020,Windows,79
15 sept 2020,Android,43
15 sept 2020,iOS,1
16 sept 2020,Android,30
16 sept 2020,iOS,4
16 sept 2020,(not set),1
16 sept 2020,Macintosh,1
16 sept 2020,Windows,26
17 sept 2020,Android,34
17 sept 2020,Linux,3
17 sept 2020,Windows,88
17 sept 2020,iOS,1
18 sept 2020,Android,14
18 sept 2020,Windows,45
19 sept 2020,Windows,37
19 sept 2020,Macintosh,17
19 sept 2020,Android,29
20 sept 2020,Windows,7
20 sept 2020,Macintosh,4
20 sept 2020,Android,10
21 sept 2020,Windows,33
21 sept 2020,iOS,2
21 sept 2020,Android,14
22 sept 2020,Android,49
22 sept 2020,iOS,1
22 sept 2020,Windows,58
22 sept 2020,Linux,3
23 sept 2020,iOS,1
23 sept 2020,Android,11
23 sept 2020,Windows,52
23 sept 2020,Macintosh,10
24 sept 2020,Android,60
24 sept 2020,Macintosh,1
24 sept 2020,Windows,40
25 sept 2020,Android,21
25 sept 2020,iOS,1
25 sept 2020,Windows,52
26 sept 2020,iOS,1
26 sept 2020,Android,6
26 sept 2020,Linux,1
26 sept 2020,Windows,19
27 sept 2020,Macintosh,3
27 sept 2020,Android,13
27 sept 2020,Windows,93
28 sept 2020,Linux,1
28 sept 2020,Android,15
28 sept 2020,Windows,74
28 sept 2020,iOS,1
29 sept 2020,Windows,30
29 sept 2020,iOS,2
29 sept 2020,Android,22
30 sept 2020,Linux,12
30 sept 2020,Windows,78
30 sept 2020,Android,18
30 sept 2020,Macintosh,1
1 oct 2020,iOS,6
1 oct 2020,Windows,128
1 oct 2020,(not set),1
1 oct 2020,Android,47
1 oct 2020,Linux,7
2 oct 2020,Android,46
2 oct 2020,iOS,5
2 oct 2020,Windows,49
3 oct 2020,Android,32
3 oct 2020,iOS,1
3 oct 2020,Windows,12
4 oct 2020,iOS,1
4 oct 2020,Android,6
4 oct 2020,Windows,27
5 oct 2020,Android,35
5 oct 2020,Windows,68
5 oct 2020,Linux,17
6 oct 2020,Linux,1
6 oct 2020,Windows,66
6 oct 2020,Macintosh,4
6 oct 2020,Android,23
6 oct 2020,(not set),1
6 oct 2020,iOS,5
7 oct 2020,Android,7
7 oct 2020,iOS,1
7 oct 2020,Windows,30
8 oct 2020,iOS,1
8 oct 2020,Android,8
8 oct 2020,Windows,55
9 oct 2020,iOS,5
9 oct 2020,Windows,67
9 oct 2020,Android,28
10 oct 2020,Android,86
10 oct 2020,Windows,25
10 oct 2020,iOS,4
10 oct 2020,Linux,2
10 oct 2020,Macintosh,1
11 oct 2020,Windows,54
11 oct 2020,Android,15
11 oct 2020,Macintosh,1
11 oct 2020,iOS,2
12 oct 2020,Android,9
12 oct 2020,Windows,41
12 oct 2020,Macintosh,1
13 oct 2020,Linux,18
13 oct 2020,Windows,58
13 oct 2020,Android,8
14 oct 2020,Windows,31
14 oct 2020,Linux,12
14 oct 2020,Android,12
15 oct 2020,Android,13
15 oct 2020,Windows,15
16 oct 2020,iOS,3
16 oct 2020,Android,15
16 oct 2020,Macintosh,1
16 oct 2020,Linux,1
16 oct 2020,Windows,108
17 oct 2020,Android,11
17 oct 2020,iOS,2
17 oct 2020,Windows,47
18 oct 2020,Android,13
18 oct 2020,Macintosh,7
18 oct 2020,Windows,14
19 oct 2020,Windows,47
19 oct 2020,Android,35
20 oct 2020,Windows,57
20 oct 2020,Android,33
20 oct 2020,iOS,1
21 oct 2020,Windows,53
21 oct 2020,Chrome OS,1
21 oct 2020,Macintosh,1
21 oct 2020,Android,22
21 oct 2020,Linux,1
22 oct 2020,iOS,1
22 oct 2020,Linux,1
22 oct 2020,Android,52
22 oct 2020,Windows,55
23 oct 2020,Linux,1
23 oct 2020,Macintosh,2
23 oct 2020,Android,25
23 oct 2020,iOS,3
23 oct 2020,Windows,131
24 oct 2020,Macintosh,1
24 oct 2020,Windows,80
24 oct 2020,Android,6
25 oct 2020,Windows,43
25 oct 2020,Android,11
26 oct 2020,Chrome OS,1
26 oct 2020,Android,29
26 oct 2020,iOS,4
26 oct 2020,Macintosh,1
26 oct 2020,Windows,94
27 oct 2020,Windows,50
27 oct 2020,Android,15
27 oct 2020,iOS,8
28 oct 2020,Windows,126
28 oct 2020,Android,67
28 oct 2020,iOS,5
29 oct 2020,Android,23
29 oct 2020,Windows,119
30 oct 2020,Windows,76
30 oct 2020,iOS,21
30 oct 2020,Android,42
30 oct 2020,(not set),1
31 oct 2020,Android,9
31 oct 2020,iOS,6
31 oct 2020,Windows,26
1 nov 2020,Windows,29
1 nov 2020,Android,11
2 nov 2020,Android,19
2 nov 2020,iOS,1
2 nov 2020,Linux,2
2 nov 2020,Macintosh,2
2 nov 2020,Windows,43
3 nov 2020,Android,29
3 nov 2020,Windows,56
3 nov 2020,iOS,5
4 nov 2020,Windows,55
4 nov 2020,iOS,2
4 nov 2020,(not set),9
4 nov 2020,Android,34
4 nov 2020,Macintosh,1
5 nov 2020,Windows,83
5 nov 2020,iOS,1
5 nov 2020,Android,29
6 nov 2020,iOS,1
6 nov 2020,Android,29
6 nov 2020,Windows,41
7 nov 2020,Windows,9
7 nov 2020,iOS,7
7 nov 2020,Android,16
8 nov 2020,Windows,19
8 nov 2020,Android,8
9 nov 2020,Linux,1
9 nov 2020,Windows,87
9 nov 2020,Android,27
10 nov 2020,Android,33
10 nov 2020,Linux,2
10 nov 2020,iOS,1
10 nov 2020,Windows,50
11 nov 2020,Windows,90
11 nov 2020,Android,26
12 nov 2020,Windows,55
12 nov 2020,iOS,1
12 nov 2020,Macintosh,15
12 nov 2020,Android,47
13 nov 2020,Linux,1
13 nov 2020,Android,7
13 nov 2020,Macintosh,1
13 nov 2020,Windows,125
14 nov 2020,Windows,10
14 nov 2020,Android,10
15 nov 2020,Windows,15
15 nov 2020,Android,7
16 nov 2020,Android,32
16 nov 2020,Windows,59
16 nov 2020,iOS,2
17 nov 2020,Macintosh,1
17 nov 2020,Android,28
17 nov 2020,iOS,3
17 nov 2020,Windows,54
18 nov 2020,Android,42
18 nov 2020,Windows,75
19 nov 2020,Macintosh,1
19 nov 2020,Chrome OS,1
19 nov 2020,Android,20
19 nov 2020,Windows,27
19 nov 2020,iOS,3
20 nov 2020,Windows,70
20 nov 2020,Android,71
20 nov 2020,iOS,35
21 nov 2020,Macintosh,1
21 nov 2020,iOS,1
21 nov 2020,Windows,17
21 nov 2020,Android,74
22 nov 2020,Windows,43
22 nov 2020,iOS,3
22 nov 2020,Linux,5
22 nov 2020,Android,64
23 nov 2020,Windows,82
23 nov 2020,Macintosh,1
23 nov 2020,iOS,1
23 nov 2020,Android,71
24 nov 2020,Windows,49
24 nov 2020,iOS,3
24 nov 2020,Android,25
24 nov 2020,Macintosh,1
25 nov 2020,Android,40
25 nov 2020,Linux,2
25 nov 2020,(not set),8
25 nov 2020,iOS,2
25 nov 2020,Macintosh,1
25 nov 2020,Windows,60
26 nov 2020,Android,19
26 nov 2020,Windows,108
26 nov 2020,iOS,1
27 nov 2020,Windows,89
27 nov 2020,iOS,5
27 nov 2020,Android,31
28 nov 2020,Windows,37
28 nov 2020,Linux,2
28 nov 2020,Macintosh,1
28 nov 2020,Android,11
29 nov 2020,Macintosh,1
29 nov 2020,Android,8
29 nov 2020,Windows,9
30 nov 2020,Android,9
30 nov 2020,Windows,36
30 nov 2020,Macintosh,8
30 nov 2020,iOS,2
30 nov 2020,Linux,2
1 dic 2020,Android,59
1 dic 2020,Windows,85
1 dic 2020,Macintosh,4
2 dic 2020,Windows,158
2 dic 2020,Android,36
3 dic 2020,Linux,4
3 dic 2020,Macintosh,2
3 dic 2020,Android,27
3 dic 2020,Windows,104
4 dic 2020,Windows,87
4 dic 2020,Android,48
4 dic 2020,iOS,8
4 dic 2020,Macintosh,3
5 dic 2020,Android,47
5 dic 2020,Windows,17
5 dic 2020,iOS,2
6 dic 2020,Macintosh,1
6 dic 2020,Windows,15
6 dic 2020,iOS,1
6 dic 2020,Linux,3
6 dic 2020,Android,9
7 dic 2020,Windows,22
7 dic 2020,Android,6
8 dic 2020,Android,15
8 dic 2020,Windows,63
8 dic 2020,iOS,3
9 dic 2020,Linux,10
9 dic 2020,Android,15
9 dic 2020,Windows,66
9 dic 2020,iOS,5
10 dic 2020,Windows,47
10 dic 2020,Linux,3
10 dic 2020,iOS,4
10 dic 2020,Android,55
10 dic 2020,Macintosh,1
10 dic 2020,(not set),8
11 dic 2020,Android,23
11 dic 2020,Windows,26
11 dic 2020,iOS,14
12 dic 2020,Android,3
12 dic 2020,Windows,7
13 dic 2020,iOS,2
13 dic 2020,Windows,25
13 dic 2020,Android,7
14 dic 2020,iOS,2
14 dic 2020,Android,24
14 dic 2020,Windows,53
15 dic 2020,Linux,1
15 dic 2020,Windows,69
15 dic 2020,iOS,1
15 dic 2020,Android,9
16 dic 2020,Macintosh,2
16 dic 2020,Linux,6
16 dic 2020,Android,18
16 dic 2020,Windows,138
17 dic 2020,Macintosh,1
17 dic 2020,Android,28
17 dic 2020,Windows,154
18 dic 2020,Android,12
18 dic 2020,Macintosh,10
18 dic 2020,iOS,9
18 dic 2020,Windows,178
18 dic 2020,(not set),10
19 dic 2020,Android,2
19 dic 2020,iOS,3
19 dic 2020,Windows,5
20 dic 2020,Linux,1
20 dic 2020,Windows,9
20 dic 2020,iOS,1
20 dic 2020,Android,4
21 dic 2020,Windows,16
21 dic 2020,Android,2
22 dic 2020,Android,33
22 dic 2020,Windows,42
23 dic 2020,Android,11
23 dic 2020,Windows,13
23 dic 2020,Macintosh,3
23 dic 2020,iOS,1
24 dic 2020,Android,2
24 dic 2020,Windows,6
25 dic 2020,Android,7
26 dic 2020,Android,35
26 dic 2020,Windows,31
27 dic 2020,iOS,1
27 dic 2020,Windows,16
27 dic 2020,Android,3
28 dic 2020,Android,5
28 dic 2020,Windows,10
29 dic 2020,Android,2
29 dic 2020,Windows,13
30 dic 2020,Android,5
30 dic 2020,Windows,19
30 dic 2020,iOS,1
31 dic 2020,Windows,14
31 dic 2020,Android,3
1 ene 2021,Windows,2
2 ene 2021,Windows,5
2 ene 2021,Macintosh,2
3 ene 2021,Android,5
3 ene 2021,Windows,39
4 ene 2021,Windows,20
4 ene 2021,Android,17
4 ene 2021,Linux,4
5 ene 2021,Windows,6
5 ene 2021,iOS,1
5 ene 2021,Android,30
6 ene 2021,Windows,13
6 ene 2021,Android,4
7 ene 2021,iOS,2
7 ene 2021,Android,45
7 ene 2021,Windows,35
8 ene 2021,iOS,1
8 ene 2021,Android,12
8 ene 2021,Macintosh,1
8 ene 2021,Windows,10
9 ene 2021,Android,6
9 ene 2021,Linux,3
9 ene 2021,Windows,21
9 ene 2021,iOS,1
10 ene 2021,iOS,2
10 ene 2021,Macintosh,1
10 ene 2021,Android,24
10 ene 2021,Windows,15
11 ene 2021,Android,10
11 ene 2021,Windows,24
11 ene 2021,Linux,2
12 ene 2021,Macintosh,1
12 ene 2021,Windows,18
12 ene 2021,Android,7
13 ene 2021,Android,7
13 ene 2021,Windows,61
14 ene 2021,Android,37
14 ene 2021,Chrome OS,3
14 ene 2021,Windows,26
15 ene 2021,Android,9
15 ene 2021,Windows,33
16 ene 2021,Windows,11
16 ene 2021,Android,14
17 ene 2021,iOS,1
17 ene 2021,Linux,1
17 ene 2021,Macintosh,1
17 ene 2021,Android,3
17 ene 2021,Windows,40
18 ene 2021,Windows,93
18 ene 2021,Android,110
18 ene 2021,Macintosh,1
18 ene 2021,iOS,1
19 ene 2021,Macintosh,3
19 ene 2021,Linux,2
19 ene 2021,Android,25
19 ene 2021,Windows,12
20 ene 2021,Android,18
20 ene 2021,Windows,32
20 ene 2021,iOS,5
21 ene 2021,Windows,24
21 ene 2021,Macintosh,1
21 ene 2021,iOS,1
21 ene 2021,Android,6
22 ene 2021,Android,5
22 ene 2021,Linux,1
22 ene 2021,Windows,19
23 ene 2021,Windows,15
23 ene 2021,Macintosh,2
23 ene 2021,Android,6
24 ene 2021,Windows,2
24 ene 2021,Android,22
25 ene 2021,Macintosh,2
25 ene 2021,Android,11
25 ene 2021,Linux,1
25 ene 2021,Windows,32
26 ene 2021,Macintosh,1
26 ene 2021,Android,8
26 ene 2021,Windows,301
26 ene 2021,iOS,1
27 ene 2021,Linux,3
27 ene 2021,Macintosh,4
27 ene 2021,Windows,74
27 ene 2021,Android,30
28 ene 2021,Macintosh,1
28 ene 2021,Windows,46
28 ene 2021,Android,14
29 ene 2021,(not set),10
29 ene 2021,Android,16
29 ene 2021,Windows,9
30 ene 2021,Android,15
30 ene 2021,Windows,18
31 ene 2021,iOS,1
31 ene 2021,Windows,12
31 ene 2021,Android,4
1 feb 2021,Linux,1
1 feb 2021,iOS,8
1 feb 2021,Windows,31
1 feb 2021,Android,8
2 feb 2021,Android,7
2 feb 2021,Windows,52
3 feb 2021,Android,21
3 feb 2021,Macintosh,1
3 feb 2021,Windows,20
4 feb 2021,Windows,35
4 feb 2021,Macintosh,5
4 feb 2021,Android,15
5 feb 2021,Windows,40
5 feb 2021,iOS,1
5 feb 2021,Android,23
6 feb 2021,Android,17
6 feb 2021,Windows,11
7 feb 2021,Chrome OS,6
7 feb 2021,Windows,25
7 feb 2021,Android,7
8 feb 2021,iOS,1
8 feb 2021,Windows,66
8 feb 2021,Android,11
8 feb 2021,Macintosh,4
9 feb 2021,iOS,7
9 feb 2021,Windows,19
9 feb 2021,Android,7
10 feb 2021,Windows,40
10 feb 2021,Android,34
10 feb 2021,iOS,1
10 feb 2021,Macintosh,1
11 feb 2021,Windows,69
11 feb 2021,Android,14
11 feb 2021,Macintosh,3
12 feb 2021,iOS,2
12 feb 2021,Linux,1
12 feb 2021,Android,19
12 feb 2021,Windows,97
12 feb 2021,Macintosh,3
13 feb 2021,Windows,13
13 feb 2021,Macintosh,1
13 feb 2021,Android,11
14 feb 2021,Android,23
14 feb 2021,Macintosh,2
14 feb 2021,Windows,59
15 feb 2021,Macintosh,1
15 feb 2021,Windows,16
15 feb 2021,Android,3
16 feb 2021,Android,200
16 feb 2021,Macintosh,3
16 feb 2021,Windows,62
17 feb 2021,iOS,1
17 feb 2021,Windows,49
17 feb 2021,Android,16
17 feb 2021,Macintosh,2
18 feb 2021,Android,20
18 feb 2021,Linux,3
18 feb 2021,Macintosh,5
18 feb 2021,Windows,45
19 feb 2021,Macintosh,2
19 feb 2021,Windows,138
19 feb 2021,Android,15
20 feb 2021,Android,10
20 feb 2021,Windows,10
20 feb 2021,iOS,2
20 feb 2021,Macintosh,1
21 feb 2021,Windows,7
21 feb 2021,Android,2
21 feb 2021,Macintosh,1
22 feb 2021,Windows,64
22 feb 2021,Macintosh,2
22 feb 2021,Linux,2
22 feb 2021,Android,12
23 feb 2021,Windows,75
23 feb 2021,iOS,3
23 feb 2021,Android,8
23 feb 2021,Macintosh,14
24 feb 2021,Windows,74
24 feb 2021,Linux,9
24 feb 2021,Android,6
25 feb 2021,Android,31
25 feb 2021,iOS,4
25 feb 2021,Macintosh,11
25 feb 2021,Windows,78
26 feb 2021,Windows,77
26 feb 2021,Macintosh,3
26 feb 2021,Android,21
27 feb 2021,iOS,1
27 feb 2021,Windows,17
27 feb 2021,Android,1
28 feb 2021,Windows,5
28 feb 2021,Android,1
1 mar 2021,Android,7
1 mar 2021,Windows,93
2 mar 2021,Android,12
2 mar 2021,Windows,242
2 mar 2021,Macintosh,5
3 mar 2021,iOS,1
3 mar 2021,Android,46
3 mar 2021,Windows,233
4 mar 2021,Android,20
4 mar 2021,Windows,165
4 mar 2021,Macintosh,1
4 mar 2021,iOS,1
5 mar 2021,Windows,61
5 mar 2021,Macintosh,1
5 mar 2021,Android,6
6 mar 2021,Windows,12
6 mar 2021,Android,9
6 mar 2021,Macintosh,14
7 mar 2021,Macintosh,1
7 mar 2021,iOS,5
7 mar 2021,Windows,111
8 mar 2021,Macintosh,2
8 mar 2021,Linux,1
8 mar 2021,Windows,84
8 mar 2021,Android,5
9 mar 2021,Windows,57
9 mar 2021,Linux,29
9 mar 2021,Macintosh,4
9 mar 2021,Android,29
10 mar 2021,Android,61
10 mar 2021,Windows,138
10 mar 2021,iOS,5
10 mar 2021,Linux,24
10 mar 2021,Macintosh,4
11 mar 2021,Macintosh,1
11 mar 2021,Windows,49
11 mar 2021,iOS,4
11 mar 2021,Android,97
11 mar 2021,Linux,1
12 mar 2021,Android,15
12 mar 2021,iOS,2
12 mar 2021,Windows,55
13 mar 2021,Macintosh,3
13 mar 2021,Android,16
13 mar 2021,iOS,1
13 mar 2021,Windows,67
14 mar 2021,Windows,31
14 mar 2021,Android,10
14 mar 2021,Macintosh,3
15 mar 2021,Macintosh,1
15 mar 2021,Android,59
15 mar 2021,iOS,1
15 mar 2021,Windows,130
15 mar 2021,Linux,13
16 mar 2021,Macintosh,1
16 mar 2021,Windows,115
16 mar 2021,Android,38
16 mar 2021,Linux,1
17 mar 2021,Windows,144
17 mar 2021,Linux,1
17 mar 2021,Android,39
18 mar 2021,Windows,144
18 mar 2021,Linux,1
18 mar 2021,Macintosh,1
18 mar 2021,iOS,10
18 mar 2021,Android,36
19 mar 2021,iOS,5
19 mar 2021,Macintosh,16
19 mar 2021,Windows,159
19 mar 2021,Android,23
20 mar 2021,iOS,1
20 mar 2021,Windows,52
20 mar 2021,Android,15
20 mar 2021,Macintosh,7
21 mar 2021,Android,5
21 mar 2021,Windows,43
21 mar 2021,Macintosh,4
22 mar 2021,iOS,2
22 mar 2021,Android,68
22 mar 2021,Windows,80
23 mar 2021,Macintosh,1
23 mar 2021,Windows,97
23 mar 2021,iOS,1
23 mar 2021,Android,40
24 mar 2021,iOS,10
24 mar 2021,Linux,1
24 mar 2021,Android,186
24 mar 2021,Windows,151
25 mar 2021,iOS,3
25 mar 2021,(not set),1
25 mar 2021,Android,36
25 mar 2021,Windows,133
25 mar 2021,Macintosh,1
26 mar 2021,Macintosh,1
26 mar 2021,Android,24
26 mar 2021,iOS,3
26 mar 2021,Windows,118
26 mar 2021,Linux,1
27 mar 2021,Android,72
27 mar 2021,Linux,12
27 mar 2021,Windows,53
27 mar 2021,(not set),1
28 mar 2021,Windows,19
28 mar 2021,Android,21
28 mar 2021,iOS,2
28 mar 2021,(not set),1
29 mar 2021,Linux,9
29 mar 2021,Android,38
29 mar 2021,Macintosh,33
29 mar 2021,iOS,3
29 mar 2021,Windows,61
30 mar 2021,Macintosh,19
30 mar 2021,(not set),1
30 mar 2021,Windows,65
30 mar 2021,Android,72
30 mar 2021,iOS,1
31 mar 2021,Android,28
31 mar 2021,Macintosh,7
31 mar 2021,Linux,1
31 mar 2021,Windows,109
31 mar 2021,iOS,2
1 abr 2021,Android,13
1 abr 2021,Windows,57
1 abr 2021,Macintosh,1
1 abr 2021,iOS,7
2 abr 2021,Windows,51
2 abr 2021,Android,28
2 abr 2021,iOS,5
3 abr 2021,Android,11
3 abr 2021,Windows,81
4 abr 2021,Windows,20
4 abr 2021,Android,13
4 abr 2021,iOS,1
4 abr 2021,Macintosh,1
5 abr 2021,(not set),2
5 abr 2021,Android,29
5 abr 2021,Windows,86
6 abr 2021,Windows,200
6 abr 2021,Android,38
6 abr 2021,Linux,1
7 abr 2021,iOS,9
7 abr 2021,Android,28
7 abr 2021,(not set),2
7 abr 2021,Windows,73
8 abr 2021,Linux,1
8 abr 2021,Windows,66
8 abr 2021,iOS,3
8 abr 2021,Android,34
9 abr 2021,(not set),1
9 abr 2021,Android,33
9 abr 2021,Macintosh,1
9 abr 2021,Windows,56
9 abr 2021,iOS,3
10 abr 2021,Windows,59
10 abr 2021,Android,38
11 abr 2021,iOS,1
11 abr 2021,Windows,42
11 abr 2021,Android,41
12 abr 2021,Macintosh,3
12 abr 2021,(not set),1
12 abr 2021,Windows,81
12 abr 2021,Android,31
12 abr 2021,iOS,4
13 abr 2021,iOS,4
13 abr 2021,Android,29
13 abr 2021,Macintosh,4
13 abr 2021,Linux,1
13 abr 2021,Windows,127
14 abr 2021,(not set),2
14 abr 2021,Windows,197
14 abr 2021,Android,41
15 abr 2021,Android,49
15 abr 2021,Linux,2
15 abr 2021,iOS,2
15 abr 2021,(not set),8
15 abr 2021,Windows,60
15 abr 2021,Macintosh,1
16 abr 2021,Linux,1
16 abr 2021,Windows,41
16 abr 2021,Android,34
16 abr 2021,Macintosh,4
17 abr 2021,iOS,3
17 abr 2021,(not set),2
17 abr 2021,Android,11
17 abr 2021,Windows,36
18 abr 2021,Android,6
18 abr 2021,Windows,26
18 abr 2021,Chrome OS,1
18 abr 2021,Macintosh,1
19 abr 2021,iOS,6
19 abr 2021,Linux,1
19 abr 2021,Macintosh,2
19 abr 2021,Windows,66
19 abr 2021,Android,30
20 abr 2021,Linux,16
20 abr 2021,Android,20
20 abr 2021,Windows,231
20 abr 2021,(not set),1
20 abr 2021,iOS,3
21 abr 2021,Linux,4
21 abr 2021,Windows,51
21 abr 2021,Android,33
21 abr 2021,Macintosh,1
22 abr 2021,Windows,70
22 abr 2021,Android,69
22 abr 2021,Macintosh,1
22 abr 2021,iOS,1
23 abr 2021,iOS,5
23 abr 2021,Macintosh,2
23 abr 2021,Windows,59
23 abr 2021,Android,83
24 abr 2021,Android,53
24 abr 2021,Windows,43
24 abr 2021,iOS,4
24 abr 2021,Linux,1
25 abr 2021,Windows,21
25 abr 2021,iOS,1
25 abr 2021,Android,49
25 abr 2021,Linux,3
26 abr 2021,Windows,65
26 abr 2021,Android,57
