Fecha,Categoría de dispositivo,Número de vistas de página
30 may 2021,desktop,14
30 may 2021,mobile,10
31 may 2021,mobile,28
31 may 2021,desktop,67
1 jun 2021,mobile,40
1 jun 2021,tablet,1
1 jun 2021,desktop,103
2 jun 2021,desktop,60
2 jun 2021,mobile,58
3 jun 2021,desktop,73
3 jun 2021,mobile,13
4 jun 2021,mobile,27
4 jun 2021,desktop,51
5 jun 2021,desktop,24
5 jun 2021,mobile,22
5 jun 2021,tablet,1
6 jun 2021,mobile,17
6 jun 2021,desktop,31
7 jun 2021,tablet,1
7 jun 2021,desktop,60
7 jun 2021,mobile,23
8 jun 2021,mobile,35
8 jun 2021,desktop,72
9 jun 2021,desktop,78
9 jun 2021,mobile,53
10 jun 2021,desktop,129
10 jun 2021,mobile,13
11 jun 2021,tablet,7
11 jun 2021,mobile,61
11 jun 2021,desktop,48
12 jun 2021,mobile,19
12 jun 2021,tablet,1
12 jun 2021,desktop,51
13 jun 2021,desktop,37
13 jun 2021,mobile,8
13 jun 2021,tablet,1
14 jun 2021,desktop,200
14 jun 2021,mobile,34
15 jun 2021,desktop,177
15 jun 2021,mobile,25
16 jun 2021,mobile,15
16 jun 2021,desktop,64
17 jun 2021,desktop,76
17 jun 2021,mobile,72
18 jun 2021,mobile,21
18 jun 2021,desktop,105
19 jun 2021,desktop,42
19 jun 2021,mobile,8
20 jun 2021,desktop,31
20 jun 2021,mobile,8
21 jun 2021,desktop,25
21 jun 2021,tablet,1
21 jun 2021,mobile,14
22 jun 2021,desktop,66
22 jun 2021,mobile,130
23 jun 2021,mobile,55
23 jun 2021,desktop,75
24 jun 2021,desktop,54
24 jun 2021,mobile,24
25 jun 2021,mobile,48
25 jun 2021,desktop,68
26 jun 2021,desktop,48
26 jun 2021,tablet,1
26 jun 2021,mobile,82
27 jun 2021,mobile,10
27 jun 2021,desktop,78
28 jun 2021,mobile,76
28 jun 2021,tablet,1
28 jun 2021,desktop,102
29 jun 2021,tablet,1
29 jun 2021,desktop,100
29 jun 2021,mobile,21
30 jun 2021,mobile,55
30 jun 2021,desktop,60
1 jul 2021,mobile,26
1 jul 2021,desktop,21
2 jul 2021,mobile,18
2 jul 2021,desktop,80
3 jul 2021,desktop,22
3 jul 2021,mobile,24
4 jul 2021,mobile,92
4 jul 2021,desktop,41
5 jul 2021,mobile,25
5 jul 2021,desktop,76
6 jul 2021,desktop,170
6 jul 2021,mobile,148
7 jul 2021,mobile,247
7 jul 2021,desktop,161
8 jul 2021,desktop,204
8 jul 2021,mobile,121
9 jul 2021,desktop,129
9 jul 2021,mobile,19
10 jul 2021,desktop,152
10 jul 2021,mobile,45
11 jul 2021,mobile,32
11 jul 2021,desktop,16
12 jul 2021,mobile,36
12 jul 2021,desktop,33
13 jul 2021,mobile,107
13 jul 2021,desktop,34
14 jul 2021,tablet,1
14 jul 2021,desktop,56
14 jul 2021,mobile,17
15 jul 2021,mobile,12
15 jul 2021,desktop,49
16 jul 2021,mobile,9
16 jul 2021,desktop,51
17 jul 2021,mobile,17
17 jul 2021,desktop,23
18 jul 2021,desktop,20
18 jul 2021,mobile,14
19 jul 2021,desktop,45
19 jul 2021,mobile,12
20 jul 2021,mobile,16
20 jul 2021,desktop,18
21 jul 2021,desktop,31
21 jul 2021,mobile,20
22 jul 2021,desktop,50
22 jul 2021,mobile,17
23 jul 2021,desktop,30
23 jul 2021,mobile,10
24 jul 2021,desktop,41
24 jul 2021,mobile,22
25 jul 2021,desktop,14
25 jul 2021,mobile,12
26 jul 2021,desktop,72
26 jul 2021,mobile,44
27 jul 2021,desktop,24
27 jul 2021,mobile,67
28 jul 2021,desktop,166
28 jul 2021,tablet,1
28 jul 2021,mobile,32
29 jul 2021,mobile,46
29 jul 2021,tablet,1
29 jul 2021,desktop,59
30 jul 2021,mobile,26
30 jul 2021,tablet,1
30 jul 2021,desktop,58
31 jul 2021,desktop,14
31 jul 2021,mobile,14
1 ago 2021,desktop,107
1 ago 2021,mobile,14
2 ago 2021,desktop,75
2 ago 2021,tablet,1
2 ago 2021,mobile,82
3 ago 2021,desktop,41
3 ago 2021,mobile,20
4 ago 2021,mobile,40
4 ago 2021,desktop,91
5 ago 2021,tablet,1
5 ago 2021,mobile,31
5 ago 2021,desktop,82
6 ago 2021,mobile,18
6 ago 2021,desktop,55
6 ago 2021,tablet,2
7 ago 2021,desktop,97
7 ago 2021,mobile,59
8 ago 2021,desktop,43
8 ago 2021,mobile,10
9 ago 2021,mobile,37
9 ago 2021,desktop,90
10 ago 2021,desktop,57
10 ago 2021,mobile,45
11 ago 2021,mobile,31
11 ago 2021,desktop,157
12 ago 2021,desktop,94
12 ago 2021,mobile,51
13 ago 2021,desktop,66
13 ago 2021,mobile,16
14 ago 2021,desktop,29
14 ago 2021,mobile,53
15 ago 2021,mobile,17
15 ago 2021,desktop,47
16 ago 2021,mobile,13
16 ago 2021,desktop,39
17 ago 2021,desktop,580
17 ago 2021,mobile,36
18 ago 2021,tablet,3
18 ago 2021,desktop,57
18 ago 2021,mobile,18
19 ago 2021,mobile,118
19 ago 2021,desktop,105
19 ago 2021,tablet,2
20 ago 2021,mobile,22
20 ago 2021,desktop,77
21 ago 2021,desktop,22
21 ago 2021,mobile,19
22 ago 2021,desktop,24
22 ago 2021,mobile,71
23 ago 2021,tablet,1
23 ago 2021,desktop,76
23 ago 2021,mobile,43
24 ago 2021,desktop,122
24 ago 2021,mobile,28
25 ago 2021,mobile,1595
25 ago 2021,desktop,686
26 ago 2021,mobile,657
26 ago 2021,desktop,234
26 ago 2021,tablet,8
27 ago 2021,mobile,253
27 ago 2021,desktop,97
27 ago 2021,tablet,1
28 ago 2021,desktop,109
28 ago 2021,mobile,20
29 ago 2021,mobile,84
29 ago 2021,desktop,24
30 ago 2021,desktop,123
30 ago 2021,mobile,37
31 ago 2021,desktop,105
31 ago 2021,mobile,29
1 sept 2021,mobile,51
1 sept 2021,desktop,174
2 sept 2021,desktop,88
2 sept 2021,mobile,36
2 sept 2021,tablet,1
3 sept 2021,desktop,93
3 sept 2021,mobile,43
4 sept 2021,mobile,22
4 sept 2021,desktop,24
5 sept 2021,mobile,25
5 sept 2021,desktop,24
6 sept 2021,desktop,115
6 sept 2021,mobile,43
7 sept 2021,desktop,48
7 sept 2021,mobile,41
8 sept 2021,mobile,31
8 sept 2021,desktop,174
9 sept 2021,desktop,74
9 sept 2021,mobile,30
10 sept 2021,desktop,116
10 sept 2021,tablet,1
10 sept 2021,mobile,15
11 sept 2021,desktop,26
11 sept 2021,mobile,8
12 sept 2021,desktop,37
12 sept 2021,mobile,76
13 sept 2021,mobile,24
13 sept 2021,desktop,57
14 sept 2021,tablet,1
14 sept 2021,desktop,93
14 sept 2021,mobile,44
15 sept 2021,mobile,34
15 sept 2021,desktop,52
16 sept 2021,mobile,33
16 sept 2021,desktop,105
17 sept 2021,mobile,8
17 sept 2021,desktop,67
18 sept 2021,desktop,24
18 sept 2021,mobile,14
18 sept 2021,tablet,1
19 sept 2021,mobile,24
19 sept 2021,desktop,15
20 sept 2021,mobile,26
20 sept 2021,desktop,60
21 sept 2021,mobile,14
21 sept 2021,desktop,89
22 sept 2021,mobile,35
22 sept 2021,desktop,92
23 sept 2021,mobile,97
23 sept 2021,desktop,110
24 sept 2021,desktop,137
24 sept 2021,mobile,46
25 sept 2021,mobile,27
25 sept 2021,desktop,17
26 sept 2021,desktop,28
26 sept 2021,mobile,19
26 sept 2021,tablet,1
27 sept 2021,mobile,48
27 sept 2021,tablet,2
27 sept 2021,desktop,67
28 sept 2021,mobile,40
28 sept 2021,desktop,93
29 sept 2021,desktop,74
29 sept 2021,mobile,33
30 sept 2021,mobile,54
30 sept 2021,tablet,1
30 sept 2021,desktop,149
1 oct 2021,mobile,54
1 oct 2021,desktop,89
2 oct 2021,mobile,33
2 oct 2021,desktop,55
3 oct 2021,mobile,2
3 oct 2021,desktop,62
4 oct 2021,mobile,96
4 oct 2021,desktop,20
5 oct 2021,desktop,119
5 oct 2021,mobile,37
5 oct 2021,tablet,2
6 oct 2021,desktop,151
6 oct 2021,tablet,75
6 oct 2021,mobile,34
7 oct 2021,mobile,11
7 oct 2021,desktop,162
8 oct 2021,mobile,32
8 oct 2021,desktop,93
9 oct 2021,mobile,23
9 oct 2021,desktop,43
10 oct 2021,mobile,9
10 oct 2021,desktop,31
10 oct 2021,tablet,21
11 oct 2021,mobile,29
11 oct 2021,desktop,50
12 oct 2021,mobile,21
12 oct 2021,desktop,94
13 oct 2021,mobile,32
13 oct 2021,desktop,71
13 oct 2021,tablet,1
14 oct 2021,mobile,37
14 oct 2021,desktop,121
15 oct 2021,mobile,27
15 oct 2021,desktop,90
16 oct 2021,desktop,43
16 oct 2021,mobile,19
17 oct 2021,desktop,34
17 oct 2021,mobile,17
18 oct 2021,desktop,100
18 oct 2021,mobile,34
19 oct 2021,mobile,25
19 oct 2021,desktop,113
20 oct 2021,tablet,1
20 oct 2021,desktop,155
20 oct 2021,mobile,62
21 oct 2021,tablet,1
21 oct 2021,desktop,91
21 oct 2021,mobile,35
22 oct 2021,desktop,83
22 oct 2021,mobile,56
23 oct 2021,mobile,94
23 oct 2021,desktop,49
24 oct 2021,desktop,57
24 oct 2021,mobile,79
24 oct 2021,tablet,29
25 oct 2021,mobile,57
25 oct 2021,tablet,1
25 oct 2021,desktop,140
26 oct 2021,desktop,106
26 oct 2021,mobile,81
26 oct 2021,tablet,1
27 oct 2021,desktop,115
27 oct 2021,mobile,37
28 oct 2021,desktop,94
28 oct 2021,mobile,66
29 oct 2021,mobile,22
29 oct 2021,tablet,1
29 oct 2021,desktop,95
30 oct 2021,mobile,93
30 oct 2021,desktop,21
31 oct 2021,desktop,96
31 oct 2021,mobile,38
1 nov 2021,desktop,90
1 nov 2021,mobile,32
2 nov 2021,desktop,61
2 nov 2021,mobile,46
3 nov 2021,mobile,19
3 nov 2021,desktop,106
4 nov 2021,mobile,28
4 nov 2021,tablet,6
4 nov 2021,desktop,91
5 nov 2021,mobile,21
5 nov 2021,desktop,60
6 nov 2021,mobile,14
6 nov 2021,desktop,21
7 nov 2021,desktop,26
7 nov 2021,mobile,29
8 nov 2021,mobile,22
8 nov 2021,desktop,69
9 nov 2021,desktop,84
9 nov 2021,mobile,10
9 nov 2021,tablet,3
10 nov 2021,desktop,26
10 nov 2021,mobile,24
11 nov 2021,mobile,22
11 nov 2021,tablet,1
11 nov 2021,desktop,72
12 nov 2021,desktop,65
12 nov 2021,mobile,84
13 nov 2021,desktop,3
13 nov 2021,mobile,14
14 nov 2021,mobile,21
14 nov 2021,desktop,28
15 nov 2021,desktop,68
15 nov 2021,mobile,29
16 nov 2021,desktop,44
16 nov 2021,mobile,13
17 nov 2021,desktop,26
17 nov 2021,mobile,33
18 nov 2021,mobile,21
18 nov 2021,desktop,100
19 nov 2021,mobile,39
19 nov 2021,desktop,142
20 nov 2021,mobile,7
20 nov 2021,desktop,38
21 nov 2021,desktop,17
21 nov 2021,mobile,21
22 nov 2021,desktop,66
22 nov 2021,mobile,13
23 nov 2021,desktop,48
23 nov 2021,mobile,69
24 nov 2021,mobile,20
24 nov 2021,desktop,74
25 nov 2021,desktop,109
25 nov 2021,mobile,23
26 nov 2021,desktop,50
26 nov 2021,mobile,33
27 nov 2021,desktop,17
27 nov 2021,mobile,6
28 nov 2021,mobile,7
28 nov 2021,desktop,64
29 nov 2021,desktop,36
29 nov 2021,mobile,13
30 nov 2021,desktop,63
30 nov 2021,mobile,12
1 dic 2021,desktop,30
1 dic 2021,mobile,24
2 dic 2021,mobile,20
2 dic 2021,desktop,39
3 dic 2021,desktop,41
3 dic 2021,mobile,25
4 dic 2021,mobile,8
4 dic 2021,desktop,24
5 dic 2021,desktop,64
5 dic 2021,mobile,26
6 dic 2021,mobile,75
6 dic 2021,desktop,85
7 dic 2021,mobile,34
7 dic 2021,desktop,176
8 dic 2021,desktop,11
8 dic 2021,mobile,51
9 dic 2021,desktop,63
9 dic 2021,mobile,43
10 dic 2021,mobile,564
10 dic 2021,desktop,271
10 dic 2021,tablet,14
11 dic 2021,desktop,62
11 dic 2021,mobile,69
11 dic 2021,tablet,7
12 dic 2021,desktop,51
12 dic 2021,mobile,44
13 dic 2021,desktop,508
13 dic 2021,mobile,44
14 dic 2021,desktop,131
14 dic 2021,mobile,70
15 dic 2021,desktop,171
15 dic 2021,mobile,29
16 dic 2021,desktop,104
16 dic 2021,mobile,65
17 dic 2021,mobile,18
17 dic 2021,desktop,52
18 dic 2021,desktop,5
18 dic 2021,mobile,51
19 dic 2021,desktop,7
19 dic 2021,mobile,54
20 dic 2021,mobile,19
20 dic 2021,desktop,110
21 dic 2021,desktop,113
21 dic 2021,mobile,8
21 dic 2021,tablet,4
22 dic 2021,desktop,71
22 dic 2021,mobile,16
23 dic 2021,desktop,32
23 dic 2021,mobile,5
24 dic 2021,desktop,3
24 dic 2021,mobile,6
25 dic 2021,mobile,2
25 dic 2021,desktop,2
26 dic 2021,desktop,37
26 dic 2021,mobile,36
27 dic 2021,mobile,6
27 dic 2021,desktop,24
28 dic 2021,mobile,6
28 dic 2021,desktop,12
29 dic 2021,desktop,100
29 dic 2021,mobile,16
30 dic 2021,mobile,12
30 dic 2021,desktop,21
31 dic 2021,desktop,10
31 dic 2021,mobile,5
1 ene 2022,desktop,5
1 ene 2022,mobile,4
2 ene 2022,mobile,20
2 ene 2022,desktop,8
3 ene 2022,desktop,18
3 ene 2022,mobile,45
4 ene 2022,desktop,14
4 ene 2022,mobile,19
5 ene 2022,mobile,10
5 ene 2022,desktop,11
6 ene 2022,mobile,6
6 ene 2022,desktop,14
7 ene 2022,desktop,17
7 ene 2022,mobile,6
8 ene 2022,desktop,7
8 ene 2022,mobile,19
9 ene 2022,mobile,16
9 ene 2022,desktop,93
10 ene 2022,mobile,6
10 ene 2022,desktop,28
11 ene 2022,mobile,10
11 ene 2022,desktop,15
12 ene 2022,desktop,14
12 ene 2022,mobile,5
13 ene 2022,mobile,18
13 ene 2022,desktop,10
14 ene 2022,desktop,19
14 ene 2022,mobile,26
15 ene 2022,mobile,3
15 ene 2022,desktop,13
16 ene 2022,mobile,18
16 ene 2022,desktop,2
17 ene 2022,mobile,26
17 ene 2022,desktop,22
18 ene 2022,mobile,13
18 ene 2022,desktop,3
19 ene 2022,desktop,15
19 ene 2022,mobile,3
20 ene 2022,mobile,5
20 ene 2022,desktop,30
21 ene 2022,mobile,9
21 ene 2022,desktop,19
22 ene 2022,mobile,7
22 ene 2022,desktop,10
23 ene 2022,mobile,7
23 ene 2022,desktop,11
24 ene 2022,mobile,4
24 ene 2022,desktop,7
25 ene 2022,mobile,21
25 ene 2022,desktop,30
26 ene 2022,mobile,9
26 ene 2022,desktop,81
27 ene 2022,desktop,26
27 ene 2022,mobile,36
28 ene 2022,tablet,3
28 ene 2022,desktop,31
28 ene 2022,mobile,14
29 ene 2022,desktop,23
29 ene 2022,tablet,4
29 ene 2022,mobile,10
30 ene 2022,desktop,11
30 ene 2022,mobile,7
31 ene 2022,tablet,1
31 ene 2022,desktop,20
31 ene 2022,mobile,17
1 feb 2022,desktop,20
1 feb 2022,mobile,11
2 feb 2022,mobile,19
2 feb 2022,desktop,24
3 feb 2022,desktop,18
3 feb 2022,mobile,7
4 feb 2022,mobile,17
4 feb 2022,desktop,20
5 feb 2022,desktop,15
5 feb 2022,mobile,25
6 feb 2022,mobile,16
6 feb 2022,desktop,43
7 feb 2022,mobile,39
7 feb 2022,desktop,71
8 feb 2022,desktop,59
8 feb 2022,mobile,32
9 feb 2022,desktop,53
9 feb 2022,mobile,12
10 feb 2022,mobile,34
10 feb 2022,desktop,59
11 feb 2022,mobile,12
11 feb 2022,desktop,36
12 feb 2022,mobile,20
12 feb 2022,desktop,31
13 feb 2022,desktop,3
13 feb 2022,mobile,17
14 feb 2022,mobile,6
14 feb 2022,desktop,84
15 feb 2022,mobile,33
15 feb 2022,desktop,56
16 feb 2022,desktop,37
16 feb 2022,mobile,12
17 feb 2022,desktop,71
17 feb 2022,mobile,5
18 feb 2022,desktop,28
18 feb 2022,mobile,24
19 feb 2022,desktop,3
19 feb 2022,mobile,17
20 feb 2022,desktop,16
20 feb 2022,mobile,6
21 feb 2022,desktop,44
21 feb 2022,mobile,11
22 feb 2022,desktop,77
22 feb 2022,mobile,38
23 feb 2022,desktop,101
23 feb 2022,mobile,35
24 feb 2022,mobile,43
24 feb 2022,desktop,35
25 feb 2022,desktop,62
25 feb 2022,mobile,13
26 feb 2022,desktop,31
26 feb 2022,mobile,12
27 feb 2022,mobile,25
27 feb 2022,desktop,7
28 feb 2022,mobile,18
28 feb 2022,desktop,54
28 feb 2022,tablet,1
1 mar 2022,desktop,36
1 mar 2022,mobile,13
2 mar 2022,mobile,6
2 mar 2022,desktop,37
3 mar 2022,mobile,82
3 mar 2022,desktop,116
4 mar 2022,tablet,3
4 mar 2022,mobile,17
4 mar 2022,desktop,52
5 mar 2022,desktop,24
5 mar 2022,mobile,40
5 mar 2022,tablet,2
6 mar 2022,mobile,18
6 mar 2022,desktop,42
7 mar 2022,mobile,3
7 mar 2022,desktop,50
8 mar 2022,mobile,9
8 mar 2022,desktop,13
9 mar 2022,desktop,134
9 mar 2022,mobile,16
10 mar 2022,desktop,487
10 mar 2022,mobile,30
11 mar 2022,mobile,43
11 mar 2022,desktop,122
12 mar 2022,desktop,67
12 mar 2022,mobile,20
13 mar 2022,mobile,18
13 mar 2022,desktop,26
14 mar 2022,desktop,179
14 mar 2022,mobile,62
15 mar 2022,mobile,100
15 mar 2022,desktop,90
16 mar 2022,desktop,144
16 mar 2022,mobile,42
17 mar 2022,desktop,108
17 mar 2022,mobile,45
18 mar 2022,mobile,13
18 mar 2022,desktop,143
19 mar 2022,mobile,13
19 mar 2022,desktop,36
20 mar 2022,desktop,42
20 mar 2022,mobile,15
21 mar 2022,mobile,40
21 mar 2022,desktop,87
22 mar 2022,mobile,16
22 mar 2022,tablet,8
22 mar 2022,desktop,128
23 mar 2022,mobile,51
23 mar 2022,desktop,90
24 mar 2022,desktop,138
24 mar 2022,mobile,66
25 mar 2022,desktop,98
25 mar 2022,mobile,44
26 mar 2022,mobile,53
26 mar 2022,desktop,41
27 mar 2022,desktop,62
27 mar 2022,tablet,1
27 mar 2022,mobile,22
28 mar 2022,mobile,38
28 mar 2022,desktop,99
29 mar 2022,desktop,111
29 mar 2022,mobile,124
30 mar 2022,mobile,99
30 mar 2022,desktop,225
31 mar 2022,desktop,60
31 mar 2022,mobile,19
1 abr 2022,desktop,33
1 abr 2022,mobile,32
2 abr 2022,mobile,8
2 abr 2022,desktop,38
2 abr 2022,tablet,1
3 abr 2022,desktop,91
3 abr 2022,mobile,16
3 abr 2022,tablet,2
4 abr 2022,desktop,172
4 abr 2022,mobile,42
5 abr 2022,mobile,87
5 abr 2022,desktop,163
6 abr 2022,mobile,106
6 abr 2022,desktop,100
7 abr 2022,mobile,92
7 abr 2022,desktop,83
8 abr 2022,mobile,37
8 abr 2022,desktop,59
9 abr 2022,mobile,41
9 abr 2022,desktop,19
10 abr 2022,mobile,14
10 abr 2022,desktop,23
11 abr 2022,mobile,35
11 abr 2022,desktop,82
12 abr 2022,mobile,42
12 abr 2022,desktop,60
12 abr 2022,tablet,1
13 abr 2022,desktop,26
13 abr 2022,mobile,65
14 abr 2022,mobile,45
14 abr 2022,desktop,19
15 abr 2022,mobile,17
15 abr 2022,desktop,19
16 abr 2022,mobile,11
16 abr 2022,desktop,13
17 abr 2022,mobile,8
17 abr 2022,desktop,27
18 abr 2022,desktop,50
18 abr 2022,mobile,46
19 abr 2022,desktop,150
19 abr 2022,mobile,101
20 abr 2022,mobile,72
20 abr 2022,tablet,1
20 abr 2022,desktop,108
21 abr 2022,desktop,101
21 abr 2022,mobile,64
22 abr 2022,desktop,80
22 abr 2022,mobile,58
23 abr 2022,desktop,37
23 abr 2022,mobile,30
24 abr 2022,mobile,13
24 abr 2022,desktop,36
25 abr 2022,desktop,65
25 abr 2022,mobile,26
26 abr 2022,mobile,108
26 abr 2022,desktop,157
27 abr 2022,mobile,36
27 abr 2022,desktop,74
28 abr 2022,desktop,81
28 abr 2022,mobile,77
29 abr 2022,desktop,72
29 abr 2022,mobile,34
30 abr 2022,desktop,63
30 abr 2022,mobile,29
1 may 2022,mobile,24
1 may 2022,desktop,46
2 may 2022,desktop,131
2 may 2022,mobile,42
3 may 2022,tablet,1
3 may 2022,desktop,128
3 may 2022,mobile,43
4 may 2022,desktop,130
4 may 2022,mobile,39
5 may 2022,mobile,62
5 may 2022,desktop,152
6 may 2022,desktop,118
6 may 2022,mobile,56
7 may 2022,mobile,20
7 may 2022,desktop,132
8 may 2022,mobile,60
8 may 2022,desktop,76
9 may 2022,mobile,89
9 may 2022,desktop,146
10 may 2022,mobile,42
10 may 2022,desktop,167
11 may 2022,mobile,52
11 may 2022,tablet,3
11 may 2022,desktop,52
12 may 2022,mobile,47
12 may 2022,desktop,55
13 may 2022,mobile,24
13 may 2022,desktop,35
14 may 2022,mobile,13
14 may 2022,desktop,31
15 may 2022,mobile,37
15 may 2022,desktop,20
16 may 2022,mobile,34
16 may 2022,desktop,54
17 may 2022,mobile,19
17 may 2022,desktop,48
18 may 2022,desktop,25
18 may 2022,mobile,12
19 may 2022,tablet,1
19 may 2022,desktop,22
19 may 2022,mobile,28
20 may 2022,desktop,33
20 may 2022,mobile,19
21 may 2022,mobile,22
21 may 2022,desktop,24
22 may 2022,desktop,94
22 may 2022,mobile,10
23 may 2022,desktop,36
23 may 2022,mobile,14
24 may 2022,desktop,52
24 may 2022,mobile,13
25 may 2022,desktop,89
25 may 2022,mobile,40
26 may 2022,mobile,14
26 may 2022,desktop,62
27 may 2022,mobile,61
27 may 2022,desktop,61
28 may 2022,desktop,31
28 may 2022,mobile,10
29 may 2022,desktop,29
29 may 2022,mobile,24
30 may 2022,desktop,84
30 may 2022,mobile,56
31 may 2022,desktop,105
31 may 2022,mobile,44
1 jun 2022,desktop,25
1 jun 2022,mobile,32
2 jun 2022,mobile,32
2 jun 2022,desktop,58
3 jun 2022,desktop,42
3 jun 2022,mobile,8
4 jun 2022,desktop,48
4 jun 2022,mobile,47
5 jun 2022,mobile,21
5 jun 2022,desktop,33
6 jun 2022,desktop,86
6 jun 2022,mobile,52
7 jun 2022,mobile,86
7 jun 2022,desktop,146
8 jun 2022,mobile,121
8 jun 2022,tablet,1
8 jun 2022,desktop,84
9 jun 2022,desktop,51
9 jun 2022,mobile,27
10 jun 2022,desktop,87
10 jun 2022,tablet,1
10 jun 2022,mobile,24
11 jun 2022,tablet,1
11 jun 2022,mobile,20
11 jun 2022,desktop,16
12 jun 2022,mobile,11
12 jun 2022,desktop,27
13 jun 2022,mobile,63
13 jun 2022,desktop,49
14 jun 2022,desktop,39
14 jun 2022,mobile,44
15 jun 2022,desktop,124
15 jun 2022,mobile,157
16 jun 2022,tablet,2
16 jun 2022,mobile,125
16 jun 2022,desktop,81
17 jun 2022,tablet,1
17 jun 2022,mobile,72
17 jun 2022,desktop,39
18 jun 2022,desktop,30
18 jun 2022,mobile,48
18 jun 2022,tablet,2
19 jun 2022,mobile,32
19 jun 2022,tablet,2
19 jun 2022,desktop,23
20 jun 2022,mobile,33
20 jun 2022,desktop,40
21 jun 2022,desktop,89
21 jun 2022,mobile,39
22 jun 2022,mobile,25
22 jun 2022,desktop,118
23 jun 2022,tablet,1
23 jun 2022,desktop,117
23 jun 2022,mobile,108
24 jun 2022,mobile,116
24 jun 2022,tablet,1
24 jun 2022,desktop,136
25 jun 2022,mobile,53
25 jun 2022,desktop,19
26 jun 2022,desktop,61
26 jun 2022,mobile,21
27 jun 2022,mobile,28
27 jun 2022,desktop,170
28 jun 2022,mobile,33
28 jun 2022,desktop,89
29 jun 2022,mobile,35
29 jun 2022,desktop,232
30 jun 2022,desktop,48
30 jun 2022,mobile,37
1 jul 2022,desktop,92
1 jul 2022,mobile,29
2 jul 2022,mobile,43
2 jul 2022,desktop,10
3 jul 2022,desktop,26
3 jul 2022,mobile,15
4 jul 2022,desktop,67
4 jul 2022,tablet,29
4 jul 2022,mobile,56
5 jul 2022,desktop,57
5 jul 2022,mobile,62
6 jul 2022,desktop,125
6 jul 2022,mobile,42
7 jul 2022,mobile,14
7 jul 2022,desktop,115
8 jul 2022,desktop,42
8 jul 2022,mobile,33
9 jul 2022,desktop,39
9 jul 2022,mobile,13
10 jul 2022,desktop,6
10 jul 2022,mobile,20
11 jul 2022,mobile,27
11 jul 2022,desktop,329
12 jul 2022,desktop,85
12 jul 2022,mobile,18
13 jul 2022,mobile,21
13 jul 2022,desktop,28
14 jul 2022,mobile,38
14 jul 2022,desktop,55
15 jul 2022,desktop,26
15 jul 2022,mobile,26
16 jul 2022,tablet,2
16 jul 2022,desktop,52
16 jul 2022,mobile,11
17 jul 2022,tablet,6
17 jul 2022,mobile,74
17 jul 2022,desktop,92
18 jul 2022,tablet,10
18 jul 2022,mobile,66
18 jul 2022,desktop,60
19 jul 2022,desktop,48
19 jul 2022,mobile,44
20 jul 2022,desktop,37
20 jul 2022,mobile,22
21 jul 2022,desktop,32
21 jul 2022,mobile,22
22 jul 2022,mobile,25
22 jul 2022,desktop,24
23 jul 2022,desktop,11
23 jul 2022,mobile,32
24 jul 2022,mobile,44
24 jul 2022,desktop,3
25 jul 2022,mobile,56
25 jul 2022,desktop,45
25 jul 2022,tablet,16
26 jul 2022,mobile,53
26 jul 2022,desktop,67
27 jul 2022,desktop,79
27 jul 2022,mobile,57
28 jul 2022,desktop,75
28 jul 2022,mobile,72
29 jul 2022,desktop,99
29 jul 2022,mobile,41
30 jul 2022,mobile,34
30 jul 2022,desktop,76
31 jul 2022,desktop,42
31 jul 2022,mobile,25
1 ago 2022,mobile,32
1 ago 2022,tablet,5
1 ago 2022,desktop,94
2 ago 2022,desktop,88
2 ago 2022,mobile,65
3 ago 2022,mobile,31
3 ago 2022,desktop,34
4 ago 2022,mobile,144
4 ago 2022,desktop,135
4 ago 2022,tablet,1
5 ago 2022,desktop,173
5 ago 2022,tablet,1
5 ago 2022,mobile,39
6 ago 2022,desktop,62
6 ago 2022,mobile,23
7 ago 2022,desktop,27
7 ago 2022,mobile,17
8 ago 2022,mobile,207
8 ago 2022,tablet,7
8 ago 2022,desktop,168
9 ago 2022,desktop,88
9 ago 2022,mobile,95
10 ago 2022,desktop,79
10 ago 2022,mobile,122
11 ago 2022,desktop,146
11 ago 2022,mobile,55
12 ago 2022,mobile,52
12 ago 2022,desktop,77
13 ago 2022,desktop,9
13 ago 2022,mobile,54
14 ago 2022,desktop,44
14 ago 2022,mobile,47
15 ago 2022,mobile,70
15 ago 2022,desktop,27
16 ago 2022,desktop,141
16 ago 2022,mobile,491
17 ago 2022,mobile,163
17 ago 2022,desktop,150
18 ago 2022,mobile,49
18 ago 2022,desktop,95
19 ago 2022,mobile,33
19 ago 2022,desktop,78
20 ago 2022,desktop,51
20 ago 2022,mobile,26
21 ago 2022,desktop,26
21 ago 2022,mobile,19
22 ago 2022,mobile,71
22 ago 2022,desktop,72
23 ago 2022,mobile,209
23 ago 2022,desktop,264
24 ago 2022,desktop,97
24 ago 2022,mobile,93
25 ago 2022,mobile,60
25 ago 2022,desktop,137
26 ago 2022,desktop,31
26 ago 2022,mobile,29
27 ago 2022,desktop,20
27 ago 2022,mobile,43
28 ago 2022,mobile,11
28 ago 2022,desktop,12
29 ago 2022,desktop,112
29 ago 2022,mobile,78
30 ago 2022,mobile,47
30 ago 2022,desktop,125
31 ago 2022,mobile,13
31 ago 2022,desktop,47
1 sept 2022,mobile,35
1 sept 2022,desktop,45
2 sept 2022,mobile,17
2 sept 2022,desktop,35
3 sept 2022,desktop,11
3 sept 2022,mobile,20
4 sept 2022,desktop,28
