,Fecha,Número de vistas de página,Usuarios nuevos,Usuarios,Número de sesiones por usuario,Sesiones,Argentina,Otros Paises,desktop,mobile,tablet,Categoría de dispositivo promedio,Categoría de dispositivo std,Linux,Android,iOS,Windows,Macintosh,Windows Phone,Sistema operativo (not set),Chrome OS,BlackBerry,Sistema operativo promedio,Sistema operativo std,Direct,Organic Search,Referral,Social,Agrupación de canales predeterminada promedio,Agrupación de canales predeterminada std
970,5 jun 2021,47,25,32,1.09375,35,39,8,24,22,1,15.666666666666664,10.402991022884825,0,23,0,23,1,0,0,0,0,4.7,9.15478017212866,3,31,4,9,11.75,11.344051304538429
971,6 jun 2021,48,28,33,1.0303030303030305,34,40,8,31,17,0,16.0,12.675435561221027,0,15,2,28,3,0,0,0,0,4.8,8.897190567814091,4,36,8,0,12.0,14.142135623730953
972,7 jun 2021,84,30,36,1.0555555555555556,38,72,12,60,23,1,28.0,24.344746182013623,3,24,0,55,2,0,0,0,0,8.4,17.054031781370643,27,42,8,7,21.0,14.508618128546908
973,8 jun 2021,107,36,52,1.1153846153846154,58,92,15,72,35,0,35.666666666666664,29.397656747132448,0,33,2,70,2,0,0,0,0,10.7,22.02748283395086,15,73,13,6,26.75,26.910732059905023
974,9 jun 2021,131,25,35,1.1142857142857143,39,95,36,78,53,0,43.66666666666666,32.520079267362725,9,49,4,68,1,0,0,0,0,13.1,23.252741773820997,20,97,13,1,32.75,37.711901304495385
975,10 jun 2021,142,35,45,1.0444444444444445,47,123,19,129,13,0,47.33333333333334,57.990420664872644,1,13,0,128,0,0,0,0,0,14.2,38.1282047833359,8,115,5,14,35.5,46.0135849505339
976,11 jun 2021,116,29,33,1.1212121212121209,37,102,14,48,61,7,38.66666666666666,23.012074125457612,1,61,7,45,2,0,0,0,0,11.6,21.105449533236676,18,67,31,0,29.0,24.545875417267155
977,12 jun 2021,71,24,27,1.2222222222222223,33,48,23,51,19,1,23.66666666666667,20.677416559027765,1,13,7,49,1,0,0,0,0,7.1,14.549570440394449,16,53,2,0,17.75,21.26470079733077
978,13 jun 2021,46,16,19,1.2105263157894737,23,22,24,37,8,1,15.333333333333336,15.58489297008128,0,8,1,32,5,0,0,0,0,4.6,9.499473669630332,7,30,9,0,11.5,11.191514642799694
979,14 jun 2021,234,35,47,1.2340425531914894,58,167,67,200,34,0,78.0,87.37657962329875,6,33,1,191,2,0,0,1,0,23.4,56.68897600062997,20,191,3,20,58.5,76.8130848228347
980,15 jun 2021,202,28,39,1.3076923076923077,51,186,16,177,25,0,67.33333333333333,78.21480394116931,0,24,1,173,4,0,0,0,0,20.2,51.42139632487629,23,178,1,0,50.5,74.18389313051722
981,16 jun 2021,79,23,30,1.1,33,72,7,64,15,0,26.33333333333333,27.32926799035951,1,15,0,60,3,0,0,0,0,7.9,17.91898434621784,18,61,0,0,19.75,24.92363336273425
982,17 jun 2021,148,39,53,1.169811320754717,62,125,23,76,72,0,49.33333333333334,34.92213560989012,4,71,1,67,5,0,0,0,0,14.8,27.169100095512924,9,125,2,12,37.0,50.93623464686018
983,18 jun 2021,126,23,43,1.2093023255813953,52,120,6,105,21,0,42.0,45.365184888855026,7,16,5,96,2,0,0,0,0,12.6,28.217724926010607,8,101,14,3,31.5,40.314389490602494
984,19 jun 2021,50,16,19,1.1052631578947372,21,47,3,42,8,0,16.666666666666668,18.208667044996886,0,8,0,42,0,0,0,0,0,5.0,12.561846997953765,5,34,4,7,12.5,12.459935794377113
985,20 jun 2021,39,16,21,1.0476190476190477,22,31,8,31,8,0,13.0,13.140268896284685,0,8,0,29,2,0,0,0,0,3.9,8.700000000000001,8,26,5,0,9.75,9.807522622966516
986,21 jun 2021,40,21,27,1.037037037037037,28,36,4,25,14,1,13.333333333333336,9.809292646374773,0,14,1,25,0,0,0,0,0,4.0,8.136338242723197,3,36,1,0,10.0,15.049916943292413
987,22 jun 2021,196,31,38,1.0263157894736843,39,183,13,66,130,0,65.33333333333333,53.07437129998705,0,129,1,62,4,0,0,0,0,19.6,40.817153256933544,11,170,0,15,49.0,70.07495986441947
988,23 jun 2021,130,32,44,1.0454545454545454,46,127,3,75,55,0,43.33333333333334,31.71049598406741,3,55,0,71,1,0,0,0,0,13.0,25.270536203254572,31,95,0,4,32.5,38.00328933131973
989,24 jun 2021,78,29,36,1.1111111111111112,40,65,13,54,24,0,26.0,22.09072203437452,0,22,2,52,2,0,0,0,0,7.8,16.086018774078322,24,41,1,12,19.5,14.840822079655831
990,25 jun 2021,116,32,38,1.1842105263157894,45,111,5,68,48,0,38.66666666666666,28.534579412043595,0,47,1,62,6,0,0,0,0,11.6,21.781643647805833,15,88,1,12,29.0,34.46012188022556
991,26 jun 2021,131,30,36,1.0833333333333333,39,127,4,48,82,1,43.66666666666666,33.209770985191824,0,83,0,48,0,0,0,0,0,13.1,27.34392071375281,15,79,1,36,32.75,29.46502163583119
992,27 jun 2021,88,18,26,1.0769230769230769,28,85,3,78,10,0,29.33333333333333,34.653843782312066,0,10,0,77,1,0,0,0,0,8.8,22.92509541964875,11,75,0,2,22.0,30.878795313289018
993,28 jun 2021,179,64,75,1.16,87,151,28,102,76,1,59.66666666666666,42.82003684673281,1,68,8,100,1,0,1,0,0,17.9,33.89232951568835,49,114,0,16,44.75,43.71141155350625
994,29 jun 2021,122,36,51,1.2549019607843137,64,117,5,100,21,1,40.66666666666666,42.74212078136611,5,21,1,94,0,0,0,1,0,12.2,27.95639461733219,18,82,6,16,30.5,30.079062485390068
995,30 jun 2021,115,30,42,1.0952380952380951,46,107,8,60,55,0,38.333333333333336,27.182510717166814,1,54,1,59,0,0,0,0,0,11.5,22.531089631884214,7,63,2,43,28.75,25.321680433968048
996,1 jul 2021,47,30,37,1.054054054054054,39,36,11,21,26,0,15.666666666666664,11.2644968324772,0,20,6,20,1,0,0,0,0,4.7,7.849203781276164,17,27,1,2,11.75,10.84838697687357
997,2 jul 2021,98,32,39,1.1025641025641026,43,81,17,80,18,0,32.666666666666664,34.26692606905706,2,18,0,78,0,0,0,0,0,9.8,23.348661631879462,23,69,5,1,24.5,26.995369973386172
998,3 jul 2021,46,23,25,1.04,26,44,2,22,24,0,15.333333333333336,10.873004286866728,0,24,0,22,0,0,0,0,0,4.6,9.210863151735564,4,41,0,1,11.5,17.09532099727876
999,4 jul 2021,133,16,19,1.0,19,123,10,41,92,0,44.33333333333334,37.63272807307786,0,91,1,40,1,0,0,0,0,13.3,28.48525934584413,23,110,0,0,33.25,45.295557177277324
1000,5 jul 2021,101,38,45,1.0666666666666669,48,73,28,76,25,0,33.666666666666664,31.626290048347787,1,25,0,65,9,0,1,0,0,10.1,19.781051539288804,16,80,4,1,25.25,32.104322138927024
1001,6 jul 2021,318,49,66,1.0909090909090908,72,299,19,170,148,0,106.0,75.48951362054646,1,148,0,164,4,0,1,0,0,31.8,62.2138248301774,25,217,1,75,79.5,83.75410437703934
1002,7 jul 2021,408,74,88,1.1363636363636365,100,364,44,161,247,0,136.0,102.37512718754816,0,244,3,125,36,0,0,0,0,40.8,77.34313156318406,53,208,0,147,102.0,80.72484128197466
1003,8 jul 2021,325,43,53,1.1320754716981132,60,317,8,204,121,0,108.33333333333331,83.7628928716184,62,119,2,140,2,0,0,0,0,32.5,52.010095173917925,25,204,19,77,81.25,74.3719537191272
1004,9 jul 2021,148,18,27,1.3333333333333333,36,114,34,129,19,0,49.33333333333334,56.864361031805814,17,16,3,111,1,0,0,0,0,14.8,32.68883601476199,46,87,9,6,37.0,32.8861673048107
1005,10 jul 2021,197,22,26,1.1538461538461535,30,192,5,152,45,0,65.66666666666667,63.751252711003424,5,45,0,146,1,0,0,0,0,19.7,44.14306287515628,94,98,3,2,49.25,46.77272175103775
1006,11 jul 2021,48,14,17,1.0,17,42,6,16,32,0,16.0,13.063945294843615,0,32,0,16,0,0,0,0,0,4.8,10.244998779892557,11,11,0,26,12.0,9.246621004453463
1007,12 jul 2021,69,38,42,1.0952380952380951,46,56,13,33,36,0,23.0,16.30950643030009,0,33,3,32,1,0,0,0,0,6.9,12.833160171991933,13,31,1,24,17.25,11.366067921669304
1008,13 jul 2021,141,33,48,1.125,54,128,13,34,107,0,47.0,44.63929509598764,1,105,2,33,0,0,0,0,0,14.1,31.829074758779896,12,101,1,27,35.25,39.06644980030819
1009,14 jul 2021,74,36,37,1.0810810810810811,40,62,12,56,17,1,24.66666666666667,23.098821518760552,1,15,3,52,3,0,0,0,0,7.4,15.493224325491454,11,57,0,6,18.5,22.566568192793518
1010,15 jul 2021,61,18,26,1.0769230769230769,28,54,7,49,12,0,20.33333333333333,20.853989759489405,0,11,1,49,0,0,0,0,0,6.1,14.665946952038247,11,42,5,3,15.25,15.722197683530126
1011,16 jul 2021,60,17,24,1.0,24,45,15,51,9,0,20.0,22.226110770892873,0,9,0,47,4,0,0,0,0,6.0,13.949910393977447,5,52,2,1,15.0,21.412613105363857
1012,17 jul 2021,40,13,19,1.0526315789473684,20,33,7,23,17,0,13.333333333333336,9.741092797468305,0,17,0,21,2,0,0,0,0,4.0,7.576278769950324,3,22,13,2,10.0,8.154753215150045
1013,18 jul 2021,34,20,24,1.0833333333333333,26,22,12,20,14,0,11.333333333333336,8.379870059984357,5,13,1,14,1,0,0,0,0,3.4,5.257375771237966,4,22,0,8,8.5,8.2915619758885
1014,19 jul 2021,57,25,28,1.0357142857142858,29,49,8,45,12,0,19.0,19.02629759044045,1,10,2,43,1,0,0,0,0,5.7,12.767536959022285,9,47,1,0,14.25,19.22725929507375
1015,20 jul 2021,34,16,18,1.2222222222222223,22,19,15,18,16,0,11.333333333333336,8.055363982396381,0,16,0,17,1,0,0,0,0,3.4,6.560487786742691,9,24,0,1,8.5,9.604686356149273
1016,21 jul 2021,51,17,22,1.1363636363636365,25,37,14,31,20,0,17.0,12.83225103661344,0,18,2,29,2,0,0,0,0,5.1,9.554580053565934,10,41,0,0,12.75,16.813313177360374
1017,22 jul 2021,67,21,26,1.0769230769230769,28,60,7,50,17,0,22.33333333333333,20.75786330258702,2,16,1,48,0,0,0,0,0,6.7,14.546820958546235,3,55,9,0,16.75,22.320114247019443
1018,23 jul 2021,40,13,18,1.0555555555555556,19,39,1,30,10,0,13.333333333333336,12.47219128924647,1,10,0,27,2,0,0,0,0,4.0,8.209750300709517,8,32,0,0,10.0,13.114877048603999
1019,24 jul 2021,63,18,21,1.0952380952380951,23,59,4,41,22,0,21.0,16.753109164172088,0,21,1,41,0,0,0,0,0,6.3,13.13811249761548,25,35,0,3,15.75,14.720309100015529
1020,25 jul 2021,26,17,21,1.0,21,20,6,14,12,0,8.666666666666666,6.182412330330468,0,11,1,12,2,0,0,0,0,2.6,4.498888751680797,5,15,1,5,6.5,5.172040216394301
1021,26 jul 2021,116,37,51,1.0588235294117647,54,98,18,72,44,0,38.66666666666666,29.634814361190486,4,40,4,63,5,0,0,0,0,11.6,20.689127579480004,10,92,1,13,29.0,36.64014192112252
1022,27 jul 2021,91,32,42,1.0238095238095235,43,79,12,24,67,0,30.33333333333333,27.71682200798321,1,60,7,21,2,0,0,0,0,9.1,18.07456776799932,14,59,2,16,22.75,21.602951187279945
1023,28 jul 2021,199,30,39,1.0512820512820509,41,77,122,166,32,1,66.33333333333333,71.60229667328338,8,30,3,43,115,0,0,0,0,19.9,34.7662192364945,158,39,2,0,49.75,64.39866070035929
1024,29 jul 2021,106,39,46,1.065217391304348,49,81,25,59,46,1,35.333333333333336,24.850665092821068,0,45,2,59,0,0,0,0,0,10.6,20.94373414651743,62,41,0,3,26.5,26.100766272276374
1025,30 jul 2021,85,45,54,1.0185185185185186,55,73,12,58,26,1,28.33333333333333,23.32857094256359,15,25,2,42,1,0,0,0,0,8.5,13.771347065556078,27,46,1,11,21.25,17.03489066592445
1026,31 jul 2021,28,18,22,1.0454545454545454,23,20,8,14,14,0,9.333333333333334,6.599663291074443,0,12,2,13,1,0,0,0,0,2.8,4.894895300208167,9,15,1,3,7.0,5.47722557505166
1027,1 ago 2021,121,16,17,1.1176470588235294,19,112,9,107,14,0,40.333333333333336,47.485670353159044,0,14,0,105,0,0,2,0,0,12.1,31.242439085321113,6,109,0,6,30.25,45.53226877720898
1028,2 ago 2021,158,53,63,1.0793650793650793,68,120,38,75,82,1,52.66666666666666,36.64544840616484,14,81,2,56,4,0,1,0,0,15.8,27.235271248878718,43,102,1,12,39.5,39.23327669211431
1029,3 ago 2021,61,29,37,1.054054054054054,39,41,20,41,20,0,20.33333333333333,16.73983937265296,0,19,1,41,0,0,0,0,0,6.1,12.926329718833573,13,44,1,3,15.25,17.210098779495713
1030,4 ago 2021,131,48,58,1.0517241379310345,61,110,21,91,40,0,43.66666666666666,37.240957142491496,1,39,1,86,4,0,0,0,0,13.1,26.868010719068874,19,104,1,7,32.75,41.64357693570522
1031,5 ago 2021,114,27,32,1.0625,34,107,7,82,31,1,38.0,33.43650699460097,12,26,6,67,3,0,0,0,0,11.4,20.13554071784515,22,80,0,12,28.5,30.736785778607373
1032,6 ago 2021,75,39,44,1.0909090909090908,48,52,23,55,18,2,25.0,22.196095752781986,1,17,3,50,4,0,0,0,0,7.5,15.008331019803634,15,49,0,11,18.75,18.30812661087966
1033,7 ago 2021,156,16,24,1.0833333333333333,26,146,10,97,59,0,52.0,39.9082280572148,0,58,1,96,1,0,0,0,0,15.6,31.85655348589989,49,105,1,1,39.0,42.8485705712571
1034,8 ago 2021,53,24,27,1.1111111111111112,30,38,15,43,10,0,17.666666666666668,18.372685039360885,1,8,2,40,2,0,0,0,0,5.3,11.798728745080972,10,34,9,0,13.25,12.597122687344122
1035,9 ago 2021,127,52,62,1.032258064516129,64,119,8,90,37,0,42.333333333333336,36.9353790047188,0,35,2,89,1,0,0,0,0,12.7,27.45560052156937,16,88,13,10,31.75,32.545160930620696
1036,10 ago 2021,102,36,46,1.065217391304348,49,85,17,57,45,0,34.0,24.535688292770594,0,38,7,50,7,0,0,0,0,10.2,17.325126262166172,19,75,5,3,25.5,29.23610781208744
1037,11 ago 2021,188,36,49,1.2040816326530612,59,160,28,157,31,0,62.66666666666666,67.8937077758724,1,31,0,152,4,0,0,0,0,18.8,45.329460618895524,60,117,9,2,47.0,46.20064934608603
1038,12 ago 2021,145,34,49,1.0816326530612246,53,134,11,94,51,0,48.33333333333334,38.421637422450154,1,50,1,85,8,0,0,0,0,14.5,27.728144546651517,24,118,1,2,36.25,48.0852108241193
1039,13 ago 2021,82,24,34,1.0588235294117647,36,76,6,66,16,0,27.33333333333333,28.11089152307736,3,16,0,63,0,0,0,0,0,8.2,18.87220177933672,11,55,16,0,20.5,20.742468512691538
1040,14 ago 2021,82,16,24,1.25,30,75,7,29,53,0,27.33333333333333,21.66923061752668,0,53,0,28,1,0,0,0,0,8.2,17.092688495377203,16,48,14,4,20.5,16.515144564913744
1041,15 ago 2021,64,14,23,1.0,23,55,9,47,17,0,21.33333333333333,19.43078885571956,0,17,0,45,2,0,0,0,0,6.4,13.814485151463302,6,58,0,0,16.0,24.372115213907882
1042,16 ago 2021,52,22,28,1.0,28,41,11,39,13,0,17.333333333333332,16.21384867602041,0,13,0,33,6,0,0,0,0,5.2,10.11731189595339,15,37,0,0,13.0,15.149257407543116
1043,17 ago 2021,616,42,54,1.0925925925925926,59,598,18,580,36,0,205.33333333333331,265.3366833959367,1,34,2,579,0,0,0,0,0,61.6,172.75890715097734,28,573,2,13,154.0,242.08572861695092
1044,18 ago 2021,78,31,38,1.0263157894736843,39,69,9,57,18,3,26.0,22.759613353482084,0,21,0,56,1,0,0,0,0,7.8,17.232527382830416,12,60,2,4,19.5,23.680160472429236
1045,19 ago 2021,225,43,56,1.1785714285714286,66,209,16,105,118,2,75.0,51.89091121445707,0,120,0,103,2,0,0,0,0,22.5,44.66598258182619,28,177,1,19,56.25,70.38954112650543
1046,20 ago 2021,99,30,45,1.2,54,91,8,77,22,0,33.0,32.38312317653544,0,20,2,75,2,0,0,0,0,9.9,22.47865654348587,21,37,32,9,24.75,10.779030568655047
1047,21 ago 2021,41,19,25,1.08,27,36,5,22,19,0,13.666666666666664,9.741092797468305,0,17,2,20,2,0,0,0,0,4.1,7.272551134230684,7,25,9,0,10.25,9.148087231765993
1048,22 ago 2021,95,23,32,1.09375,35,87,8,24,71,0,31.66666666666667,29.488227406128626,0,68,3,20,4,0,0,0,0,9.5,20.36295656332842,47,25,13,10,23.75,14.549484526951463
1049,23 ago 2021,120,37,54,1.1666666666666667,63,98,22,76,43,1,40.0,30.692018506445606,0,44,0,74,2,0,0,0,0,12.0,24.445858544956035,31,72,17,0,30.0,26.61766330841233
1050,24 ago 2021,150,28,45,1.1555555555555554,52,140,10,122,28,0,50.0,52.17917847826532,0,23,5,115,7,0,0,0,0,15.0,34.02646029195514,8,131,9,2,37.5,54.04858925078434
1051,25 ago 2021,2281,238,260,1.1730769230769231,305,2194,87,686,1595,0,760.3333333333335,653.2739768955204,25,1479,116,660,1,0,0,0,0,228.1,460.0898716555279,195,1541,5,540,570.25,592.3661768703544
1052,26 ago 2021,899,93,122,1.1065573770491803,135,876,23,234,657,8,299.6666666666667,268.99111922556517,51,653,12,181,2,0,0,0,0,89.9,195.21754531803745,53,443,3,400,224.75,198.12669557634075
1053,27 ago 2021,351,60,81,1.0987654320987654,89,331,20,97,253,1,117.0,103.84603988597736,0,247,7,96,1,0,0,0,0,35.1,76.12811569978598,43,251,10,47,87.75,95.33985263256912
1054,28 ago 2021,129,28,37,1.054054054054054,39,120,9,109,20,0,43.0,47.377913278939026,0,17,3,106,3,0,0,0,0,12.9,31.43071745919905,26,93,5,5,32.25,36.106612967709935
1055,29 ago 2021,108,19,29,1.0344827586206895,30,102,6,24,84,0,36.0,35.32704346531139,0,82,2,23,0,0,1,0,0,10.8,24.681166909204283,9,94,4,1,27.0,38.78788470643895
1056,30 ago 2021,160,49,74,1.0675675675675675,79,140,20,123,37,0,53.33333333333334,51.525613910839425,31,37,0,91,1,0,0,0,0,16.0,28.37604623621832,28,118,12,2,40.0,45.978255730290606
1057,31 ago 2021,134,33,47,1.0851063829787233,51,119,15,105,29,0,44.66666666666666,44.274396915398206,20,27,2,85,0,0,0,0,0,13.4,25.617181734140857,31,97,4,2,33.5,38.408983324217274
1058,1 sept 2021,225,53,73,1.0547945205479452,77,176,49,174,51,0,75.0,73.03423854604084,0,47,4,160,14,0,0,0,0,22.5,47.91502895752021,38,164,10,13,56.25,63.152098144083865
1059,2 sept 2021,125,40,52,1.1153846153846154,58,100,25,88,36,1,41.66666666666666,35.74290916469385,0,35,2,86,2,0,0,0,0,12.5,26.582889233490025,13,100,3,9,31.25,39.85207020971433
1060,3 sept 2021,136,38,49,1.0816326530612246,53,117,19,93,43,0,45.33333333333334,38.002923864121584,0,39,4,93,0,0,0,0,0,13.6,28.872824593378464,13,95,9,19,34.0,35.397740040855716
1061,4 sept 2021,46,19,23,1.1304347826086956,26,37,9,24,22,0,15.333333333333336,10.873004286866728,0,22,0,24,0,0,0,0,0,4.6,9.210863151735564,5,37,2,2,11.5,14.773286702694158
1062,5 sept 2021,49,20,26,1.0384615384615383,27,39,10,24,25,0,16.333333333333332,11.556623882239812,0,24,1,24,0,0,0,0,0,4.9,9.554580053565934,4,45,0,0,12.25,18.978606376654746
1063,6 sept 2021,158,37,54,1.1851851851851851,64,149,9,115,43,0,52.66666666666666,47.443533688890504,1,37,6,97,17,0,0,0,0,15.8,29.33871162815436,11,126,11,10,39.5,49.94246689942338
1064,7 sept 2021,89,28,36,1.0833333333333333,39,79,10,48,41,0,29.66666666666667,21.171259344267227,0,35,6,45,3,0,0,0,0,8.9,15.820556248122251,11,56,0,22,22.25,20.980645843252773
1065,8 sept 2021,205,37,46,1.0869565217391304,50,192,13,174,31,0,68.33333333333333,75.78185065626788,9,30,1,163,2,0,0,0,0,20.5,48.32442446630897,29,147,3,26,51.25,56.18885565661575
1066,9 sept 2021,104,41,50,1.1,55,97,7,74,30,0,34.666666666666664,30.390056853443948,0,29,1,71,3,0,0,0,0,10.4,21.932624102008404,8,86,0,10,26.0,34.84250278036869
1067,10 sept 2021,132,20,27,1.1111111111111112,30,127,5,116,15,1,44.0,51.23150072627842,0,16,0,115,1,0,0,0,0,13.2,34.26309968464616,12,117,3,0,33.0,48.69804924224378
1068,11 sept 2021,34,19,22,1.0,22,22,12,26,8,0,11.333333333333336,10.873004286866728,0,7,1,24,2,0,0,0,0,3.4,7.172168430816443,11,21,0,2,8.5,8.321658488546621
1069,12 sept 2021,113,25,29,1.1034482758620692,32,103,10,37,76,0,37.66666666666666,31.03045099396541,1,75,1,35,1,0,0,0,0,11.3,23.613767170868773,19,85,3,6,28.25,33.31197232227476
1070,13 sept 2021,81,32,43,1.0232558139534884,44,65,16,57,24,0,27.0,23.366642891095854,1,23,1,53,3,0,0,0,0,8.1,16.410057891427442,13,66,2,0,20.25,26.87354647232107
1071,14 sept 2021,138,44,59,1.11864406779661,66,133,5,93,44,1,46.0,37.585458180879826,1,43,2,90,2,0,0,0,0,13.8,28.378865375486736,14,118,5,1,34.5,48.438104834933426
1072,15 sept 2021,86,35,48,1.0833333333333333,52,78,8,52,34,0,28.66666666666667,21.561282171728305,5,30,4,46,1,0,0,0,0,8.6,15.226293048539427,17,58,10,1,21.5,21.8231528427952
1073,16 sept 2021,138,44,58,1.0517241379310345,61,127,11,105,33,0,46.0,43.84062043356594,7,32,1,97,1,0,0,0,0,13.8,29.29095423505353,21,105,8,4,34.5,41.18555572042218
1074,17 sept 2021,75,23,35,1.1428571428571428,40,68,7,67,8,0,25.0,29.87752778706208,3,5,3,63,1,0,0,0,0,7.5,18.575521526998912,18,35,19,3,18.75,11.321991874224253
1075,18 sept 2021,39,16,20,1.1,22,31,8,24,14,1,13.0,9.41629792788369,0,14,1,24,0,0,0,0,0,3.9,7.879720807236764,6,29,2,2,9.75,11.233320969330485
1076,19 sept 2021,39,20,23,1.0434782608695652,24,36,3,15,24,0,13.0,9.899494936611664,0,22,2,15,0,0,0,0,0,3.9,7.4893257373411135,10,27,0,2,9.75,10.638961415476606
1077,20 sept 2021,86,31,46,1.108695652173913,51,74,12,60,26,0,28.66666666666667,24.56736769691771,7,26,0,52,1,0,0,0,0,8.6,16.40243884305014,16,58,9,3,21.5,21.569654610122992
1078,21 sept 2021,103,27,39,1.1794871794871795,46,93,10,89,14,0,34.333333333333336,39.07542563925426,3,14,0,85,1,0,0,0,0,10.3,25.23905703468337,27,71,3,2,25.75,27.976552682559014
1079,22 sept 2021,127,41,60,1.0166666666666666,61,106,21,92,35,0,42.333333333333336,37.915109858149634,0,33,2,85,7,0,0,0,0,12.7,25.98865136939584,27,93,6,1,31.75,36.68361350794112
1080,23 sept 2021,207,29,38,1.0263157894736843,39,201,6,110,97,0,69.0,49.078168941665574,6,95,2,104,0,0,0,0,0,20.7,39.491897903240854,33,172,2,0,51.75,70.64833685232796
1081,24 sept 2021,183,31,41,1.0731707317073171,44,171,12,137,46,0,61.0,56.92685365156471,0,34,12,132,4,0,1,0,0,18.3,39.23276691746326,14,164,0,5,45.75,68.45573387233534
1082,25 sept 2021,44,11,14,1.0714285714285714,15,41,3,17,27,0,14.666666666666664,11.145502331533658,0,27,0,17,0,0,0,0,0,4.4,9.079647570252934,0,41,2,1,11.0,17.334935823359714
1083,26 sept 2021,48,23,28,1.0714285714285714,30,38,10,28,19,1,16.0,11.224972160321824,0,18,2,27,1,0,0,0,0,4.8,9.097252332435326,13,33,2,0,12.0,13.095800853708795
1084,27 sept 2021,117,36,49,1.0816326530612246,53,106,11,67,48,2,39.0,27.28858125052797,4,49,1,54,8,0,1,0,0,11.7,20.075108966080357,21,83,6,7,29.25,31.594105462886585
1085,28 sept 2021,133,41,56,1.1607142857142858,65,127,6,93,40,0,44.33333333333334,38.09053542402481,2,40,0,82,9,0,0,0,0,13.3,25.768391490351124,47,85,1,0,33.25,35.40038841594821
1086,29 sept 2021,107,45,55,1.018181818181818,56,94,13,74,33,0,35.666666666666664,30.26916289265731,3,31,2,70,1,0,0,0,0,10.7,21.748793069961373,15,86,2,4,26.75,34.56425176392511
1087,30 sept 2021,204,49,64,1.109375,71,189,15,149,54,1,68.0,61.22635598062869,2,53,2,143,4,0,0,0,0,20.4,43.72687960511246,28,141,7,28,51.0,52.664029469838326
1088,1 oct 2021,143,35,48,1.0625,51,132,11,89,54,0,47.66666666666666,36.609045633862436,8,54,0,78,3,0,0,0,0,14.3,26.51056393213845,55,86,2,0,35.75,36.44430682562093
1089,2 oct 2021,88,24,33,1.0606060606060606,35,59,29,55,33,0,29.33333333333333,22.60285134421958,0,32,1,53,2,0,0,0,0,8.8,17.503142574977787,8,79,1,0,22.0,33.052987762076825
1090,3 oct 2021,64,14,16,1.0,16,61,3,62,2,0,21.33333333333333,28.76726534718856,0,2,0,62,0,0,0,0,0,6.4,18.542923178398816,11,52,1,0,16.0,21.224985276791124
1091,4 oct 2021,116,28,46,1.065217391304348,49,83,33,20,96,0,38.66666666666666,41.354833118055524,0,93,3,20,0,0,0,0,0,11.6,27.771208111999744,12,97,3,4,29.0,39.41446435003272
1092,5 oct 2021,158,33,46,1.108695652173913,51,143,15,119,37,2,52.66666666666666,49.03286879453641,0,38,1,117,2,0,0,0,0,15.8,35.555027773860616,29,129,0,0,39.5,53.01179114121688
1093,6 oct 2021,260,35,50,1.18,59,247,13,151,34,75,86.66666666666669,48.472214262972926,0,106,3,144,7,0,0,0,0,26.0,50.269274910227224,21,225,5,9,65.0,92.56349172324907
1094,7 oct 2021,173,28,36,1.25,45,163,10,162,11,0,57.66666666666666,73.91135832122751,0,10,1,161,1,0,0,0,0,17.3,47.98968639197385,37,95,2,39,43.25,33.304466667400625
1095,8 oct 2021,125,26,32,1.125,36,99,26,93,32,0,41.66666666666666,38.577483357811474,24,32,0,67,2,0,0,0,0,12.5,21.284971223847126,42,83,0,0,31.25,34.4483308739335
1096,9 oct 2021,66,13,17,1.1176470588235294,19,59,7,43,23,0,22.0,17.56891193747259,0,23,0,41,2,0,0,0,0,6.6,13.33566646253572,10,42,1,13,16.5,15.370426148939398
1097,10 oct 2021,61,14,18,1.1111111111111112,20,39,22,31,9,21,20.33333333333333,8.993825042154695,0,29,1,31,0,0,0,0,0,6.1,11.962023240238251,8,51,0,2,15.25,20.84916065456833
1098,11 oct 2021,79,29,38,1.0,38,60,19,50,29,0,26.33333333333333,20.499322482029058,1,26,3,49,0,0,0,0,0,7.9,15.693629280698584,23,55,0,1,19.75,22.331312097590686
1099,12 oct 2021,115,26,39,1.2307692307692308,48,111,4,94,21,0,38.333333333333336,40.28509512076258,0,19,2,83,11,0,0,0,0,11.5,24.601829200285092,16,89,4,6,28.75,35.08115591026043
1100,13 oct 2021,104,34,46,1.173913043478261,54,85,19,71,32,1,34.666666666666664,28.63952203201412,2,31,2,66,3,0,0,0,0,10.4,20.62134816155336,17,77,6,4,26.0,29.857997253667232
1101,14 oct 2021,158,45,59,1.0338983050847457,61,146,12,121,37,0,52.66666666666666,50.62498285322069,1,35,2,118,2,0,0,0,0,15.8,35.583142075988725,41,89,14,14,39.5,30.63086678499321
1102,15 oct 2021,117,36,49,1.1836734693877549,58,110,7,90,27,0,39.0,37.70941526992961,1,23,4,88,1,0,0,0,0,11.7,26.309884074240998,18,89,7,3,29.25,34.93118234471888
1103,16 oct 2021,62,17,21,1.0476190476190477,22,54,8,43,19,0,20.666666666666668,17.594190960528863,5,19,0,38,0,0,0,0,0,6.2,12.02331069215131,31,30,0,1,15.5,15.008331019803634
1104,17 oct 2021,51,16,23,1.173913043478261,27,33,18,34,17,0,17.0,13.880441875771346,0,16,1,20,14,0,0,0,0,5.1,7.7,17,33,1,0,12.75,13.49768498669309
