Fecha,Agrupación de canales predeterminada,Número de vistas de página
16 jul 2020,Organic Search,2
17 jul 2020,Direct,3
17 jul 2020,Organic Search,3
18 jul 2020,Direct,3
18 jul 2020,Organic Search,2
19 jul 2020,Direct,1
20 jul 2020,Direct,2
21 jul 2020,Referral,2
21 jul 2020,Direct,1
21 jul 2020,Organic Search,7
22 jul 2020,Direct,1
22 jul 2020,Organic Search,5
23 jul 2020,Organic Search,2
24 jul 2020,Direct,1
24 jul 2020,Organic Search,11
25 jul 2020,Organic Search,14
25 jul 2020,Direct,7
26 jul 2020,Direct,2
26 jul 2020,Organic Search,2
27 jul 2020,Direct,5
27 jul 2020,Organic Search,7
28 jul 2020,Social,1
28 jul 2020,Direct,1
28 jul 2020,Organic Search,5
29 jul 2020,Organic Search,5
29 jul 2020,Social,2
30 jul 2020,Organic Search,1
30 jul 2020,Direct,11
31 jul 2020,Direct,6
31 jul 2020,Organic Search,2
1 ago 2020,Social,5
1 ago 2020,Organic Search,6
1 ago 2020,Direct,6
2 ago 2020,Direct,1
2 ago 2020,Organic Search,1
3 ago 2020,Organic Search,4
3 ago 2020,Direct,3
4 ago 2020,Direct,6
4 ago 2020,Organic Search,8
5 ago 2020,Social,1
5 ago 2020,Organic Search,9
5 ago 2020,Direct,12
6 ago 2020,Direct,7
6 ago 2020,Organic Search,20
7 ago 2020,Organic Search,12
7 ago 2020,Direct,2
8 ago 2020,Direct,8
9 ago 2020,Organic Search,2
9 ago 2020,Direct,21
10 ago 2020,Social,2
10 ago 2020,Organic Search,30
10 ago 2020,Direct,6
11 ago 2020,Social,6
11 ago 2020,Direct,28
11 ago 2020,Referral,1
11 ago 2020,Organic Search,5
12 ago 2020,Organic Search,3
12 ago 2020,Direct,18
13 ago 2020,Direct,16
13 ago 2020,Organic Search,5
14 ago 2020,Organic Search,13
14 ago 2020,Direct,3
15 ago 2020,Direct,10
16 ago 2020,Organic Search,1
16 ago 2020,Direct,2
17 ago 2020,Organic Search,3
17 ago 2020,Direct,1
18 ago 2020,Organic Search,2
18 ago 2020,Direct,11
19 ago 2020,Direct,5
20 ago 2020,Direct,7
20 ago 2020,Referral,2
20 ago 2020,Organic Search,2
21 ago 2020,Direct,15
22 ago 2020,Organic Search,3
22 ago 2020,Direct,3
22 ago 2020,Social,1
23 ago 2020,Organic Search,8
23 ago 2020,Direct,1
24 ago 2020,Direct,10
24 ago 2020,Social,1
24 ago 2020,Organic Search,3
25 ago 2020,Direct,28
25 ago 2020,Social,1
25 ago 2020,Organic Search,12
26 ago 2020,Organic Search,7
26 ago 2020,Direct,54
27 ago 2020,Organic Search,2
27 ago 2020,Direct,5
28 ago 2020,Organic Search,7
28 ago 2020,Direct,7
28 ago 2020,Social,1
29 ago 2020,Organic Search,1
29 ago 2020,Social,6
29 ago 2020,Direct,4
30 ago 2020,Direct,2
30 ago 2020,Organic Search,4
31 ago 2020,Organic Search,2
31 ago 2020,Direct,1
1 sept 2020,Organic Search,16
1 sept 2020,Direct,13
2 sept 2020,Social,3
2 sept 2020,Referral,1
2 sept 2020,Direct,4
2 sept 2020,Organic Search,10
3 sept 2020,Direct,3
3 sept 2020,Organic Search,7
3 sept 2020,Social,2
4 sept 2020,Social,1
4 sept 2020,Organic Search,26
5 sept 2020,Direct,7
5 sept 2020,Social,1
5 sept 2020,Organic Search,10
6 sept 2020,Direct,8
7 sept 2020,Direct,2
7 sept 2020,Organic Search,21
7 sept 2020,Referral,1
8 sept 2020,Direct,17
8 sept 2020,Organic Search,4
9 sept 2020,Organic Search,3
9 sept 2020,Direct,5
10 sept 2020,Social,2
10 sept 2020,Organic Search,9
10 sept 2020,Direct,8
11 sept 2020,Direct,3
11 sept 2020,Organic Search,22
12 sept 2020,Organic Search,4
12 sept 2020,Direct,7
13 sept 2020,Direct,8
13 sept 2020,Organic Search,13
14 sept 2020,Organic Search,7
14 sept 2020,Direct,9
15 sept 2020,Direct,3
15 sept 2020,Referral,1
15 sept 2020,Organic Search,5
16 sept 2020,Direct,3
16 sept 2020,Social,1
16 sept 2020,Referral,1
16 sept 2020,Organic Search,22
17 sept 2020,Organic Search,4
17 sept 2020,Direct,16
18 sept 2020,Direct,7
18 sept 2020,Organic Search,5
19 sept 2020,Organic Search,4
19 sept 2020,Direct,7
19 sept 2020,Social,1
20 sept 2020,Direct,6
20 sept 2020,Organic Search,12
21 sept 2020,Direct,1
21 sept 2020,Social,3
21 sept 2020,Organic Search,3
22 sept 2020,Organic Search,4
22 sept 2020,Direct,4
23 sept 2020,Direct,8
23 sept 2020,Organic Search,6
24 sept 2020,Direct,3
24 sept 2020,Social,2
24 sept 2020,Organic Search,3
25 sept 2020,Direct,10
25 sept 2020,Organic Search,6
26 sept 2020,Organic Search,2
26 sept 2020,Direct,7
26 sept 2020,Social,7
27 sept 2020,Direct,1
27 sept 2020,Organic Search,2
28 sept 2020,Social,12
28 sept 2020,Direct,15
29 sept 2020,Organic Search,7
29 sept 2020,Direct,3
30 sept 2020,Organic Search,9
30 sept 2020,Social,2
30 sept 2020,Direct,17
1 oct 2020,Organic Search,7
1 oct 2020,Direct,8
2 oct 2020,Direct,2
2 oct 2020,Organic Search,5
2 oct 2020,Referral,1
3 oct 2020,Direct,6
3 oct 2020,Organic Search,1
4 oct 2020,Direct,23
4 oct 2020,Organic Search,2
5 oct 2020,Direct,29
5 oct 2020,Organic Search,33
5 oct 2020,Referral,4
5 oct 2020,Social,4
6 oct 2020,Direct,16
6 oct 2020,Organic Search,9
6 oct 2020,Social,6
6 oct 2020,Referral,8
7 oct 2020,Organic Search,8
7 oct 2020,Social,1
7 oct 2020,Direct,4
8 oct 2020,Organic Search,12
8 oct 2020,Direct,5
9 oct 2020,Direct,8
9 oct 2020,Social,5
9 oct 2020,Organic Search,6
10 oct 2020,Organic Search,2
10 oct 2020,Direct,2
11 oct 2020,Organic Search,1
12 oct 2020,Organic Search,3
12 oct 2020,Direct,11
13 oct 2020,Organic Search,3
13 oct 2020,Direct,13
13 oct 2020,Social,24
14 oct 2020,Direct,4
14 oct 2020,Social,4
14 oct 2020,Organic Search,8
15 oct 2020,Social,225
15 oct 2020,Direct,32
15 oct 2020,Organic Search,17
16 oct 2020,Direct,14
16 oct 2020,Social,10
16 oct 2020,Organic Search,1
17 oct 2020,Organic Search,17
17 oct 2020,Direct,8
18 oct 2020,Direct,5
19 oct 2020,Organic Search,3
19 oct 2020,Direct,12
20 oct 2020,Direct,3
20 oct 2020,Organic Search,2
21 oct 2020,Social,12
21 oct 2020,Direct,14
21 oct 2020,Referral,2
21 oct 2020,Organic Search,4
22 oct 2020,Direct,16
22 oct 2020,Organic Search,6
23 oct 2020,Organic Search,7
23 oct 2020,Direct,4
24 oct 2020,Organic Search,4
24 oct 2020,Direct,3
25 oct 2020,Direct,1
25 oct 2020,Organic Search,3
26 oct 2020,Direct,4
26 oct 2020,Organic Search,11
27 oct 2020,Organic Search,13
27 oct 2020,Direct,42
28 oct 2020,Direct,47
28 oct 2020,Organic Search,11
28 oct 2020,Social,2
29 oct 2020,Social,31
29 oct 2020,Direct,7
29 oct 2020,Organic Search,12
30 oct 2020,Direct,3
30 oct 2020,Social,1
30 oct 2020,Organic Search,6
31 oct 2020,Organic Search,6
31 oct 2020,Social,5
31 oct 2020,Direct,4
1 nov 2020,Direct,6
2 nov 2020,Organic Search,16
2 nov 2020,Direct,17
2 nov 2020,Social,1
3 nov 2020,Organic Search,12
3 nov 2020,Social,2
3 nov 2020,Direct,24
3 nov 2020,Referral,2
4 nov 2020,Organic Search,5
4 nov 2020,Social,1
4 nov 2020,Direct,18
5 nov 2020,Social,14
5 nov 2020,Organic Search,23
5 nov 2020,Direct,14
6 nov 2020,Direct,16
6 nov 2020,Social,2
6 nov 2020,Organic Search,2
7 nov 2020,Organic Search,3
7 nov 2020,Direct,13
8 nov 2020,Direct,5
8 nov 2020,Referral,1
8 nov 2020,Organic Search,2
9 nov 2020,Organic Search,15
9 nov 2020,Social,4
9 nov 2020,Direct,15
10 nov 2020,Social,2
10 nov 2020,Organic Search,17
10 nov 2020,Direct,8
11 nov 2020,Direct,9
11 nov 2020,Social,11
11 nov 2020,Organic Search,16
12 nov 2020,Social,9
12 nov 2020,Direct,30
12 nov 2020,Organic Search,30
12 nov 2020,Referral,2
13 nov 2020,Direct,6
13 nov 2020,Social,2
13 nov 2020,Organic Search,3
14 nov 2020,Organic Search,2
14 nov 2020,Direct,7
15 nov 2020,Social,1
16 nov 2020,Organic Search,12
16 nov 2020,Direct,59
16 nov 2020,Social,176
17 nov 2020,Direct,15
17 nov 2020,Social,16
17 nov 2020,Organic Search,7
17 nov 2020,Referral,1
18 nov 2020,Direct,10
18 nov 2020,Social,3
18 nov 2020,Organic Search,21
19 nov 2020,Direct,21
19 nov 2020,Organic Search,1
19 nov 2020,Social,15
20 nov 2020,Social,14
20 nov 2020,Organic Search,21
20 nov 2020,Referral,4
20 nov 2020,Direct,14
21 nov 2020,Direct,4
21 nov 2020,Organic Search,29
21 nov 2020,Social,1
22 nov 2020,Direct,2
22 nov 2020,Organic Search,8
22 nov 2020,Social,1
23 nov 2020,Social,2
23 nov 2020,Direct,1
24 nov 2020,Referral,3
24 nov 2020,Organic Search,11
24 nov 2020,Social,71
24 nov 2020,Direct,17
25 nov 2020,Organic Search,10
25 nov 2020,Direct,12
26 nov 2020,Organic Search,3
26 nov 2020,Social,1
26 nov 2020,Direct,3
27 nov 2020,Direct,3
27 nov 2020,Organic Search,3
28 nov 2020,Direct,3
28 nov 2020,Referral,1
29 nov 2020,Direct,1
29 nov 2020,Organic Search,7
30 nov 2020,Direct,10
30 nov 2020,Organic Search,7
30 nov 2020,Referral,2
1 dic 2020,Direct,2
1 dic 2020,Organic Search,2
2 dic 2020,Organic Search,1
2 dic 2020,Direct,5
2 dic 2020,Referral,1
3 dic 2020,Direct,10
3 dic 2020,Organic Search,2
3 dic 2020,Social,2
4 dic 2020,Referral,1
4 dic 2020,Direct,1
4 dic 2020,Organic Search,10
5 dic 2020,Organic Search,1
5 dic 2020,Direct,1
6 dic 2020,Referral,6
6 dic 2020,Organic Search,1
6 dic 2020,Direct,1
7 dic 2020,Referral,1
7 dic 2020,Social,2
7 dic 2020,Direct,4
7 dic 2020,Organic Search,6
8 dic 2020,Organic Search,7
8 dic 2020,Referral,2
8 dic 2020,Direct,5
9 dic 2020,Direct,10
9 dic 2020,Referral,2
9 dic 2020,Organic Search,4
9 dic 2020,Social,4
10 dic 2020,Direct,3
10 dic 2020,Organic Search,6
10 dic 2020,Referral,2
11 dic 2020,Referral,1
11 dic 2020,Direct,1
11 dic 2020,Organic Search,2
12 dic 2020,Referral,3
12 dic 2020,Direct,2
12 dic 2020,Organic Search,8
13 dic 2020,Direct,3
13 dic 2020,Organic Search,1
14 dic 2020,Social,5
14 dic 2020,Organic Search,1
14 dic 2020,Direct,9
15 dic 2020,Direct,10
15 dic 2020,Organic Search,18
15 dic 2020,Social,6
16 dic 2020,Direct,4
16 dic 2020,Organic Search,3
17 dic 2020,Direct,6
18 dic 2020,Direct,1
18 dic 2020,Organic Search,1
18 dic 2020,Social,1
19 dic 2020,Direct,5
19 dic 2020,Social,9
19 dic 2020,Organic Search,1
19 dic 2020,Referral,4
20 dic 2020,Direct,2
20 dic 2020,Organic Search,11
21 dic 2020,Social,1
21 dic 2020,Direct,2
21 dic 2020,Organic Search,3
22 dic 2020,Direct,5
22 dic 2020,Organic Search,1
22 dic 2020,Referral,2
23 dic 2020,Social,1
23 dic 2020,Direct,5
23 dic 2020,Organic Search,7
25 dic 2020,Social,1
26 dic 2020,Direct,1
26 dic 2020,Organic Search,5
26 dic 2020,Social,3
27 dic 2020,Organic Search,5
28 dic 2020,Organic Search,1
29 dic 2020,Direct,4
29 dic 2020,Organic Search,2
29 dic 2020,Social,1
30 dic 2020,Direct,1
31 dic 2020,Direct,2
31 dic 2020,Organic Search,6
1 ene 2021,Social,2
2 ene 2021,Organic Search,6
3 ene 2021,Referral,2
3 ene 2021,Direct,7
3 ene 2021,Organic Search,2
4 ene 2021,Direct,3
4 ene 2021,Social,4
4 ene 2021,Organic Search,12
5 ene 2021,Organic Search,1
7 ene 2021,Organic Search,4
7 ene 2021,Direct,1
8 ene 2021,Organic Search,4
8 ene 2021,Direct,4
9 ene 2021,Direct,1
9 ene 2021,Organic Search,4
9 ene 2021,Social,2
10 ene 2021,Direct,6
10 ene 2021,Referral,1
11 ene 2021,Direct,2
11 ene 2021,Organic Search,1
12 ene 2021,Direct,2
12 ene 2021,Organic Search,4
13 ene 2021,Organic Search,3
13 ene 2021,Social,1
13 ene 2021,Direct,1
14 ene 2021,Organic Search,2
14 ene 2021,Social,1
14 ene 2021,Direct,2
15 ene 2021,Organic Search,2
15 ene 2021,Direct,2
16 ene 2021,Referral,4
16 ene 2021,Direct,2
17 ene 2021,Direct,12
18 ene 2021,Organic Search,2
18 ene 2021,Referral,1
18 ene 2021,Direct,7
19 ene 2021,Direct,1
19 ene 2021,Social,1
20 ene 2021,Social,2
20 ene 2021,Organic Search,3
20 ene 2021,Direct,2
21 ene 2021,Organic Search,7
21 ene 2021,Referral,1
22 ene 2021,Direct,2
22 ene 2021,Organic Search,2
23 ene 2021,Organic Search,17
23 ene 2021,Social,1
23 ene 2021,Referral,2
23 ene 2021,Direct,3
24 ene 2021,Direct,3
24 ene 2021,Organic Search,2
25 ene 2021,Organic Search,2
25 ene 2021,Direct,2
26 ene 2021,Direct,4
26 ene 2021,Organic Search,5
27 ene 2021,Direct,12
27 ene 2021,Organic Search,3
28 ene 2021,Direct,8
29 ene 2021,Social,2
29 ene 2021,Organic Search,6
29 ene 2021,Direct,5
30 ene 2021,Referral,2
30 ene 2021,Direct,1
30 ene 2021,Organic Search,1
31 ene 2021,Organic Search,1
31 ene 2021,Direct,1
1 feb 2021,Direct,4
1 feb 2021,Organic Search,4
2 feb 2021,Social,22
2 feb 2021,Direct,4
2 feb 2021,Referral,1
2 feb 2021,Organic Search,2
3 feb 2021,Organic Search,1
3 feb 2021,Direct,2
4 feb 2021,Referral,1
4 feb 2021,Direct,4
4 feb 2021,Social,1
4 feb 2021,Organic Search,18
5 feb 2021,Social,2
5 feb 2021,Organic Search,1
5 feb 2021,Direct,3
6 feb 2021,Referral,1
6 feb 2021,Direct,2
6 feb 2021,Organic Search,8
8 feb 2021,Social,20
8 feb 2021,Organic Search,4
8 feb 2021,Direct,13
9 feb 2021,Organic Search,4
9 feb 2021,Direct,18
9 feb 2021,Referral,1
9 feb 2021,Social,1
10 feb 2021,Direct,5
10 feb 2021,Organic Search,1
10 feb 2021,Social,1
11 feb 2021,Direct,4
11 feb 2021,Organic Search,5
12 feb 2021,Organic Search,8
12 feb 2021,Direct,5
12 feb 2021,Social,1
13 feb 2021,Social,1
13 feb 2021,Organic Search,6
13 feb 2021,Direct,5
13 feb 2021,Referral,1
14 feb 2021,Direct,10
14 feb 2021,Referral,1
15 feb 2021,Direct,13
15 feb 2021,Organic Search,2
16 feb 2021,Direct,3
17 feb 2021,Organic Search,5
17 feb 2021,Direct,7
18 feb 2021,Direct,10
18 feb 2021,Organic Search,8
18 feb 2021,Referral,4
19 feb 2021,Social,2
19 feb 2021,Organic Search,1
19 feb 2021,Direct,6
20 feb 2021,Organic Search,1
20 feb 2021,Direct,4
20 feb 2021,Referral,1
21 feb 2021,Social,3
21 feb 2021,Organic Search,3
21 feb 2021,Direct,7
22 feb 2021,Referral,1
22 feb 2021,Organic Search,8
22 feb 2021,Direct,19
22 feb 2021,Social,6
23 feb 2021,Referral,3
23 feb 2021,Social,24
23 feb 2021,Direct,37
23 feb 2021,Organic Search,14
24 feb 2021,Organic Search,19
24 feb 2021,Social,73
24 feb 2021,Direct,31
24 feb 2021,Referral,3
25 feb 2021,Social,100
25 feb 2021,Direct,36
25 feb 2021,Organic Search,8
25 feb 2021,Referral,2
26 feb 2021,Organic Search,19
26 feb 2021,Social,118
26 feb 2021,Direct,28
27 feb 2021,Organic Search,4
27 feb 2021,Social,4
27 feb 2021,Referral,1
27 feb 2021,Direct,9
28 feb 2021,Referral,1
28 feb 2021,Direct,5
28 feb 2021,Organic Search,1
1 mar 2021,Direct,22
1 mar 2021,Organic Search,17
1 mar 2021,Social,147
2 mar 2021,Social,38
2 mar 2021,Organic Search,13
2 mar 2021,Direct,14
3 mar 2021,Direct,8
3 mar 2021,Organic Search,9
3 mar 2021,Social,11
4 mar 2021,Organic Search,14
4 mar 2021,Direct,7
4 mar 2021,Social,49
5 mar 2021,Social,16
5 mar 2021,Organic Search,20
5 mar 2021,Direct,19
6 mar 2021,Organic Search,7
6 mar 2021,Referral,1
6 mar 2021,Direct,1
6 mar 2021,Social,12
7 mar 2021,Direct,12
7 mar 2021,Organic Search,3
8 mar 2021,Referral,2
8 mar 2021,Direct,16
8 mar 2021,Organic Search,13
8 mar 2021,Social,8
9 mar 2021,Direct,31
9 mar 2021,Social,95
9 mar 2021,Organic Search,24
10 mar 2021,Direct,15
10 mar 2021,Organic Search,7
10 mar 2021,Social,4
10 mar 2021,Referral,1
11 mar 2021,Organic Search,7
11 mar 2021,Social,4
11 mar 2021,Direct,4
12 mar 2021,Direct,7
12 mar 2021,Organic Search,4
12 mar 2021,Social,14
13 mar 2021,Direct,4
13 mar 2021,Organic Search,1
13 mar 2021,Social,6
13 mar 2021,Referral,1
14 mar 2021,Referral,1
14 mar 2021,Social,1
14 mar 2021,Direct,9
14 mar 2021,Organic Search,17
15 mar 2021,Direct,26
15 mar 2021,Social,28
15 mar 2021,Organic Search,15
16 mar 2021,Social,6
16 mar 2021,Organic Search,9
16 mar 2021,Referral,1
16 mar 2021,Direct,8
17 mar 2021,Social,2
17 mar 2021,Direct,17
17 mar 2021,Organic Search,4
18 mar 2021,Social,3
18 mar 2021,Organic Search,8
18 mar 2021,Direct,12
19 mar 2021,Social,1
19 mar 2021,Direct,3
19 mar 2021,Organic Search,5
20 mar 2021,Referral,5
20 mar 2021,Organic Search,4
20 mar 2021,Direct,1
21 mar 2021,Organic Search,2
21 mar 2021,Direct,3
22 mar 2021,Organic Search,5
22 mar 2021,Social,1
22 mar 2021,Direct,17
23 mar 2021,Direct,6
23 mar 2021,Organic Search,15
24 mar 2021,Direct,7
24 mar 2021,Organic Search,19
24 mar 2021,Social,1
25 mar 2021,Direct,16
25 mar 2021,Social,6
25 mar 2021,Organic Search,12
26 mar 2021,Organic Search,7
26 mar 2021,Direct,9
26 mar 2021,Referral,1
27 mar 2021,Referral,3
27 mar 2021,Organic Search,6
27 mar 2021,Direct,5
28 mar 2021,Organic Search,2
28 mar 2021,Direct,16
29 mar 2021,Organic Search,10
29 mar 2021,Social,8
29 mar 2021,Direct,16
30 mar 2021,Social,3
30 mar 2021,Direct,5
30 mar 2021,Referral,4
30 mar 2021,Organic Search,2
31 mar 2021,Social,3
31 mar 2021,Organic Search,14
31 mar 2021,Direct,7
1 abr 2021,Direct,1
1 abr 2021,Social,10
2 abr 2021,Organic Search,3
2 abr 2021,Social,11
3 abr 2021,Social,4
3 abr 2021,Direct,1
3 abr 2021,Organic Search,7
4 abr 2021,Direct,5
4 abr 2021,Organic Search,1
5 abr 2021,Organic Search,5
5 abr 2021,Referral,1
5 abr 2021,Direct,11
6 abr 2021,Social,1
6 abr 2021,Organic Search,5
6 abr 2021,Direct,11
7 abr 2021,Organic Search,1
7 abr 2021,Direct,11
8 abr 2021,Organic Search,13
8 abr 2021,Social,4
8 abr 2021,Direct,11
9 abr 2021,Social,25
9 abr 2021,Organic Search,2
9 abr 2021,Referral,2
9 abr 2021,Direct,10
10 abr 2021,Organic Search,4
10 abr 2021,Referral,1
10 abr 2021,Social,2
10 abr 2021,Direct,6
11 abr 2021,Social,1
11 abr 2021,Organic Search,18
11 abr 2021,Direct,12
12 abr 2021,Referral,1
12 abr 2021,Organic Search,13
12 abr 2021,Social,8
12 abr 2021,Direct,11
13 abr 2021,Direct,8
13 abr 2021,Social,2
13 abr 2021,Organic Search,11
14 abr 2021,Direct,20
14 abr 2021,Organic Search,39
15 abr 2021,Social,3
15 abr 2021,Organic Search,8
15 abr 2021,Referral,1
15 abr 2021,Direct,26
16 abr 2021,Direct,5
16 abr 2021,Organic Search,7
17 abr 2021,Organic Search,2
17 abr 2021,Social,4
17 abr 2021,Direct,4
17 abr 2021,Referral,1
18 abr 2021,Organic Search,4
18 abr 2021,Direct,4
19 abr 2021,Direct,8
19 abr 2021,Referral,9
19 abr 2021,Social,2
19 abr 2021,Organic Search,11
20 abr 2021,Organic Search,21
20 abr 2021,Direct,10
20 abr 2021,Social,11
21 abr 2021,Organic Search,16
21 abr 2021,Direct,26
22 abr 2021,Direct,6
22 abr 2021,Social,5
22 abr 2021,Organic Search,16
23 abr 2021,Direct,24
23 abr 2021,Organic Search,12
23 abr 2021,Social,4
24 abr 2021,Organic Search,18
24 abr 2021,Direct,1
24 abr 2021,Social,5
24 abr 2021,Referral,1
25 abr 2021,Referral,1
25 abr 2021,Direct,10
25 abr 2021,Organic Search,9
26 abr 2021,Social,1
26 abr 2021,Direct,6
26 abr 2021,Organic Search,12
27 abr 2021,Organic Search,5
27 abr 2021,Social,8
27 abr 2021,Direct,6
28 abr 2021,Social,1
28 abr 2021,Direct,14
28 abr 2021,Organic Search,8
29 abr 2021,Direct,14
29 abr 2021,Organic Search,7
30 abr 2021,Organic Search,9
30 abr 2021,Direct,18
30 abr 2021,Social,5
1 may 2021,Direct,10
1 may 2021,Organic Search,2
2 may 2021,Organic Search,4
2 may 2021,Direct,4
3 may 2021,Referral,1
3 may 2021,Organic Search,11
3 may 2021,Direct,9
4 may 2021,Organic Search,20
4 may 2021,Direct,11
5 may 2021,Organic Search,11
5 may 2021,Social,13
5 may 2021,Direct,15
5 may 2021,Referral,1
6 may 2021,Direct,7
6 may 2021,Organic Search,23
6 may 2021,Social,24
6 may 2021,Referral,2
7 may 2021,Social,6
7 may 2021,Organic Search,1
7 may 2021,Direct,9
7 may 2021,Referral,1
8 may 2021,Organic Search,1
8 may 2021,Social,5
8 may 2021,Direct,5
9 may 2021,Social,3
9 may 2021,Direct,5
9 may 2021,Organic Search,7
10 may 2021,Social,9
10 may 2021,Organic Search,14
10 may 2021,Direct,9
11 may 2021,Direct,4
11 may 2021,Organic Search,2
11 may 2021,Social,6
12 may 2021,Direct,22
12 may 2021,Organic Search,5
13 may 2021,Social,2
13 may 2021,Direct,15
13 may 2021,Organic Search,4
14 may 2021,Social,10
14 may 2021,Direct,9
14 may 2021,Organic Search,6
15 may 2021,Direct,5
15 may 2021,Organic Search,12
15 may 2021,Social,1
16 may 2021,Direct,2
16 may 2021,Social,4
16 may 2021,Organic Search,11
17 may 2021,Organic Search,3
17 may 2021,Direct,2
17 may 2021,Social,6
17 may 2021,Referral,1
18 may 2021,Referral,1
18 may 2021,Social,7
18 may 2021,Direct,3
18 may 2021,Organic Search,2
19 may 2021,Referral,1
19 may 2021,Social,8
19 may 2021,Organic Search,31
19 may 2021,Direct,93
20 may 2021,Organic Search,19
20 may 2021,Social,2
20 may 2021,Direct,8
21 may 2021,Organic Search,8
21 may 2021,Social,1
21 may 2021,Direct,20
22 may 2021,Direct,16
22 may 2021,Referral,2
22 may 2021,Social,3
22 may 2021,Organic Search,5
23 may 2021,Direct,4
23 may 2021,Organic Search,6
24 may 2021,Organic Search,4
24 may 2021,Direct,4
25 may 2021,Social,2
25 may 2021,Direct,5
25 may 2021,Organic Search,3
26 may 2021,Direct,31
26 may 2021,Organic Search,28
26 may 2021,Social,10
27 may 2021,Direct,9
27 may 2021,Organic Search,7
27 may 2021,Social,8
28 may 2021,Direct,30
28 may 2021,Organic Search,9
29 may 2021,Direct,4
29 may 2021,Organic Search,5
30 may 2021,Organic Search,7
30 may 2021,Direct,16
31 may 2021,Direct,15
31 may 2021,Referral,1
31 may 2021,Social,5
31 may 2021,Organic Search,35
1 jun 2021,Social,5
1 jun 2021,Direct,22
1 jun 2021,Organic Search,18
1 jun 2021,Referral,2
2 jun 2021,Organic Search,25
2 jun 2021,Direct,17
2 jun 2021,Social,27
2 jun 2021,Referral,3
3 jun 2021,Direct,2
3 jun 2021,Social,2
3 jun 2021,Organic Search,33
4 jun 2021,Social,1
4 jun 2021,Direct,2
4 jun 2021,Organic Search,12
5 jun 2021,Referral,1
5 jun 2021,Organic Search,4
5 jun 2021,Social,3
5 jun 2021,Direct,2
6 jun 2021,Organic Search,1
6 jun 2021,Referral,3
6 jun 2021,Direct,5
7 jun 2021,Organic Search,13
7 jun 2021,Direct,25
7 jun 2021,Social,13
7 jun 2021,Referral,2
8 jun 2021,Referral,1
8 jun 2021,Social,4
8 jun 2021,Organic Search,12
8 jun 2021,Direct,4
9 jun 2021,Organic Search,24
9 jun 2021,Social,48
9 jun 2021,Referral,1
9 jun 2021,Direct,28
10 jun 2021,Organic Search,26
10 jun 2021,Social,3
10 jun 2021,Direct,8
11 jun 2021,Organic Search,16
11 jun 2021,Direct,10
12 jun 2021,Direct,8
12 jun 2021,Social,2
12 jun 2021,Organic Search,15
13 jun 2021,Referral,2
13 jun 2021,Organic Search,1
13 jun 2021,Direct,2
14 jun 2021,Organic Search,23
14 jun 2021,Direct,31
14 jun 2021,Social,5
14 jun 2021,Referral,4
15 jun 2021,Organic Search,30
15 jun 2021,Direct,28
15 jun 2021,Referral,2
15 jun 2021,Social,26
16 jun 2021,Direct,9
16 jun 2021,Organic Search,9
16 jun 2021,Social,2
17 jun 2021,Referral,2
17 jun 2021,Organic Search,23
17 jun 2021,Direct,16
17 jun 2021,Social,28
18 jun 2021,Organic Search,12
18 jun 2021,Direct,6
18 jun 2021,Social,5
19 jun 2021,Direct,5
19 jun 2021,Social,3
19 jun 2021,Organic Search,4
20 jun 2021,Social,2
20 jun 2021,Referral,1
20 jun 2021,Direct,1
20 jun 2021,Organic Search,2
21 jun 2021,Direct,3
21 jun 2021,Organic Search,12
22 jun 2021,Social,2
22 jun 2021,Organic Search,26
22 jun 2021,Direct,48
22 jun 2021,Referral,1
23 jun 2021,Direct,58
23 jun 2021,Social,12
23 jun 2021,Organic Search,22
24 jun 2021,Organic Search,7
24 jun 2021,Direct,6
25 jun 2021,Direct,23
25 jun 2021,Referral,1
25 jun 2021,Social,8
25 jun 2021,Organic Search,9
26 jun 2021,Organic Search,3
26 jun 2021,Direct,12
26 jun 2021,Referral,1
27 jun 2021,Referral,1
27 jun 2021,Organic Search,21
27 jun 2021,Direct,96
28 jun 2021,Organic Search,6
28 jun 2021,Social,7
28 jun 2021,Direct,24
29 jun 2021,Referral,3
29 jun 2021,Social,14
29 jun 2021,Organic Search,15
29 jun 2021,Direct,45
30 jun 2021,Organic Search,30
30 jun 2021,Social,20
30 jun 2021,Direct,47
1 jul 2021,Social,44
1 jul 2021,Direct,27
1 jul 2021,Organic Search,9
2 jul 2021,Direct,15
2 jul 2021,Social,10
2 jul 2021,Organic Search,5
3 jul 2021,Organic Search,13
3 jul 2021,Referral,2
3 jul 2021,Direct,4
4 jul 2021,Direct,9
4 jul 2021,Social,1
5 jul 2021,Social,3
5 jul 2021,Direct,7
5 jul 2021,Organic Search,11
6 jul 2021,Direct,17
6 jul 2021,Referral,1
6 jul 2021,Social,4
6 jul 2021,Organic Search,5
7 jul 2021,Direct,54
7 jul 2021,Social,11
7 jul 2021,Referral,3
7 jul 2021,Organic Search,13
8 jul 2021,Referral,2
8 jul 2021,Direct,10
8 jul 2021,Social,6
8 jul 2021,Organic Search,20
9 jul 2021,Social,1
9 jul 2021,Direct,7
9 jul 2021,Referral,1
9 jul 2021,Organic Search,6
10 jul 2021,Organic Search,9
10 jul 2021,Social,6
10 jul 2021,Direct,4
10 jul 2021,Referral,3
11 jul 2021,Organic Search,1
11 jul 2021,Referral,2
