Fecha,Sistema operativo,Número de vistas de página
18 may 2020,Linux,12
19 may 2020,Windows,17
19 may 2020,Android,9
20 may 2020,Android,13
20 may 2020,Windows,23
20 may 2020,(not set),1
21 may 2020,Android,9
21 may 2020,iOS,2
21 may 2020,Windows,7
22 may 2020,iOS,2
22 may 2020,Windows,18
22 may 2020,Android,10
23 may 2020,iOS,1
23 may 2020,Linux,1
23 may 2020,Windows,5
23 may 2020,Android,2
24 may 2020,Android,8
25 may 2020,Windows,9
25 may 2020,Android,5
26 may 2020,iOS,1
26 may 2020,Android,12
26 may 2020,Windows,36
27 may 2020,Windows,12
27 may 2020,Android,2
28 may 2020,iOS,1
28 may 2020,Android,30
28 may 2020,Windows,10
29 may 2020,Android,2
29 may 2020,Windows,3
29 may 2020,iOS,1
30 may 2020,Windows,5
30 may 2020,iOS,2
30 may 2020,Android,2
31 may 2020,Windows,6
31 may 2020,Android,23
1 jun 2020,Android,2
1 jun 2020,Windows,7
2 jun 2020,Linux,3
2 jun 2020,Windows,20
2 jun 2020,Android,8
3 jun 2020,Windows,8
3 jun 2020,Android,24
3 jun 2020,Linux,1
4 jun 2020,Windows,3
4 jun 2020,Android,3
5 jun 2020,Android,9
5 jun 2020,Windows,8
5 jun 2020,iOS,1
6 jun 2020,iOS,1
6 jun 2020,Windows,12
6 jun 2020,Android,7
7 jun 2020,Windows,18
7 jun 2020,Linux,1
7 jun 2020,Android,4
8 jun 2020,Android,8
8 jun 2020,Windows,12
9 jun 2020,Windows,2
9 jun 2020,Android,10
10 jun 2020,Android,16
10 jun 2020,Windows,8
11 jun 2020,Windows,7
11 jun 2020,Android,1
11 jun 2020,Linux,2
11 jun 2020,(not set),1
11 jun 2020,iOS,1
12 jun 2020,Android,3
12 jun 2020,iOS,1
12 jun 2020,Windows,4
13 jun 2020,iOS,1
13 jun 2020,Android,13
13 jun 2020,Windows,1
14 jun 2020,iOS,1
14 jun 2020,Android,3
14 jun 2020,Windows,11
15 jun 2020,Windows,3
16 jun 2020,iOS,1
16 jun 2020,Windows,19
16 jun 2020,Android,5
17 jun 2020,Windows,8
17 jun 2020,Android,6
17 jun 2020,Linux,9
18 jun 2020,Linux,5
18 jun 2020,iOS,1
18 jun 2020,Macintosh,1
18 jun 2020,Windows,6
18 jun 2020,Android,1
19 jun 2020,Windows,8
19 jun 2020,Macintosh,1
19 jun 2020,Android,1
19 jun 2020,iOS,1
20 jun 2020,Windows,2
20 jun 2020,iOS,1
20 jun 2020,Android,2
21 jun 2020,Android,1
21 jun 2020,Windows,3
21 jun 2020,Linux,1
21 jun 2020,iOS,1
22 jun 2020,Windows,4
22 jun 2020,Android,7
22 jun 2020,Linux,1
22 jun 2020,(not set),1
23 jun 2020,iOS,5
23 jun 2020,Android,3
24 jun 2020,Windows,3
24 jun 2020,Android,1
25 jun 2020,Android,9
25 jun 2020,Linux,2
25 jun 2020,Windows,16
26 jun 2020,Windows,10
26 jun 2020,iOS,1
26 jun 2020,Android,10
27 jun 2020,Android,6
27 jun 2020,Windows,6
27 jun 2020,iOS,1
28 jun 2020,Windows,10
28 jun 2020,Android,11
29 jun 2020,Macintosh,2
29 jun 2020,Windows,21
29 jun 2020,Android,5
30 jun 2020,Windows,2
30 jun 2020,Android,1
1 jul 2020,Windows,15
1 jul 2020,Android,5
1 jul 2020,Macintosh,1
2 jul 2020,Windows,9
2 jul 2020,Android,2
3 jul 2020,iOS,1
3 jul 2020,Windows,3
3 jul 2020,Android,17
4 jul 2020,iOS,1
4 jul 2020,Android,5
5 jul 2020,Android,3
5 jul 2020,Windows,5
6 jul 2020,Windows,14
6 jul 2020,Macintosh,1
6 jul 2020,Android,1
7 jul 2020,Windows,2
7 jul 2020,Android,1
8 jul 2020,Windows,24
8 jul 2020,iOS,1
10 jul 2020,iOS,1
10 jul 2020,Android,4
10 jul 2020,Windows,2
11 jul 2020,Android,1
11 jul 2020,Windows,1
11 jul 2020,iOS,1
12 jul 2020,Windows,4
12 jul 2020,Android,4
13 jul 2020,Windows,22
13 jul 2020,Android,2
14 jul 2020,Windows,4
14 jul 2020,Macintosh,6
15 jul 2020,Android,2
15 jul 2020,Windows,4
16 jul 2020,Linux,1
16 jul 2020,Android,2
16 jul 2020,iOS,1
16 jul 2020,Windows,4
17 jul 2020,iOS,1
17 jul 2020,Windows Phone,1
17 jul 2020,Android,1
17 jul 2020,Windows,3
18 jul 2020,iOS,1
18 jul 2020,Android,1
18 jul 2020,Windows,3
19 jul 2020,Android,1
20 jul 2020,Windows,2
21 jul 2020,Windows,6
21 jul 2020,Android,4
22 jul 2020,Windows,5
22 jul 2020,Macintosh,1
23 jul 2020,Macintosh,2
24 jul 2020,Android,1
24 jul 2020,Windows,10
24 jul 2020,iOS,1
25 jul 2020,Windows,20
25 jul 2020,Android,1
26 jul 2020,Windows,3
26 jul 2020,Macintosh,1
27 jul 2020,Windows,5
27 jul 2020,Android,4
27 jul 2020,Linux,3
28 jul 2020,Windows,2
28 jul 2020,iOS,1
28 jul 2020,Android,4
29 jul 2020,Android,3
29 jul 2020,Macintosh,2
29 jul 2020,Windows,2
30 jul 2020,Windows,9
30 jul 2020,Android,3
31 jul 2020,Android,2
31 jul 2020,Windows,5
31 jul 2020,iOS,1
1 ago 2020,Android,11
1 ago 2020,Windows,2
1 ago 2020,iOS,4
2 ago 2020,Android,1
2 ago 2020,Macintosh,1
3 ago 2020,Windows,4
3 ago 2020,Android,3
4 ago 2020,Android,2
4 ago 2020,Windows,12
5 ago 2020,Android,8
5 ago 2020,Windows,14
6 ago 2020,Android,8
6 ago 2020,Windows,7
6 ago 2020,Linux,12
7 ago 2020,Android,10
7 ago 2020,iOS,1
7 ago 2020,Windows,3
8 ago 2020,iOS,1
8 ago 2020,Android,5
8 ago 2020,Windows,2
9 ago 2020,Windows,4
9 ago 2020,iOS,7
9 ago 2020,Android,12
10 ago 2020,Windows,16
10 ago 2020,iOS,1
10 ago 2020,Macintosh,8
10 ago 2020,Android,13
11 ago 2020,Android,23
11 ago 2020,Windows,17
12 ago 2020,Linux,2
12 ago 2020,Windows,10
12 ago 2020,Android,9
13 ago 2020,Linux,2
13 ago 2020,Android,5
13 ago 2020,Windows,14
14 ago 2020,Android,2
14 ago 2020,iOS,1
14 ago 2020,Macintosh,1
14 ago 2020,Windows,12
15 ago 2020,Windows,9
15 ago 2020,iOS,1
16 ago 2020,Windows,2
16 ago 2020,Android,1
17 ago 2020,Windows,4
18 ago 2020,Android,4
18 ago 2020,Windows,5
18 ago 2020,Macintosh,4
19 ago 2020,Windows,2
19 ago 2020,Android,1
19 ago 2020,Linux,2
20 ago 2020,iOS,1
20 ago 2020,Windows,10
21 ago 2020,Android,1
21 ago 2020,Windows,13
21 ago 2020,iOS,1
22 ago 2020,iOS,1
22 ago 2020,Windows,3
22 ago 2020,Android,3
23 ago 2020,Linux,1
23 ago 2020,Windows,8
24 ago 2020,Android,7
24 ago 2020,Windows,7
25 ago 2020,Macintosh,1
25 ago 2020,Windows,9
25 ago 2020,Android,17
25 ago 2020,iOS,1
25 ago 2020,Linux,13
26 ago 2020,Linux,1
26 ago 2020,Android,14
26 ago 2020,Windows,46
27 ago 2020,Windows,3
27 ago 2020,Android,1
27 ago 2020,Macintosh,2
27 ago 2020,Linux,1
28 ago 2020,Windows,8
28 ago 2020,Android,6
28 ago 2020,iOS,1
29 ago 2020,Android,6
29 ago 2020,iOS,1
29 ago 2020,Windows,4
30 ago 2020,Android,3
30 ago 2020,Windows,3
31 ago 2020,Windows,3
1 sept 2020,Android,4
1 sept 2020,Windows,25
2 sept 2020,Windows,7
2 sept 2020,Android,8
2 sept 2020,Linux,3
3 sept 2020,Windows,12
4 sept 2020,Windows,11
4 sept 2020,Android,12
4 sept 2020,Macintosh,4
5 sept 2020,Windows,16
5 sept 2020,Android,2
6 sept 2020,Windows,8
7 sept 2020,Windows,24
8 sept 2020,Android,5
8 sept 2020,iOS,2
8 sept 2020,Windows,14
9 sept 2020,iOS,2
9 sept 2020,Android,2
9 sept 2020,Windows,4
10 sept 2020,Windows,15
10 sept 2020,Android,4
11 sept 2020,Windows,25
12 sept 2020,Macintosh,2
12 sept 2020,Android,6
12 sept 2020,iOS,1
12 sept 2020,Windows,2
13 sept 2020,Android,7
13 sept 2020,Windows,13
13 sept 2020,Linux,1
14 sept 2020,Android,6
14 sept 2020,Windows,8
14 sept 2020,Linux,2
15 sept 2020,Android,2
15 sept 2020,Windows,7
16 sept 2020,Windows,25
16 sept 2020,Android,2
17 sept 2020,Android,10
17 sept 2020,Windows,10
18 sept 2020,Windows,8
18 sept 2020,Android,4
19 sept 2020,Windows,9
19 sept 2020,Android,1
19 sept 2020,iOS,2
20 sept 2020,Windows,15
20 sept 2020,Android,3
21 sept 2020,iOS,3
21 sept 2020,Android,1
21 sept 2020,Windows,3
22 sept 2020,iOS,1
22 sept 2020,Windows,7
23 sept 2020,Windows,11
23 sept 2020,Android,3
24 sept 2020,Android,4
24 sept 2020,Windows,4
25 sept 2020,Android,4
25 sept 2020,Macintosh,1
25 sept 2020,Windows,11
26 sept 2020,Windows,3
26 sept 2020,Android,13
27 sept 2020,Linux,1
27 sept 2020,Windows,2
28 sept 2020,Android,14
28 sept 2020,Windows,2
28 sept 2020,Macintosh,10
28 sept 2020,Linux,1
29 sept 2020,Android,5
29 sept 2020,Windows,5
30 sept 2020,Windows,8
30 sept 2020,Linux,6
30 sept 2020,Macintosh,2
30 sept 2020,Android,12
1 oct 2020,Windows,8
1 oct 2020,Linux,1
1 oct 2020,iOS,4
1 oct 2020,Android,2
2 oct 2020,iOS,1
2 oct 2020,Windows,7
3 oct 2020,Android,2
3 oct 2020,iOS,1
3 oct 2020,Windows,4
4 oct 2020,Windows,24
4 oct 2020,Android,1
5 oct 2020,Android,33
5 oct 2020,Windows,35
5 oct 2020,Linux,2
6 oct 2020,Windows,15
6 oct 2020,Android,22
6 oct 2020,iOS,2
7 oct 2020,Windows,4
7 oct 2020,Android,9
8 oct 2020,Android,5
8 oct 2020,iOS,2
8 oct 2020,Windows,10
9 oct 2020,Linux,1
9 oct 2020,Android,1
9 oct 2020,Windows,17
10 oct 2020,Windows,1
10 oct 2020,iOS,1
10 oct 2020,Android,2
11 oct 2020,Macintosh,1
12 oct 2020,Windows,3
12 oct 2020,Android,11
13 oct 2020,Windows Phone,9
13 oct 2020,Android,2
13 oct 2020,Windows,29
14 oct 2020,Windows,7
14 oct 2020,Android,9
15 oct 2020,Android,39
15 oct 2020,Linux,9
15 oct 2020,Windows,226
16 oct 2020,Windows,8
16 oct 2020,Android,8
16 oct 2020,Linux,9
17 oct 2020,Windows,13
17 oct 2020,iOS,4
17 oct 2020,Android,8
18 oct 2020,Android,5
19 oct 2020,Android,4
19 oct 2020,Windows,10
19 oct 2020,Linux,1
20 oct 2020,Linux,1
20 oct 2020,Windows,4
21 oct 2020,Windows,14
21 oct 2020,Android,15
21 oct 2020,iOS,2
21 oct 2020,Linux,1
22 oct 2020,iOS,1
22 oct 2020,Macintosh,2
22 oct 2020,Android,16
22 oct 2020,Windows,3
23 oct 2020,Linux,1
23 oct 2020,Windows,2
23 oct 2020,Android,8
24 oct 2020,iOS,1
24 oct 2020,Android,4
24 oct 2020,Windows,1
24 oct 2020,Linux,1
25 oct 2020,Linux,1
25 oct 2020,Windows,3
26 oct 2020,Android,6
26 oct 2020,Windows,8
26 oct 2020,Macintosh,1
27 oct 2020,Android,15
27 oct 2020,iOS,21
27 oct 2020,Windows,19
28 oct 2020,Windows,12
28 oct 2020,Android,48
29 oct 2020,Windows,38
29 oct 2020,Android,12
30 oct 2020,Android,6
30 oct 2020,iOS,2
30 oct 2020,Windows,2
31 oct 2020,Android,7
31 oct 2020,iOS,1
31 oct 2020,Windows,7
1 nov 2020,Android,6
2 nov 2020,Android,3
2 nov 2020,Windows,29
2 nov 2020,iOS,2
3 nov 2020,Windows,16
3 nov 2020,iOS,1
3 nov 2020,Android,23
4 nov 2020,iOS,2
4 nov 2020,Android,14
4 nov 2020,Windows,4
4 nov 2020,Macintosh,4
5 nov 2020,Windows,24
5 nov 2020,Android,24
5 nov 2020,iOS,3
6 nov 2020,Android,13
6 nov 2020,iOS,2
6 nov 2020,Windows,5
7 nov 2020,Windows,10
7 nov 2020,Android,6
8 nov 2020,Windows,4
8 nov 2020,Android,4
9 nov 2020,Windows,23
9 nov 2020,Android,11
10 nov 2020,Windows,6
10 nov 2020,Android,21
11 nov 2020,Windows,17
11 nov 2020,Linux,1
11 nov 2020,Android,18
12 nov 2020,Windows,22
12 nov 2020,iOS,3
12 nov 2020,Linux,2
12 nov 2020,Android,44
13 nov 2020,Windows,8
13 nov 2020,Android,3
14 nov 2020,Android,2
14 nov 2020,Linux,1
14 nov 2020,iOS,1
14 nov 2020,Windows,5
15 nov 2020,Android,1
16 nov 2020,Windows,194
16 nov 2020,iOS,13
16 nov 2020,Android,40
17 nov 2020,iOS,5
17 nov 2020,Windows,12
17 nov 2020,Android,22
18 nov 2020,iOS,3
18 nov 2020,Windows,26
18 nov 2020,Android,5
19 nov 2020,Android,21
19 nov 2020,iOS,2
19 nov 2020,Windows,14
20 nov 2020,iOS,4
20 nov 2020,Android,30
20 nov 2020,Windows,15
20 nov 2020,Linux,4
21 nov 2020,iOS,1
21 nov 2020,Windows,5
21 nov 2020,Android,28
22 nov 2020,Android,6
22 nov 2020,Windows,5
23 nov 2020,Android,3
24 nov 2020,Android,86
24 nov 2020,Windows,7
24 nov 2020,iOS,9
25 nov 2020,Windows,4
25 nov 2020,Android,18
26 nov 2020,Android,5
26 nov 2020,iOS,1
26 nov 2020,Windows,1
27 nov 2020,iOS,2
27 nov 2020,Windows,2
27 nov 2020,Android,2
28 nov 2020,Windows,3
28 nov 2020,Android,1
29 nov 2020,Android,1
29 nov 2020,Windows,7
30 nov 2020,Linux,1
30 nov 2020,Windows,12
30 nov 2020,Android,6
1 dic 2020,Windows,2
1 dic 2020,Android,2
2 dic 2020,Windows,1
2 dic 2020,Linux,3
2 dic 2020,Android,3
3 dic 2020,Linux,1
3 dic 2020,Windows,10
3 dic 2020,Android,2
3 dic 2020,Macintosh,1
4 dic 2020,Android,1
4 dic 2020,Windows,11
5 dic 2020,iOS,1
5 dic 2020,Windows,1
6 dic 2020,Windows,8
7 dic 2020,Windows,11
7 dic 2020,Linux,2
8 dic 2020,Windows,10
8 dic 2020,Android,1
8 dic 2020,Linux,3
9 dic 2020,Windows,14
9 dic 2020,Android,3
9 dic 2020,Linux,3
10 dic 2020,Windows,7
10 dic 2020,Android,4
11 dic 2020,Windows,2
11 dic 2020,Android,2
12 dic 2020,Windows,10
12 dic 2020,Android,1
12 dic 2020,iOS,2
13 dic 2020,Android,1
13 dic 2020,Windows,3
14 dic 2020,Android,2
14 dic 2020,Linux,1
14 dic 2020,Windows,12
15 dic 2020,Windows,6
15 dic 2020,iOS,6
15 dic 2020,Macintosh,12
15 dic 2020,Android,10
16 dic 2020,Android,4
16 dic 2020,Windows,3
17 dic 2020,Android,3
17 dic 2020,Windows,3
18 dic 2020,Android,2
18 dic 2020,iOS,1
19 dic 2020,Android,18
19 dic 2020,Windows,1
20 dic 2020,Windows,7
20 dic 2020,Android,6
21 dic 2020,Android,3
21 dic 2020,Windows,3
22 dic 2020,Android,5
22 dic 2020,Windows,3
23 dic 2020,Windows,6
23 dic 2020,Android,6
23 dic 2020,iOS,1
25 dic 2020,Windows,1
26 dic 2020,Android,5
26 dic 2020,Windows,4
27 dic 2020,Windows,3
27 dic 2020,Macintosh,2
28 dic 2020,Android,1
29 dic 2020,Windows,2
29 dic 2020,Android,5
30 dic 2020,Android,1
31 dic 2020,Windows,7
31 dic 2020,Android,1
1 ene 2021,iOS,2
2 ene 2021,Windows,2
2 ene 2021,Macintosh,2
2 ene 2021,Android,2
3 ene 2021,Macintosh,1
3 ene 2021,Windows,2
3 ene 2021,Android,8
4 ene 2021,Windows,15
4 ene 2021,Android,4
5 ene 2021,Windows,1
7 ene 2021,Windows,3
7 ene 2021,iOS,1
7 ene 2021,Android,1
8 ene 2021,Windows,4
8 ene 2021,Android,4
9 ene 2021,Macintosh,2
9 ene 2021,Windows,3
9 ene 2021,Android,2
10 ene 2021,Android,5
10 ene 2021,Macintosh,1
10 ene 2021,Linux,1
11 ene 2021,iOS,1
11 ene 2021,Android,1
11 ene 2021,Macintosh,1
12 ene 2021,Android,4
12 ene 2021,Windows,2
13 ene 2021,Windows,1
13 ene 2021,iOS,1
13 ene 2021,Android,3
14 ene 2021,Windows,2
14 ene 2021,Android,1
14 ene 2021,iOS,2
15 ene 2021,Windows,4
16 ene 2021,Android,2
16 ene 2021,Windows,4
17 ene 2021,Windows,1
17 ene 2021,iOS,10
17 ene 2021,Macintosh,1
18 ene 2021,Windows,5
18 ene 2021,Linux,1
18 ene 2021,Android,3
18 ene 2021,Macintosh,1
19 ene 2021,Windows,2
20 ene 2021,iOS,1
20 ene 2021,Macintosh,2
20 ene 2021,Android,4
21 ene 2021,Macintosh,1
21 ene 2021,Windows,2
21 ene 2021,Android,5
22 ene 2021,Windows,1
22 ene 2021,Android,2
22 ene 2021,Linux,1
23 ene 2021,Macintosh,2
23 ene 2021,Windows,8
23 ene 2021,Android,13
24 ene 2021,Android,4
24 ene 2021,Windows,1
25 ene 2021,Windows,1
25 ene 2021,Android,3
26 ene 2021,Windows,7
26 ene 2021,Android,2
27 ene 2021,Windows,4
27 ene 2021,Macintosh,1
27 ene 2021,Android,10
28 ene 2021,Android,8
29 ene 2021,Android,10
29 ene 2021,Linux,2
29 ene 2021,Windows,1
30 ene 2021,Android,1
30 ene 2021,Windows,3
31 ene 2021,iOS,1
31 ene 2021,Linux,1
1 feb 2021,Android,3
1 feb 2021,Windows,4
1 feb 2021,Linux,1
2 feb 2021,Windows,8
2 feb 2021,Android,2
2 feb 2021,iOS,19
3 feb 2021,Android,1
3 feb 2021,Windows,2
4 feb 2021,Macintosh,7
4 feb 2021,Windows,13
4 feb 2021,Android,4
5 feb 2021,Android,6
6 feb 2021,Windows,3
6 feb 2021,Android,7
6 feb 2021,iOS,1
8 feb 2021,Windows,26
8 feb 2021,Android,11
9 feb 2021,Android,8
9 feb 2021,Windows,16
10 feb 2021,Windows,5
10 feb 2021,iOS,1
10 feb 2021,Android,1
11 feb 2021,iOS,1
11 feb 2021,Windows,2
11 feb 2021,Android,6
12 feb 2021,Windows,6
12 feb 2021,Android,7
12 feb 2021,Linux,1
13 feb 2021,Windows,11
13 feb 2021,Android,2
14 feb 2021,Android,2
14 feb 2021,Windows,9
15 feb 2021,Windows,11
15 feb 2021,Android,4
16 feb 2021,Windows,2
16 feb 2021,Android,1
17 feb 2021,Android,1
17 feb 2021,Windows,10
17 feb 2021,Linux,1
18 feb 2021,Android,5
18 feb 2021,Windows,17
19 feb 2021,Android,2
19 feb 2021,Windows,7
20 feb 2021,Android,1
20 feb 2021,Windows,5
21 feb 2021,Android,9
21 feb 2021,Windows,4
22 feb 2021,iOS,4
22 feb 2021,Windows,13
22 feb 2021,Android,17
23 feb 2021,Windows,38
23 feb 2021,iOS,2
23 feb 2021,Linux,1
23 feb 2021,Android,37
24 feb 2021,Windows,95
24 feb 2021,Linux,1
24 feb 2021,Android,29
24 feb 2021,iOS,1
25 feb 2021,iOS,3
25 feb 2021,Windows,23
25 feb 2021,Android,119
25 feb 2021,Linux,1
26 feb 2021,iOS,1
26 feb 2021,Windows,116
26 feb 2021,Android,48
27 feb 2021,Windows,5
27 feb 2021,Android,13
28 feb 2021,Android,4
28 feb 2021,Windows,3
1 mar 2021,Android,27
1 mar 2021,Linux,1
1 mar 2021,Windows,158
2 mar 2021,Windows,50
2 mar 2021,Android,15
3 mar 2021,Windows,17
3 mar 2021,Android,11
4 mar 2021,Linux,1
4 mar 2021,Macintosh,1
4 mar 2021,Android,27
4 mar 2021,Windows,36
4 mar 2021,Tizen,2
4 mar 2021,iOS,3
5 mar 2021,iOS,6
5 mar 2021,Windows,17
5 mar 2021,Android,32
6 mar 2021,Android,15
6 mar 2021,Windows,6
7 mar 2021,Android,1
7 mar 2021,iOS,7
7 mar 2021,Windows,7
8 mar 2021,Windows,29
8 mar 2021,Android,10
9 mar 2021,Android,65
9 mar 2021,Windows,63
9 mar 2021,iOS,22
10 mar 2021,Android,12
10 mar 2021,Windows,11
10 mar 2021,iOS,2
10 mar 2021,Macintosh,2
11 mar 2021,Windows,12
11 mar 2021,Android,1
11 mar 2021,iOS,2
12 mar 2021,Windows,9
12 mar 2021,iOS,1
12 mar 2021,Android,15
13 mar 2021,Windows,2
13 mar 2021,Macintosh,1
13 mar 2021,Android,9
14 mar 2021,Windows,3
14 mar 2021,Android,25
15 mar 2021,Windows,55
15 mar 2021,iOS,3
15 mar 2021,Android,11
16 mar 2021,Android,4
16 mar 2021,Windows,19
16 mar 2021,Linux,1
17 mar 2021,Android,11
17 mar 2021,iOS,3
17 mar 2021,Windows,6
17 mar 2021,Linux,3
18 mar 2021,iOS,1
18 mar 2021,Windows,5
18 mar 2021,Android,17
19 mar 2021,Android,3
19 mar 2021,Windows,6
20 mar 2021,Android,4
20 mar 2021,Windows,6
21 mar 2021,Android,1
21 mar 2021,Linux,1
21 mar 2021,iOS,1
21 mar 2021,Windows,2
22 mar 2021,Macintosh,7
22 mar 2021,Windows,10
22 mar 2021,Android,6
23 mar 2021,Windows,12
23 mar 2021,Android,9
24 mar 2021,Android,13
24 mar 2021,iOS,4
24 mar 2021,Windows,10
25 mar 2021,Linux,1
25 mar 2021,Android,9
25 mar 2021,Windows,22
25 mar 2021,iOS,2
26 mar 2021,Tizen,1
26 mar 2021,Windows,4
26 mar 2021,Android,3
26 mar 2021,Linux,9
27 mar 2021,iOS,3
27 mar 2021,Android,7
27 mar 2021,Windows,4
28 mar 2021,Android,6
28 mar 2021,iOS,10
28 mar 2021,Windows,2
29 mar 2021,Windows,16
29 mar 2021,Android,12
29 mar 2021,iOS,5
29 mar 2021,Macintosh,1
30 mar 2021,Windows,3
30 mar 2021,Android,11
31 mar 2021,Linux,1
31 mar 2021,Windows,11
31 mar 2021,Android,12
1 abr 2021,Android,11
2 abr 2021,Windows,2
2 abr 2021,Android,12
3 abr 2021,Macintosh,2
3 abr 2021,Android,3
3 abr 2021,iOS,5
3 abr 2021,Windows,2
4 abr 2021,Android,1
4 abr 2021,Windows,4
4 abr 2021,iOS,1
5 abr 2021,iOS,1
5 abr 2021,Windows,11
5 abr 2021,Android,5
6 abr 2021,Android,10
6 abr 2021,Windows,7
7 abr 2021,Windows,4
7 abr 2021,Android,8
8 abr 2021,Windows,11
8 abr 2021,Linux,5
8 abr 2021,Android,12
9 abr 2021,Macintosh,1
9 abr 2021,Android,24
9 abr 2021,Windows,12
9 abr 2021,iOS,2
10 abr 2021,Windows,6
10 abr 2021,Android,7
11 abr 2021,Windows,26
11 abr 2021,Android,5
12 abr 2021,Android,10
12 abr 2021,Windows,23
13 abr 2021,Android,7
13 abr 2021,iOS,1
13 abr 2021,Windows,13
14 abr 2021,Windows,17
14 abr 2021,Android,38
14 abr 2021,iOS,3
14 abr 2021,Macintosh,1
15 abr 2021,Android,12
15 abr 2021,Windows,26
16 abr 2021,iOS,1
16 abr 2021,Windows,10
16 abr 2021,Android,1
17 abr 2021,Android,6
17 abr 2021,iOS,1
17 abr 2021,Windows,4
18 abr 2021,Windows,2
18 abr 2021,Android,5
18 abr 2021,Macintosh,1
19 abr 2021,Windows,22
19 abr 2021,Android,8
20 abr 2021,Macintosh,8
20 abr 2021,Linux,2
20 abr 2021,Windows,25
20 abr 2021,iOS,1
20 abr 2021,Android,6
21 abr 2021,Linux,3
21 abr 2021,Windows,12
21 abr 2021,Android,27
22 abr 2021,iOS,3
22 abr 2021,Windows,13
22 abr 2021,Android,11
23 abr 2021,Windows,32
23 abr 2021,Android,8
24 abr 2021,Windows,5
24 abr 2021,Android,20
25 abr 2021,iOS,1
25 abr 2021,Windows,14
25 abr 2021,Android,5
26 abr 2021,Android,4
26 abr 2021,Linux,3
26 abr 2021,Windows,12
27 abr 2021,Android,3
27 abr 2021,Windows,16
28 abr 2021,Android,10
28 abr 2021,Windows,13
29 abr 2021,Macintosh,4
29 abr 2021,Windows,15
29 abr 2021,Android,2
30 abr 2021,Android,18
30 abr 2021,Windows,14
1 may 2021,Android,10
1 may 2021,iOS,1
1 may 2021,Windows,1
2 may 2021,Windows,2
2 may 2021,iOS,1
2 may 2021,Android,5
3 may 2021,Android,11
3 may 2021,iOS,2
3 may 2021,Windows,8
4 may 2021,iOS,1
4 may 2021,Macintosh,1
4 may 2021,Android,7
4 may 2021,Windows,22
5 may 2021,Windows,20
5 may 2021,Android,20
6 may 2021,Windows,23
6 may 2021,iOS,1
6 may 2021,Android,22
6 may 2021,Macintosh,10
7 may 2021,Android,8
7 may 2021,Windows,9
8 may 2021,Windows,4
8 may 2021,Android,7
9 may 2021,Android,13
9 may 2021,Windows,2
10 may 2021,Windows,19
10 may 2021,Android,13
11 may 2021,Android,4
11 may 2021,Windows,8
12 may 2021,Windows,11
12 may 2021,iOS,2
12 may 2021,Linux,1
12 may 2021,Android,13
13 may 2021,Macintosh,1
13 may 2021,Windows,11
13 may 2021,Android,9
14 may 2021,Android,18
14 may 2021,Windows,7
15 may 2021,Android,4
15 may 2021,Linux,1
15 may 2021,Windows,13
16 may 2021,Android,16
16 may 2021,Windows,1
17 may 2021,Android,7
17 may 2021,Windows,5
18 may 2021,Android,9
18 may 2021,Windows,4
19 may 2021,Android,98
19 may 2021,Windows,34
19 may 2021,iOS,1
20 may 2021,Linux,7
20 may 2021,Windows,13
20 may 2021,Android,9
21 may 2021,Windows,6
21 may 2021,Android,23
22 may 2021,Windows,5
22 may 2021,Android,21
23 may 2021,Macintosh,1
23 may 2021,iOS,3
23 may 2021,Android,5
23 may 2021,Windows,1
24 may 2021,Android,4
24 may 2021,Windows,4
25 may 2021,Windows,7
25 may 2021,Android,2
25 may 2021,Windows Phone,1
26 may 2021,Windows,34
26 may 2021,Android,33
26 may 2021,iOS,2
27 may 2021,Linux,1
27 may 2021,Windows,15
27 may 2021,Android,8
28 may 2021,Android,24
28 may 2021,Macintosh,1
28 may 2021,Windows,13
28 may 2021,Linux,1
29 may 2021,Windows,5
29 may 2021,Android,4
30 may 2021,Chrome OS,1
30 may 2021,Windows,6
30 may 2021,Macintosh,3
30 may 2021,Android,13
31 may 2021,iOS,1
31 may 2021,Windows,29
31 may 2021,Android,26
1 jun 2021,Linux,1
1 jun 2021,Android,21
1 jun 2021,Windows,25
2 jun 2021,Windows,20
2 jun 2021,Android,50
2 jun 2021,iOS,1
2 jun 2021,Macintosh,1
3 jun 2021,iOS,2
3 jun 2021,Android,11
3 jun 2021,Windows,24
4 jun 2021,Android,3
4 jun 2021,Windows,12
5 jun 2021,Windows,6
5 jun 2021,Android,3
5 jun 2021,iOS,1
6 jun 2021,Windows,4
6 jun 2021,Android,5
7 jun 2021,Windows,19
7 jun 2021,Android,21
7 jun 2021,iOS,13
8 jun 2021,Windows,13
8 jun 2021,Linux,1
8 jun 2021,Android,6
8 jun 2021,iOS,1
9 jun 2021,iOS,1
9 jun 2021,Macintosh,2
9 jun 2021,Windows,27
9 jun 2021,Android,71
10 jun 2021,Android,10
10 jun 2021,Windows,26
10 jun 2021,iOS,1
11 jun 2021,Android,10
11 jun 2021,Linux,1
11 jun 2021,Tizen,2
11 jun 2021,Windows,13
12 jun 2021,Windows,15
12 jun 2021,Android,10
13 jun 2021,Android,4
13 jun 2021,Windows,1
14 jun 2021,Windows,45
14 jun 2021,Macintosh,1
14 jun 2021,Linux,3
14 jun 2021,Android,14
15 jun 2021,Windows,39
15 jun 2021,Android,41
15 jun 2021,iOS,1
15 jun 2021,Linux,5
