,Fecha,Número de vistas de página,Usuarios nuevos,Usuarios,Número de sesiones por usuario,Sesiones,Argentina,Otros Paises,mobile,desktop,tablet,smart tv,Categoría de dispositivo promedio,Categoría de dispositivo std,Android,Windows,iOS,Macintosh,Linux,Tizen,Windows Phone,Playstation 4,Sistema operativo (not set),Sistema operativo promedio,Sistema operativo std,Organic Search,Direct,Social,Referral,Organic Video,Unassigned,Agrupación de canales predeterminada promedio,Agrupación de canales predeterminada std
219,24 ene 2023,5,5,5,1.0,5,4,1,4,1,0,0,1.25,1.6393596310754999,4,1,0,0,0,0,0,0,0,0.5555555555555556,1.2570787221094182,2.0,3.0,0.0,0.0,0.0,0.0,0.8333333333333334,1.21335164821342
220,25 ene 2023,4,2,3,1.5,3,4,0,1,3,0,0,1.0,1.224744871391589,1,3,0,0,0,0,0,0,0,0.4444444444444444,0.955813918560292,3.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.1055415967851332
221,26 ene 2023,5,3,4,1.0,4,5,0,3,2,0,0,1.25,1.299038105676658,3,2,0,0,0,0,0,0,0,0.5555555555555556,1.0657403385139381,2.0,1.0,2.0,0.0,0.0,0.0,0.8333333333333334,0.8975274678557508
222,27 ene 2023,8,6,7,1.1428571428571428,8,7,1,2,6,0,0,2.0,2.449489742783178,2,6,0,0,0,0,0,0,0,0.8888888888888888,1.911627837120584,2.0,6.0,0.0,0.0,0.0,0.0,1.3333333333333333,2.2110831935702664
223,28 ene 2023,2,1,1,1.0,1,2,0,2,0,0,0,0.5,0.8660254037844386,2,0,0,0,0,0,0,0,0,0.2222222222222222,0.6285393610547091,0.0,2.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.7453559924999298
224,29 ene 2023,2,1,2,1.0,2,1,1,2,0,0,0,0.5,0.8660254037844386,2,0,0,0,0,0,0,0,0,0.2222222222222222,0.6285393610547091,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4714045207910317
225,30 ene 2023,9,5,5,1.0,5,8,1,6,3,0,0,2.25,2.48746859276655,6,2,0,1,0,0,0,0,0,1.0,1.8856180831641267,5.0,4.0,0.0,0.0,0.0,0.0,1.5,2.1408720964441885
226,31 ene 2023,11,7,7,1.0,7,11,0,3,8,0,0,2.75,3.2691742076555053,3,7,0,0,1,0,0,0,0,1.2222222222222223,2.2498285257018438,1.0,10.0,0.0,0.0,0.0,0.0,1.8333333333333333,3.6704525909242074
227,1 feb 2023,1,1,1,1.0,1,1,0,0,1,0,0,0.25,0.4330127018922193,0,1,0,0,0,0,0,0,0,0.1111111111111111,0.3142696805273545,0.0,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3726779962499649
228,2 feb 2023,8,4,7,1.4,7,7,1,2,6,0,0,2.0,2.449489742783178,2,6,0,0,0,0,0,0,0,0.8888888888888888,1.911627837120584,4.0,3.0,0.0,1.0,0.0,0.0,1.3333333333333333,1.5986105077709063
229,3 feb 2023,8,5,8,1.3333333333333333,8,6,2,3,5,0,0,2.0,2.1213203435596424,2,5,1,0,0,0,0,0,0,0.8888888888888888,1.594744454934147,6.0,2.0,0.0,0.0,0.0,0.0,1.3333333333333333,2.2110831935702664
230,4 feb 2023,5,3,5,1.25,5,3,2,5,0,0,0,1.25,2.165063509461097,5,0,0,0,0,0,0,0,0,0.5555555555555556,1.5713484026367726,3.0,2.0,0.0,0.0,0.0,0.0,0.8333333333333334,1.21335164821342
231,5 feb 2023,2,2,2,1.0,2,2,0,1,1,0,0,0.5,0.5,1,1,0,0,0,0,0,0,0,0.2222222222222222,0.41573970964154905,0.0,1.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.4714045207910317
232,6 feb 2023,10,5,8,1.125,9,10,0,5,5,0,0,2.5,2.5,4,5,1,0,0,0,0,0,0,1.1111111111111112,1.8525924445036743,7.0,3.0,0.0,0.0,0.0,0.0,1.6666666666666667,2.6246692913372707
233,7 feb 2023,17,5,5,1.2,6,16,1,13,4,0,0,4.25,5.3091901453988255,13,4,0,0,0,0,0,0,0,1.8888888888888888,4.1216082202203115,2.0,12.0,3.0,0.0,0.0,0.0,2.833333333333333,4.258977446393547
234,8 feb 2023,9,4,6,1.1666666666666667,7,9,0,4,5,0,0,2.25,2.2776083947860752,4,5,0,0,0,0,0,0,0,1.0,1.8856180831641267,2.0,7.0,0.0,0.0,0.0,0.0,1.5,2.565800719723442
235,9 feb 2023,8,4,6,1.2,6,8,0,3,5,0,0,2.0,2.1213203435596424,3,5,0,0,0,0,0,0,0,0.8888888888888888,1.7284832429004493,6.0,1.0,1.0,0.0,0.0,0.0,1.3333333333333333,2.1343747458109488
236,10 feb 2023,8,2,3,2.0,4,8,0,2,6,0,0,2.0,2.449489742783178,2,6,0,0,0,0,0,0,0,0.8888888888888888,1.911627837120584,1.0,7.0,0.0,0.0,0.0,0.0,1.3333333333333333,2.560381915956203
237,11 feb 2023,4,3,3,1.0,3,4,0,0,4,0,0,1.0,1.7320508075688772,0,4,0,0,0,0,0,0,0,0.4444444444444444,1.2570787221094182,0.0,4.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.4907119849998596
238,12 feb 2023,8,4,5,1.2,6,7,1,1,7,0,0,2.0,2.9154759474226504,1,7,0,0,0,0,0,0,0,0.8888888888888888,2.1829869671542785,6.0,2.0,0.0,0.0,0.0,0.0,1.3333333333333333,2.2110831935702664
239,13 feb 2023,10,4,6,1.6,8,8,2,1,9,0,0,2.5,3.7749172176353754,1,9,0,0,0,0,0,0,0,1.1111111111111112,2.806517986736687,10.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,3.726779962499649
240,14 feb 2023,21,5,7,1.0,7,18,3,2,19,0,0,5.25,7.980444849756184,2,19,0,0,0,0,0,0,0,2.333333333333333,5.92546294487706,12.0,9.0,0.0,0.0,0.0,0.0,3.5,5.024937810560445
241,15 feb 2023,13,4,6,1.1666666666666667,7,11,2,2,11,0,0,3.25,4.548351349665063,2,10,0,0,1,0,0,0,0,1.4444444444444444,3.0951973949298037,2.0,9.0,2.0,0.0,0.0,0.0,2.1666666666666665,3.1841621957571333
242,16 feb 2023,16,5,7,1.1428571428571428,8,13,3,1,15,0,0,4.0,6.363961030678928,1,15,0,0,0,0,0,0,0,1.7777777777777777,4.685148587179559,10.0,5.0,0.0,1.0,0.0,0.0,2.6666666666666665,3.7267799624996503
243,17 feb 2023,29,17,22,1.2857142857142858,27,26,3,11,18,0,0,7.25,7.6607767230222805,11,15,0,0,3,0,0,0,0,3.2222222222222223,5.390893098092536,19.0,7.0,3.0,0.0,0.0,0.0,4.833333333333333,6.8170537787391865
244,18 feb 2023,1,1,1,1.0,1,0,1,0,1,0,0,0.25,0.4330127018922193,0,1,0,0,0,0,0,0,0,0.1111111111111111,0.3142696805273545,1.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3726779962499649
245,19 feb 2023,1,1,1,1.0,1,1,0,1,0,0,0,0.25,0.4330127018922193,1,0,0,0,0,0,0,0,0,0.1111111111111111,0.3142696805273545,0.0,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3726779962499649
246,20 feb 2023,3,3,3,1.0,3,1,2,3,0,0,0,0.75,1.299038105676658,2,0,1,0,0,0,0,0,0,0.3333333333333333,0.6666666666666666,2.0,0.0,1.0,0.0,0.0,0.0,0.5,0.7637626158259734
247,21 feb 2023,4,4,4,1.0,4,1,3,3,1,0,0,1.0,1.224744871391589,2,1,1,0,0,0,0,0,0,0.4444444444444444,0.6849348892187752,3.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.1055415967851332
248,22 feb 2023,11,9,10,1.0,10,10,1,4,7,0,0,2.75,2.9474565306378993,3,7,1,0,0,0,0,0,0,1.2222222222222223,2.2498285257018438,0.0,10.0,1.0,0.0,0.0,0.0,1.8333333333333333,3.6704525909242074
249,23 feb 2023,12,10,10,1.2,12,8,4,10,2,0,0,3.0,4.123105625617661,10,2,0,0,0,0,0,0,0,1.3333333333333333,3.1269438398822853,4.0,8.0,0.0,0.0,0.0,0.0,2.0,3.055050463303893
250,24 feb 2023,7,6,6,1.0,6,4,3,6,1,0,0,1.75,2.48746859276655,4,1,2,0,0,0,0,0,0,0.7777777777777778,1.314684396244359,3.0,4.0,0.0,0.0,0.0,0.0,1.1666666666666667,1.674979270186815
251,25 feb 2023,13,10,11,1.1,11,8,5,7,6,0,0,3.25,3.2691742076555053,7,6,0,0,0,0,0,0,0,1.4444444444444444,2.7125679146074893,1.0,11.0,0.0,1.0,0.0,0.0,2.1666666666666665,3.975620147292188
252,26 feb 2023,15,8,10,1.625,13,5,10,12,2,0,1,3.75,4.815340071064557,12,2,1,0,0,0,0,0,0,1.6666666666666667,3.711842908553348,1.0,14.0,0.0,0.0,0.0,0.0,2.5,5.1559027660860055
253,27 feb 2023,30,19,25,1.173913043478261,27,22,8,17,13,0,0,7.5,7.632168761236874,17,12,0,1,0,0,0,0,0,3.333333333333333,6.091888960832352,13.0,16.0,1.0,0.0,0.0,0.0,5.0,6.782329983125267
254,28 feb 2023,41,17,22,1.1904761904761905,25,33,8,25,15,1,0,10.25,10.377258790258631,24,15,2,0,0,0,0,0,0,4.5555555555555545,8.288024977320676,18.0,17.0,6.0,0.0,0.0,0.0,6.833333333333332,7.840422324226051
255,1 mar 2023,43,19,24,1.1904761904761905,25,39,4,35,8,0,0,10.75,14.376630342329873,35,8,0,0,0,0,0,0,0,4.777777777777779,10.972468351669786,6.0,23.0,13.0,0.0,1.0,0.0,7.166666666666668,8.434387285919996
256,2 mar 2023,39,22,27,1.24,31,36,3,24,13,2,0,9.75,9.60143218483576,26,13,0,0,0,0,0,0,0,4.333333333333333,8.666666666666668,9.0,29.0,0.0,1.0,0.0,0.0,6.5,10.563301251660551
257,3 mar 2023,39,11,15,1.1428571428571428,16,36,3,11,28,0,0,9.75,11.453711188955307,9,28,1,1,0,0,0,0,0,4.333333333333333,8.806563209081936,18.0,20.0,0.0,0.0,1.0,0.0,6.5,8.864724097981467
258,4 mar 2023,11,6,6,1.0,6,8,3,10,1,0,0,2.75,4.205650960315181,10,0,0,0,1,0,0,0,0,1.2222222222222223,3.119037521692933,6.0,5.0,0.0,0.0,0.0,0.0,1.8333333333333333,2.608745973749755
259,5 mar 2023,16,7,11,1.7142857142857142,12,10,6,6,10,0,0,4.0,4.242640687119285,6,4,0,6,0,0,0,0,0,1.7777777777777777,2.5724082006200497,3.0,13.0,0.0,0.0,0.0,0.0,2.6666666666666665,4.749268949591669
260,6 mar 2023,31,18,20,1.2777777777777777,23,24,7,19,12,0,0,7.75,8.13557004763649,15,12,4,0,0,0,0,0,0,3.4444444444444446,5.559998223643024,12.0,16.0,3.0,0.0,0.0,0.0,5.166666666666667,6.4398930287872185
261,7 mar 2023,19,10,15,1.0666666666666669,16,14,5,10,9,0,0,4.75,4.763139720814412,8,9,2,0,0,0,0,0,0,2.1111111111111107,3.4783279649996732,11.0,8.0,0.0,0.0,0.0,0.0,3.1666666666666665,4.561310727801336
262,8 mar 2023,29,13,16,1.2,18,24,5,16,13,0,0,7.25,7.327175444876423,13,13,3,0,0,0,0,0,0,3.2222222222222223,5.30780929444275,17.0,5.0,7.0,0.0,0.0,0.0,4.833333333333333,6.094168432927407
263,9 mar 2023,12,6,12,1.5,12,9,3,7,5,0,0,3.0,3.0822070014844885,7,5,0,0,0,0,0,0,0,1.3333333333333333,2.5385910352879693,7.0,5.0,0.0,0.0,0.0,0.0,2.0,2.8867513459481287
264,10 mar 2023,25,14,18,1.1176470588235294,19,24,1,12,12,1,0,6.25,5.7608593109014565,13,12,0,0,0,0,0,0,0,2.7777777777777777,5.202088849208722,14.0,8.0,3.0,0.0,0.0,0.0,4.166666666666667,5.241395064505462
265,11 mar 2023,11,5,5,1.2,6,7,4,5,6,0,0,2.75,2.7726341266023544,5,6,0,0,0,0,0,0,0,1.2222222222222223,2.2986845406196887,8.0,3.0,0.0,0.0,0.0,0.0,1.8333333333333333,2.967415635794143
266,12 mar 2023,8,6,6,1.1666666666666667,7,2,6,5,3,0,0,2.0,2.1213203435596424,5,0,0,3,0,0,0,0,0,0.8888888888888888,1.7284832429004493,1.0,7.0,0.0,0.0,0.0,0.0,1.3333333333333333,2.560381915956203
267,13 mar 2023,20,9,12,1.1666666666666667,14,17,3,7,13,0,0,5.0,5.431390245600108,5,12,2,1,0,0,0,0,0,2.2222222222222223,3.7940824619919726,11.0,6.0,3.0,0.0,0.0,0.0,3.333333333333333,4.068851871911235
268,14 mar 2023,17,7,10,1.4444444444444444,13,15,2,10,6,1,0,4.25,4.02336923485777,10,6,1,0,0,0,0,0,0,1.8888888888888888,3.41384255460827,14.0,1.0,1.0,1.0,0.0,0.0,2.833333333333333,5.013869652163773
269,15 mar 2023,49,23,27,1.1538461538461535,30,48,1,27,20,2,0,12.25,11.540688887583789,22,20,7,0,0,0,0,0,0,5.4444444444444455,8.60376030338042,21.0,15.0,13.0,0.0,0.0,0.0,8.166666666666666,8.513061859414757
270,16 mar 2023,36,14,23,1.0909090909090908,24,30,6,27,9,0,0,9.0,11.0227038425243,26,8,1,0,1,0,0,0,0,4.0,8.151346173758322,8.0,24.0,4.0,0.0,0.0,0.0,6.0,8.563488385776754
271,17 mar 2023,24,7,14,1.25,15,22,2,7,17,0,0,6.0,6.96419413859206,7,16,0,0,1,0,0,0,0,2.6666666666666665,5.1854497287013475,8.0,11.0,4.0,1.0,0.0,0.0,4.0,4.203173404306164
272,18 mar 2023,29,14,17,1.125,18,25,4,18,11,0,0,7.25,7.6607767230222805,18,11,0,0,0,0,0,0,0,3.2222222222222223,6.249938271300106,9.0,16.0,4.0,0.0,0.0,0.0,4.833333333333333,5.955856128401879
273,19 mar 2023,13,9,10,1.0,10,6,7,10,2,1,0,3.25,3.960744879438715,7,2,4,0,0,0,0,0,0,1.4444444444444444,2.362254625052144,2.0,10.0,1.0,0.0,0.0,0.0,2.1666666666666665,3.578485092263981
274,20 mar 2023,30,16,22,1.25,25,27,3,17,13,0,0,7.5,7.632168761236874,12,11,5,0,2,0,0,0,0,3.333333333333333,4.642796092394706,21.0,8.0,1.0,0.0,0.0,0.0,5.0,7.702813338860897
275,21 mar 2023,27,15,18,1.0555555555555556,19,21,6,24,3,0,0,6.75,10.034316120194738,22,3,2,0,0,0,0,0,0,3.0,6.79869268479038,13.0,14.0,0.0,0.0,0.0,0.0,4.5,6.370504951205463
276,22 mar 2023,24,12,16,1.4285714285714286,20,24,0,13,11,0,0,6.0,6.041522986797286,13,10,0,0,1,0,0,0,0,2.6666666666666665,4.784233364802442,16.0,7.0,1.0,0.0,0.0,0.0,4.0,5.916079783099617
277,23 mar 2023,20,13,15,1.1428571428571428,16,18,2,12,8,0,0,5.0,5.196152422706632,12,8,0,0,0,0,0,0,0,2.2222222222222223,4.2629613540557525,10.0,10.0,0.0,0.0,0.0,0.0,3.333333333333333,4.714045207910317
278,24 mar 2023,5,5,5,1.0,5,2,3,4,1,0,0,1.25,1.6393596310754999,4,1,0,0,0,0,0,0,0,0.5555555555555556,1.2570787221094182,3.0,2.0,0.0,0.0,0.0,0.0,0.8333333333333334,1.21335164821342
279,25 mar 2023,10,9,10,1.0,10,4,6,8,2,0,0,2.5,3.2787192621509997,8,1,0,0,1,0,0,0,0,1.1111111111111112,2.469567863432541,4.0,6.0,0.0,0.0,0.0,0.0,1.6666666666666667,2.42670329642684
280,26 mar 2023,14,12,14,1.0769230769230769,14,4,10,10,3,1,0,3.5,3.9051248379533265,10,2,0,0,2,0,0,0,0,1.5555555555555556,3.0951973949298037,2.0,10.0,2.0,0.0,0.0,0.0,2.333333333333333,3.5433819375782165
281,27 mar 2023,9,8,9,1.125,9,7,2,6,3,0,0,2.25,2.48746859276655,4,3,2,0,0,0,0,0,0,1.0,1.4907119849998598,2.0,6.0,1.0,0.0,0.0,0.0,1.5,2.1408720964441885
282,28 mar 2023,18,10,14,1.0769230769230769,14,14,4,10,7,1,0,4.5,4.153311931459037,11,6,0,0,1,0,0,0,0,2.0,3.681787005729087,8.0,8.0,1.0,1.0,0.0,0.0,3.0,3.559026084010437
283,29 mar 2023,27,13,17,1.1333333333333333,17,19,8,14,13,0,0,6.75,6.759252917297888,13,13,1,0,0,0,0,0,0,3.0,5.354126134736337,5.0,19.0,2.0,1.0,0.0,0.0,4.5,6.701989754294367
284,30 mar 2023,19,13,19,1.1176470588235294,19,15,4,10,9,0,0,4.75,4.763139720814412,10,8,0,0,1,0,0,0,0,2.1111111111111107,3.725123247608935,8.0,9.0,2.0,0.0,0.0,0.0,3.1666666666666665,3.847798793538399
285,31 mar 2023,99,8,15,1.2857142857142858,18,97,2,43,56,0,0,24.75,25.173150378925556,43,47,0,0,9,0,0,0,0,11.0,18.408935028645434,6.0,91.0,2.0,0.0,0.0,0.0,16.5,33.38537604001688
286,1 abr 2023,22,8,9,1.0,9,18,4,5,17,0,0,5.5,6.946221994724902,5,17,0,0,0,0,0,0,0,2.4444444444444446,5.3771349478057155,1.0,21.0,0.0,0.0,0.0,0.0,3.6666666666666665,7.760297817881877
287,2 abr 2023,15,11,13,1.181818181818182,13,7,8,13,1,1,0,3.75,5.3560713214071365,11,1,3,0,0,0,0,0,0,1.6666666666666667,3.4318767136623327,4.0,8.0,3.0,0.0,0.0,0.0,2.5,2.9297326385411577
288,3 abr 2023,24,11,13,1.2727272727272727,14,23,1,15,8,0,1,6.0,6.041522986797286,15,5,1,3,0,0,0,0,0,2.6666666666666665,4.666666666666667,10.0,6.0,8.0,0.0,0.0,0.0,4.0,4.163331998932265
289,4 abr 2023,30,15,17,1.0,17,20,10,17,11,2,0,7.5,6.87386354243376,15,10,4,0,1,0,0,0,0,3.333333333333333,5.1854497287013475,9.0,18.0,3.0,0.0,0.0,0.0,5.0,6.6332495807108
290,5 abr 2023,13,11,13,1.0,13,11,2,9,4,0,0,3.25,3.6996621467371855,9,4,0,0,0,0,0,0,0,1.4444444444444444,2.9481109247603547,5.0,8.0,0.0,0.0,0.0,0.0,2.1666666666666665,3.1841621957571333
291,6 abr 2023,10,6,6,1.0,6,6,4,3,7,0,0,2.5,2.8722813232690143,2,7,0,1,0,0,0,0,0,1.1111111111111112,2.182986967154278,7.0,3.0,0.0,0.0,0.0,0.0,1.6666666666666667,2.6246692913372707
292,7 abr 2023,9,6,6,1.0,6,7,2,1,8,0,0,2.25,3.344772040064913,1,8,0,0,0,0,0,0,0,1.0,2.494438257849294,3.0,5.0,0.0,1.0,0.0,0.0,1.5,1.8929694486000912
293,8 abr 2023,13,10,12,1.181818181818182,13,9,4,5,8,0,0,3.25,3.418698582794337,5,8,0,0,0,0,0,0,0,1.4444444444444444,2.793290019994785,6.0,7.0,0.0,0.0,0.0,0.0,2.1666666666666665,3.0776975521032317
294,9 abr 2023,19,2,3,1.0,3,18,1,12,7,0,0,4.75,5.068283733178324,12,7,0,0,0,0,0,0,0,2.1111111111111107,4.1216082202203115,8.0,11.0,0.0,0.0,0.0,0.0,3.1666666666666665,4.561310727801336
295,10 abr 2023,5,4,4,1.0,4,4,1,1,4,0,0,1.25,1.6393596310754999,1,3,0,1,0,0,0,0,0,0.5555555555555556,0.955813918560292,3.0,2.0,0.0,0.0,0.0,0.0,0.8333333333333334,1.21335164821342
296,11 abr 2023,6,5,8,1.3333333333333333,8,6,0,2,4,0,0,1.5,1.6583123951777,1,2,1,1,1,0,0,0,0,0.6666666666666666,0.6666666666666667,2.0,3.0,1.0,0.0,0.0,0.0,1.0,1.1547005383792517
297,12 abr 2023,58,28,35,1.2647058823529411,43,57,1,32,26,0,0,14.5,14.654350889752846,32,20,0,0,6,0,0,0,0,6.4444444444444455,10.98596186160736,41.0,16.0,1.0,0.0,0.0,0.0,9.666666666666666,15.151090903151353
298,13 abr 2023,30,13,17,1.125,18,30,0,24,6,0,0,7.5,9.836157786453,23,6,1,0,0,0,0,0,0,3.333333333333333,7.1956777149743,6.0,17.0,7.0,0.0,0.0,0.0,5.0,6.110100926607788
299,14 abr 2023,18,9,16,1.2,18,16,2,9,9,0,0,4.5,4.5,9,7,0,0,2,0,0,0,0,2.0,3.2998316455372216,6.0,7.0,5.0,0.0,0.0,0.0,3.0,3.055050463303893
300,15 abr 2023,10,4,6,1.0,6,10,0,8,2,0,0,2.5,3.2787192621509997,8,2,0,0,0,0,0,0,0,1.1111111111111112,2.5141574442188364,1.0,8.0,0.0,1.0,0.0,0.0,1.6666666666666667,2.867441755680876
301,16 abr 2023,17,12,14,1.0,14,10,7,15,2,0,0,4.25,6.2599920127744575,15,2,0,0,0,0,0,0,0,1.8888888888888888,4.6772367066331535,3.0,11.0,3.0,0.0,0.0,0.0,2.833333333333333,3.8908725099762496
302,17 abr 2023,22,14,16,1.2142857142857142,17,21,1,15,6,1,0,5.5,5.937171043518957,13,6,3,0,0,0,0,0,0,2.4444444444444446,4.2192972324550055,9.0,12.0,0.0,1.0,0.0,0.0,3.6666666666666665,4.921607686744467
303,18 abr 2023,23,11,12,1.0,12,21,2,20,3,0,0,5.75,8.317902379807062,20,3,0,0,0,0,0,0,0,2.555555555555556,6.238075043385867,15.0,2.0,6.0,0.0,0.0,0.0,3.8333333333333335,5.428832491634111
304,19 abr 2023,22,14,15,1.0714285714285714,15,22,0,10,12,0,0,5.5,5.54526825320471,9,9,1,0,3,0,0,0,0,2.4444444444444446,3.6243347622889086,6.0,15.0,1.0,0.0,0.0,0.0,3.6666666666666665,5.497474167490214
305,20 abr 2023,41,9,14,1.3076923076923077,17,36,5,3,38,0,0,10.25,16.068213964221414,2,16,1,0,22,0,0,0,0,4.5555555555555545,7.875575620741932,16.0,25.0,0.0,0.0,0.0,0.0,6.833333333333332,10.006942034852047
306,21 abr 2023,27,6,8,1.4285714285714286,10,27,0,9,18,0,0,6.75,7.46240577829965,9,3,0,0,15,0,0,0,0,3.0,5.0990195135927845,5.0,17.0,5.0,0.0,0.0,0.0,4.5,6.020797289396148
307,22 abr 2023,40,10,11,1.181818181818182,13,34,6,13,26,1,0,10.0,10.559356040971435,14,26,0,0,0,0,0,0,0,4.4444444444444455,8.782699042386449,9.0,31.0,0.0,0.0,0.0,0.0,6.666666666666668,11.367595269986625
308,23 abr 2023,52,14,18,1.2777777777777777,23,47,5,13,38,0,1,13.0,15.313392831113555,14,38,0,0,0,0,0,0,0,5.777777777777778,12.199979761165158,8.0,35.0,9.0,0.0,0.0,0.0,8.666666666666666,12.378296418418095
309,24 abr 2023,27,12,18,1.4,21,24,3,15,12,0,0,6.75,6.8328251843582235,15,9,0,2,1,0,0,0,0,3.0,5.055250296034367,15.0,8.0,4.0,0.0,0.0,0.0,4.5,5.530220007679019
310,25 abr 2023,11,8,9,1.375,11,4,7,8,3,0,0,2.75,3.2691742076555053,8,3,0,0,0,0,0,0,0,1.2222222222222223,2.5724082006200506,4.0,7.0,0.0,0.0,0.0,0.0,1.8333333333333333,2.733536577809454
311,26 abr 2023,41,11,16,1.2857142857142858,18,38,3,28,13,0,0,10.25,11.540688887583789,27,8,1,1,4,0,0,0,0,4.5555555555555545,8.328146533974893,14.0,26.0,1.0,0.0,0.0,0.0,6.833333333333332,9.940098367498964
312,27 abr 2023,89,27,32,1.2258064516129032,38,86,3,26,63,0,0,22.25,25.810608284191986,24,57,2,0,6,0,0,0,0,9.888888888888891,18.211378887598123,20.0,66.0,2.0,0.0,1.0,0.0,14.833333333333336,23.947280058959144
313,28 abr 2023,27,9,14,1.5,18,24,3,16,11,0,0,6.75,6.9776428684764324,14,7,2,0,4,0,0,0,0,3.0,4.521553322083512,9.0,14.0,4.0,0.0,0.0,0.0,4.5,5.346338310781813
314,29 abr 2023,42,17,22,1.5,30,40,2,30,12,0,0,10.5,12.278029157808676,28,10,1,0,2,1,0,0,0,4.666666666666667,8.781293248212995,37.0,4.0,1.0,0.0,0.0,0.0,7.0,13.490737563232043
315,30 abr 2023,31,6,12,2.0,16,30,1,16,15,0,0,7.75,7.758060324591451,16,15,0,0,0,0,0,0,0,3.4444444444444446,6.448274723798628,28.0,3.0,0.0,0.0,0.0,0.0,5.166666666666667,10.269967002002598
316,1 may 2023,14,3,6,1.4,7,14,0,11,3,0,0,3.5,4.5,11,3,0,0,0,0,0,0,0,1.5555555555555556,3.4676636742949403,12.0,2.0,0.0,0.0,0.0,0.0,2.333333333333333,4.384315479321969
317,2 may 2023,64,23,29,1.4615384615384617,38,52,12,41,23,0,0,16.0,17.219175357722563,36,23,5,0,0,0,0,0,0,7.111111111111112,12.449403773714936,33.0,27.0,4.0,0.0,0.0,0.0,10.666666666666666,13.85239650345343
318,3 may 2023,108,32,47,1.5476190476190477,65,100,8,64,44,0,0,27.0,27.91057147390573,55,41,9,1,2,0,0,0,0,12.0,19.708993998792643,55.0,41.0,12.0,0.0,0.0,0.0,18.0,22.007574453658748
319,4 may 2023,87,24,41,1.75,56,85,2,70,17,0,0,21.75,28.70866593905053,68,17,2,0,0,0,0,0,0,9.666666666666666,21.281186266016487,42.0,42.0,3.0,0.0,0.0,0.0,14.5,19.47434209415045
320,5 may 2023,43,8,23,1.8125,29,35,8,20,23,0,0,10.75,10.80219885023415,17,23,3,0,0,0,0,0,0,4.777777777777779,8.310338645028956,36.0,7.0,0.0,0.0,0.0,0.0,7.166666666666668,13.145552691140663
321,6 may 2023,94,32,39,1.1666666666666667,42,82,12,66,28,0,0,23.5,27.069355367278327,63,26,3,0,2,0,0,0,0,10.444444444444443,20.21061938196029,54.0,33.0,7.0,0.0,0.0,0.0,15.666666666666664,20.74179891480539
322,7 may 2023,37,13,21,2.0,28,33,4,21,16,0,0,9.25,9.417404100918679,21,15,0,1,0,0,0,0,0,4.111111111111111,7.563721077830004,14.0,20.0,2.0,1.0,0.0,0.0,6.166666666666668,7.882822393590311
323,8 may 2023,67,25,34,1.6428571428571428,46,58,9,44,23,0,0,16.75,18.32177666057525,40,23,4,0,0,0,0,0,0,7.4444444444444455,13.524554715291504,25.0,32.0,9.0,1.0,0.0,0.0,11.166666666666664,12.798654443165324
324,9 may 2023,54,28,41,1.7931034482758617,52,47,7,35,19,0,0,13.5,14.637281168304447,31,19,4,0,0,0,0,0,0,6.0,10.614455552060438,23.0,27.0,3.0,1.0,0.0,0.0,9.0,11.416362526362471
325,10 may 2023,76,29,41,1.3783783783783785,51,69,7,54,22,0,0,19.0,22.11334438749598,47,13,6,2,8,0,0,0,0,8.444444444444445,14.299270463994628,38.0,28.0,10.0,0.0,0.0,0.0,12.666666666666664,15.084944665313015
326,11 may 2023,85,29,44,1.5135135135135136,56,75,10,49,35,1,0,21.25,21.33512362279628,45,35,5,0,0,0,0,0,0,9.444444444444443,16.573815433529223,35.0,36.0,13.0,0.0,0.0,1.0,14.166666666666664,15.741840920157832
327,12 may 2023,56,15,30,1.9130434782608696,44,48,8,37,19,0,0,14.0,15.378556499229699,33,15,4,3,1,0,0,0,0,6.222222222222222,10.496325047661816,32.0,18.0,2.0,4.0,0.0,0.0,9.333333333333334,11.86966254317657
328,13 may 2023,100,37,49,1.5714285714285714,66,98,2,77,23,0,0,25.0,31.45631892005166,74,23,2,0,1,0,0,0,0,11.111111111111109,23.330687680699015,45.0,15.0,25.0,15.0,0.0,0.0,16.666666666666668,15.456030825826176
329,14 may 2023,38,14,26,1.6,32,36,2,33,4,1,0,9.5,13.64734406395618,30,4,3,1,0,0,0,0,0,4.222222222222221,9.222891541976505,20.0,10.0,7.0,1.0,0.0,0.0,6.333333333333332,7.180219742846006
330,15 may 2023,36,12,26,2.0,34,33,3,20,16,0,0,9.0,9.110433579144301,18,16,2,0,0,0,0,0,0,4.0,6.992058987801009,23.0,9.0,4.0,0.0,0.0,0.0,6.0,8.266397845091497
