Fecha,Categoría de dispositivo,Número de vistas de página
25 may 2021,mobile,3
26 may 2021,mobile,35
26 may 2021,desktop,34
27 may 2021,desktop,16
27 may 2021,mobile,8
28 may 2021,desktop,15
28 may 2021,mobile,24
29 may 2021,desktop,5
29 may 2021,mobile,4
30 may 2021,desktop,10
30 may 2021,mobile,13
31 may 2021,mobile,27
31 may 2021,desktop,29
1 jun 2021,mobile,21
1 jun 2021,desktop,26
2 jun 2021,desktop,21
2 jun 2021,mobile,51
3 jun 2021,mobile,13
3 jun 2021,desktop,24
4 jun 2021,desktop,12
4 jun 2021,mobile,3
5 jun 2021,desktop,6
5 jun 2021,mobile,4
6 jun 2021,desktop,4
6 jun 2021,mobile,5
7 jun 2021,mobile,34
7 jun 2021,desktop,19
8 jun 2021,mobile,7
8 jun 2021,desktop,14
9 jun 2021,mobile,70
9 jun 2021,tablet,2
9 jun 2021,desktop,29
10 jun 2021,desktop,26
10 jun 2021,mobile,11
11 jun 2021,mobile,12
11 jun 2021,desktop,14
12 jun 2021,desktop,15
12 jun 2021,mobile,10
13 jun 2021,desktop,1
13 jun 2021,mobile,4
14 jun 2021,tablet,1
14 jun 2021,mobile,13
14 jun 2021,desktop,49
15 jun 2021,desktop,44
15 jun 2021,mobile,42
16 jun 2021,mobile,8
16 jun 2021,desktop,12
17 jun 2021,desktop,33
17 jun 2021,mobile,36
18 jun 2021,desktop,14
18 jun 2021,mobile,9
19 jun 2021,mobile,9
19 jun 2021,desktop,3
20 jun 2021,desktop,2
20 jun 2021,mobile,4
21 jun 2021,mobile,8
21 jun 2021,desktop,7
22 jun 2021,tablet,1
22 jun 2021,desktop,63
22 jun 2021,mobile,13
23 jun 2021,desktop,43
23 jun 2021,mobile,49
24 jun 2021,desktop,12
24 jun 2021,mobile,1
25 jun 2021,desktop,35
25 jun 2021,mobile,6
26 jun 2021,desktop,7
26 jun 2021,mobile,9
27 jun 2021,mobile,23
27 jun 2021,desktop,95
28 jun 2021,desktop,27
28 jun 2021,mobile,10
29 jun 2021,desktop,16
29 jun 2021,mobile,61
30 jun 2021,desktop,21
30 jun 2021,mobile,76
1 jul 2021,desktop,34
1 jul 2021,mobile,46
2 jul 2021,desktop,11
2 jul 2021,mobile,19
3 jul 2021,desktop,5
3 jul 2021,mobile,14
4 jul 2021,mobile,7
4 jul 2021,desktop,3
5 jul 2021,mobile,5
5 jul 2021,desktop,16
6 jul 2021,desktop,17
6 jul 2021,mobile,10
7 jul 2021,mobile,38
7 jul 2021,desktop,43
8 jul 2021,desktop,23
8 jul 2021,mobile,15
9 jul 2021,desktop,5
9 jul 2021,mobile,10
10 jul 2021,mobile,20
10 jul 2021,desktop,2
11 jul 2021,desktop,2
11 jul 2021,mobile,4
12 jul 2021,mobile,10
12 jul 2021,desktop,9
13 jul 2021,desktop,19
14 jul 2021,desktop,13
14 jul 2021,mobile,12
15 jul 2021,mobile,7
15 jul 2021,desktop,3
16 jul 2021,desktop,5
16 jul 2021,mobile,15
17 jul 2021,desktop,7
17 jul 2021,mobile,3
18 jul 2021,desktop,3
18 jul 2021,mobile,1
19 jul 2021,desktop,7
19 jul 2021,mobile,11
20 jul 2021,desktop,5
20 jul 2021,mobile,2
21 jul 2021,desktop,8
21 jul 2021,mobile,3
22 jul 2021,mobile,2
23 jul 2021,mobile,2
24 jul 2021,mobile,1
24 jul 2021,desktop,3
25 jul 2021,desktop,6
25 jul 2021,mobile,5
26 jul 2021,mobile,4
26 jul 2021,desktop,13
27 jul 2021,mobile,29
27 jul 2021,desktop,3
28 jul 2021,mobile,6
28 jul 2021,desktop,12
29 jul 2021,desktop,31
29 jul 2021,mobile,5
30 jul 2021,desktop,5
30 jul 2021,mobile,6
31 jul 2021,desktop,10
31 jul 2021,mobile,6
1 ago 2021,desktop,2
1 ago 2021,mobile,1
2 ago 2021,mobile,20
2 ago 2021,desktop,1
3 ago 2021,desktop,7
3 ago 2021,mobile,1
4 ago 2021,mobile,25
4 ago 2021,desktop,10
5 ago 2021,desktop,20
5 ago 2021,mobile,47
6 ago 2021,desktop,163
6 ago 2021,mobile,5
7 ago 2021,desktop,5
8 ago 2021,mobile,18
9 ago 2021,mobile,22
9 ago 2021,desktop,22
10 ago 2021,desktop,192
10 ago 2021,mobile,20
11 ago 2021,mobile,27
11 ago 2021,desktop,19
12 ago 2021,tablet,1
12 ago 2021,desktop,8
12 ago 2021,mobile,32
13 ago 2021,mobile,17
13 ago 2021,desktop,50
14 ago 2021,desktop,1
14 ago 2021,mobile,7
15 ago 2021,desktop,1
15 ago 2021,mobile,3
16 ago 2021,mobile,7
16 ago 2021,desktop,28
17 ago 2021,mobile,18
17 ago 2021,desktop,4
18 ago 2021,desktop,26
18 ago 2021,mobile,50
19 ago 2021,mobile,16
19 ago 2021,desktop,9
20 ago 2021,desktop,4
20 ago 2021,mobile,19
21 ago 2021,desktop,8
21 ago 2021,mobile,35
22 ago 2021,desktop,2
22 ago 2021,mobile,23
23 ago 2021,desktop,10
23 ago 2021,mobile,7
24 ago 2021,desktop,19
24 ago 2021,mobile,25
25 ago 2021,mobile,68
25 ago 2021,desktop,24
26 ago 2021,mobile,120
26 ago 2021,desktop,27
27 ago 2021,mobile,11
27 ago 2021,desktop,9
28 ago 2021,desktop,4
28 ago 2021,mobile,6
29 ago 2021,desktop,3
29 ago 2021,mobile,2
30 ago 2021,mobile,18
30 ago 2021,desktop,8
31 ago 2021,tablet,1
31 ago 2021,desktop,14
31 ago 2021,mobile,48
1 sept 2021,mobile,49
1 sept 2021,desktop,20
2 sept 2021,desktop,41
2 sept 2021,mobile,67
3 sept 2021,desktop,9
3 sept 2021,mobile,17
4 sept 2021,desktop,12
4 sept 2021,mobile,9
5 sept 2021,mobile,2
6 sept 2021,mobile,18
6 sept 2021,desktop,16
7 sept 2021,mobile,5
7 sept 2021,desktop,12
8 sept 2021,mobile,49
8 sept 2021,tablet,1
8 sept 2021,desktop,24
9 sept 2021,desktop,57
9 sept 2021,mobile,26
10 sept 2021,desktop,15
10 sept 2021,mobile,37
11 sept 2021,desktop,1
11 sept 2021,mobile,14
12 sept 2021,mobile,12
12 sept 2021,desktop,1
13 sept 2021,desktop,15
13 sept 2021,mobile,2
14 sept 2021,mobile,79
14 sept 2021,desktop,47
15 sept 2021,desktop,30
15 sept 2021,mobile,73
15 sept 2021,tablet,6
16 sept 2021,desktop,16
16 sept 2021,mobile,23
17 sept 2021,mobile,11
17 sept 2021,desktop,23
18 sept 2021,mobile,1
18 sept 2021,desktop,7
19 sept 2021,desktop,10
19 sept 2021,mobile,9
20 sept 2021,mobile,26
20 sept 2021,desktop,23
21 sept 2021,mobile,11
21 sept 2021,desktop,12
22 sept 2021,desktop,22
22 sept 2021,mobile,42
23 sept 2021,desktop,17
23 sept 2021,mobile,23
23 sept 2021,tablet,1
24 sept 2021,mobile,3
24 sept 2021,desktop,5
25 sept 2021,mobile,15
25 sept 2021,desktop,8
26 sept 2021,tablet,2
26 sept 2021,desktop,3
26 sept 2021,mobile,4
27 sept 2021,mobile,87
27 sept 2021,desktop,40
27 sept 2021,tablet,5
28 sept 2021,desktop,26
28 sept 2021,mobile,28
29 sept 2021,desktop,15
29 sept 2021,mobile,37
30 sept 2021,mobile,12
30 sept 2021,desktop,10
1 oct 2021,mobile,57
1 oct 2021,desktop,14
2 oct 2021,mobile,6
2 oct 2021,desktop,2
3 oct 2021,mobile,9
3 oct 2021,desktop,9
4 oct 2021,mobile,71
4 oct 2021,desktop,46
5 oct 2021,desktop,12
5 oct 2021,mobile,18
6 oct 2021,desktop,62
6 oct 2021,mobile,78
7 oct 2021,desktop,14
7 oct 2021,mobile,49
8 oct 2021,desktop,29
8 oct 2021,mobile,9
9 oct 2021,desktop,5
9 oct 2021,mobile,7
10 oct 2021,desktop,3
10 oct 2021,mobile,13
11 oct 2021,desktop,1
11 oct 2021,mobile,18
12 oct 2021,desktop,10
12 oct 2021,mobile,29
13 oct 2021,tablet,24
13 oct 2021,desktop,29
13 oct 2021,mobile,53
14 oct 2021,desktop,12
14 oct 2021,mobile,32
14 oct 2021,tablet,1
15 oct 2021,desktop,11
15 oct 2021,mobile,14
16 oct 2021,mobile,3
16 oct 2021,desktop,2
17 oct 2021,mobile,18
17 oct 2021,desktop,5
18 oct 2021,mobile,50
18 oct 2021,desktop,37
19 oct 2021,mobile,36
19 oct 2021,desktop,58
19 oct 2021,tablet,2
20 oct 2021,mobile,36
20 oct 2021,desktop,15
21 oct 2021,desktop,35
21 oct 2021,mobile,24
22 oct 2021,desktop,5
22 oct 2021,mobile,7
23 oct 2021,desktop,5
23 oct 2021,mobile,9
24 oct 2021,mobile,15
24 oct 2021,desktop,3
25 oct 2021,desktop,26
25 oct 2021,mobile,135
26 oct 2021,tablet,2
26 oct 2021,desktop,31
26 oct 2021,mobile,70
27 oct 2021,desktop,56
27 oct 2021,mobile,40
28 oct 2021,desktop,6
28 oct 2021,mobile,32
29 oct 2021,mobile,2
29 oct 2021,desktop,21
30 oct 2021,mobile,7
30 oct 2021,desktop,8
31 oct 2021,desktop,1
31 oct 2021,mobile,3
1 nov 2021,mobile,16
1 nov 2021,desktop,17
2 nov 2021,mobile,9
2 nov 2021,desktop,3
3 nov 2021,desktop,10
3 nov 2021,mobile,14
4 nov 2021,desktop,31
4 nov 2021,mobile,26
5 nov 2021,mobile,8
5 nov 2021,desktop,8
6 nov 2021,mobile,6
6 nov 2021,desktop,13
7 nov 2021,mobile,3
7 nov 2021,tablet,2
7 nov 2021,desktop,1
8 nov 2021,mobile,8
8 nov 2021,desktop,9
9 nov 2021,desktop,10
9 nov 2021,mobile,8
10 nov 2021,desktop,10
10 nov 2021,mobile,8
11 nov 2021,desktop,11
11 nov 2021,mobile,9
12 nov 2021,mobile,5
12 nov 2021,desktop,7
13 nov 2021,desktop,6
13 nov 2021,mobile,5
14 nov 2021,mobile,8
15 nov 2021,desktop,19
15 nov 2021,mobile,10
16 nov 2021,mobile,1
16 nov 2021,desktop,10
17 nov 2021,desktop,14
17 nov 2021,mobile,56
17 nov 2021,tablet,2
18 nov 2021,mobile,9
18 nov 2021,desktop,7
19 nov 2021,mobile,13
19 nov 2021,desktop,8
20 nov 2021,desktop,7
20 nov 2021,mobile,5
21 nov 2021,mobile,2
21 nov 2021,desktop,1
22 nov 2021,desktop,5
22 nov 2021,mobile,7
23 nov 2021,mobile,65
23 nov 2021,desktop,14
24 nov 2021,mobile,40
24 nov 2021,desktop,11
25 nov 2021,desktop,19
25 nov 2021,mobile,62
26 nov 2021,mobile,6
26 nov 2021,desktop,6
27 nov 2021,mobile,2
27 nov 2021,desktop,7
28 nov 2021,desktop,5
28 nov 2021,mobile,7
29 nov 2021,mobile,6
29 nov 2021,desktop,3
30 nov 2021,mobile,199
30 nov 2021,desktop,11
1 dic 2021,mobile,19
1 dic 2021,desktop,25
2 dic 2021,desktop,10
2 dic 2021,mobile,68
3 dic 2021,desktop,5
3 dic 2021,mobile,27
4 dic 2021,mobile,8
4 dic 2021,desktop,11
5 dic 2021,mobile,5
5 dic 2021,desktop,4
6 dic 2021,desktop,13
6 dic 2021,mobile,36
7 dic 2021,desktop,13
7 dic 2021,mobile,20
8 dic 2021,mobile,2
8 dic 2021,desktop,3
9 dic 2021,desktop,11
9 dic 2021,mobile,5
10 dic 2021,desktop,7
11 dic 2021,desktop,3
11 dic 2021,tablet,1
11 dic 2021,mobile,8
12 dic 2021,desktop,3
12 dic 2021,mobile,2
13 dic 2021,desktop,6
13 dic 2021,mobile,59
14 dic 2021,mobile,8
15 dic 2021,mobile,9
15 dic 2021,desktop,6
16 dic 2021,mobile,3
16 dic 2021,desktop,2
17 dic 2021,mobile,4
17 dic 2021,desktop,2
18 dic 2021,desktop,4
18 dic 2021,mobile,3
19 dic 2021,desktop,4
20 dic 2021,desktop,5
20 dic 2021,mobile,4
21 dic 2021,desktop,3
21 dic 2021,mobile,5
22 dic 2021,mobile,6
22 dic 2021,desktop,1
23 dic 2021,mobile,6
23 dic 2021,desktop,2
24 dic 2021,mobile,5
25 dic 2021,mobile,4
26 dic 2021,desktop,1
27 dic 2021,desktop,1
27 dic 2021,mobile,11
28 dic 2021,mobile,1
29 dic 2021,desktop,2
29 dic 2021,mobile,7
30 dic 2021,desktop,1
30 dic 2021,mobile,4
31 dic 2021,desktop,3
31 dic 2021,mobile,1
1 ene 2022,desktop,5
1 ene 2022,mobile,1
2 ene 2022,tablet,1
2 ene 2022,mobile,1
2 ene 2022,desktop,2
3 ene 2022,mobile,2
3 ene 2022,desktop,1
4 ene 2022,mobile,5
4 ene 2022,desktop,7
5 ene 2022,mobile,9
5 ene 2022,desktop,1
6 ene 2022,mobile,4
6 ene 2022,desktop,5
7 ene 2022,mobile,1
8 ene 2022,desktop,1
8 ene 2022,mobile,3
9 ene 2022,mobile,19
9 ene 2022,desktop,7
10 ene 2022,mobile,3
10 ene 2022,desktop,6
11 ene 2022,mobile,1
11 ene 2022,desktop,3
12 ene 2022,mobile,4
12 ene 2022,desktop,3
13 ene 2022,desktop,3
13 ene 2022,mobile,3
14 ene 2022,mobile,1
14 ene 2022,desktop,3
15 ene 2022,mobile,1
15 ene 2022,desktop,4
16 ene 2022,mobile,1
16 ene 2022,desktop,5
17 ene 2022,desktop,17
17 ene 2022,mobile,1
18 ene 2022,desktop,3
19 ene 2022,mobile,2
19 ene 2022,desktop,5
20 ene 2022,mobile,3
20 ene 2022,desktop,7
21 ene 2022,desktop,11
21 ene 2022,mobile,1
22 ene 2022,desktop,2
23 ene 2022,mobile,3
23 ene 2022,desktop,2
24 ene 2022,desktop,2
25 ene 2022,desktop,9
25 ene 2022,mobile,1
26 ene 2022,mobile,2
26 ene 2022,desktop,9
27 ene 2022,mobile,2
27 ene 2022,desktop,1
28 ene 2022,desktop,2
29 ene 2022,mobile,3
29 ene 2022,desktop,1
30 ene 2022,mobile,4
30 ene 2022,desktop,2
30 ene 2022,tablet,3
31 ene 2022,mobile,4
1 feb 2022,desktop,6
1 feb 2022,mobile,4
2 feb 2022,desktop,4
2 feb 2022,mobile,11
3 feb 2022,mobile,2
3 feb 2022,tablet,3
4 feb 2022,desktop,1
4 feb 2022,mobile,2
5 feb 2022,mobile,6
5 feb 2022,desktop,1
6 feb 2022,mobile,2
6 feb 2022,desktop,2
7 feb 2022,desktop,7
7 feb 2022,mobile,6
7 feb 2022,tablet,1
8 feb 2022,desktop,12
9 feb 2022,mobile,1
9 feb 2022,desktop,4
10 feb 2022,mobile,7
10 feb 2022,desktop,12
11 feb 2022,mobile,8
11 feb 2022,desktop,5
12 feb 2022,desktop,4
13 feb 2022,mobile,3
14 feb 2022,desktop,10
14 feb 2022,mobile,8
15 feb 2022,mobile,9
15 feb 2022,desktop,7
16 feb 2022,desktop,7
16 feb 2022,mobile,5
17 feb 2022,desktop,6
17 feb 2022,mobile,4
18 feb 2022,mobile,1
18 feb 2022,desktop,3
19 feb 2022,desktop,5
19 feb 2022,mobile,2
20 feb 2022,mobile,1
20 feb 2022,desktop,3
21 feb 2022,mobile,12
21 feb 2022,desktop,6
22 feb 2022,mobile,2
22 feb 2022,desktop,9
23 feb 2022,desktop,10
23 feb 2022,mobile,3
24 feb 2022,desktop,6
24 feb 2022,mobile,1
25 feb 2022,desktop,3
25 feb 2022,mobile,5
26 feb 2022,mobile,2
26 feb 2022,desktop,1
27 feb 2022,desktop,3
28 feb 2022,mobile,1
28 feb 2022,desktop,1
1 mar 2022,mobile,2
2 mar 2022,desktop,2
2 mar 2022,mobile,2
3 mar 2022,desktop,10
3 mar 2022,mobile,2
4 mar 2022,desktop,4
4 mar 2022,mobile,5
5 mar 2022,mobile,5
5 mar 2022,desktop,5
6 mar 2022,mobile,9
6 mar 2022,desktop,2
7 mar 2022,desktop,7
7 mar 2022,mobile,1
8 mar 2022,desktop,13
8 mar 2022,mobile,1
9 mar 2022,mobile,8
9 mar 2022,desktop,15
10 mar 2022,desktop,33
10 mar 2022,mobile,28
11 mar 2022,mobile,23
11 mar 2022,desktop,6
12 mar 2022,mobile,21
12 mar 2022,desktop,13
13 mar 2022,mobile,4
13 mar 2022,desktop,2
14 mar 2022,desktop,12
14 mar 2022,mobile,33
15 mar 2022,desktop,17
15 mar 2022,mobile,21
16 mar 2022,desktop,15
16 mar 2022,mobile,5
17 mar 2022,mobile,9
17 mar 2022,desktop,45
18 mar 2022,mobile,6
18 mar 2022,desktop,10
19 mar 2022,desktop,13
19 mar 2022,mobile,16
20 mar 2022,desktop,2
20 mar 2022,mobile,12
21 mar 2022,mobile,18
21 mar 2022,desktop,20
22 mar 2022,mobile,29
22 mar 2022,desktop,28
23 mar 2022,mobile,9
23 mar 2022,desktop,21
24 mar 2022,mobile,50
24 mar 2022,desktop,17
25 mar 2022,mobile,2
25 mar 2022,desktop,9
26 mar 2022,mobile,17
26 mar 2022,desktop,8
27 mar 2022,tablet,7
27 mar 2022,mobile,9
27 mar 2022,desktop,6
28 mar 2022,desktop,7
28 mar 2022,mobile,6
29 mar 2022,desktop,18
29 mar 2022,mobile,15
30 mar 2022,desktop,13
30 mar 2022,mobile,31
31 mar 2022,mobile,21
31 mar 2022,desktop,9
1 abr 2022,desktop,15
1 abr 2022,mobile,7
2 abr 2022,desktop,2
2 abr 2022,mobile,13
3 abr 2022,desktop,9
3 abr 2022,mobile,7
3 abr 2022,tablet,2
4 abr 2022,desktop,15
4 abr 2022,mobile,16
5 abr 2022,desktop,13
5 abr 2022,mobile,35
6 abr 2022,desktop,20
6 abr 2022,mobile,32
7 abr 2022,mobile,23
7 abr 2022,desktop,35
8 abr 2022,mobile,12
8 abr 2022,desktop,15
9 abr 2022,desktop,8
9 abr 2022,mobile,11
10 abr 2022,mobile,3
10 abr 2022,desktop,4
11 abr 2022,desktop,16
11 abr 2022,mobile,6
12 abr 2022,desktop,12
12 abr 2022,mobile,18
13 abr 2022,desktop,4
13 abr 2022,mobile,3
14 abr 2022,mobile,5
15 abr 2022,desktop,2
16 abr 2022,desktop,5
16 abr 2022,mobile,30
17 abr 2022,desktop,4
17 abr 2022,mobile,5
18 abr 2022,mobile,11
18 abr 2022,desktop,5
19 abr 2022,mobile,15
19 abr 2022,desktop,14
20 abr 2022,mobile,24
20 abr 2022,desktop,16
21 abr 2022,mobile,33
21 abr 2022,desktop,15
22 abr 2022,mobile,21
22 abr 2022,desktop,9
23 abr 2022,desktop,7
23 abr 2022,mobile,18
24 abr 2022,mobile,13
24 abr 2022,desktop,2
25 abr 2022,mobile,15
25 abr 2022,desktop,8
26 abr 2022,desktop,38
26 abr 2022,mobile,13
27 abr 2022,mobile,20
27 abr 2022,desktop,11
28 abr 2022,desktop,5
28 abr 2022,mobile,23
29 abr 2022,desktop,16
29 abr 2022,mobile,25
30 abr 2022,desktop,23
30 abr 2022,mobile,28
1 may 2022,mobile,2
1 may 2022,desktop,15
2 may 2022,desktop,30
2 may 2022,mobile,20
3 may 2022,desktop,26
3 may 2022,mobile,19
4 may 2022,mobile,57
4 may 2022,desktop,17
5 may 2022,desktop,42
5 may 2022,mobile,23
6 may 2022,mobile,18
6 may 2022,desktop,9
7 may 2022,desktop,4
7 may 2022,mobile,5
8 may 2022,mobile,5
8 may 2022,desktop,6
9 may 2022,mobile,10
9 may 2022,desktop,13
10 may 2022,desktop,15
10 may 2022,mobile,20
11 may 2022,desktop,9
11 may 2022,mobile,10
12 may 2022,desktop,33
12 may 2022,mobile,34
13 may 2022,desktop,7
13 may 2022,mobile,6
14 may 2022,desktop,8
14 may 2022,mobile,22
15 may 2022,mobile,1
15 may 2022,desktop,1
16 may 2022,mobile,13
16 may 2022,desktop,13
17 may 2022,desktop,13
17 may 2022,mobile,28
18 may 2022,desktop,5
18 may 2022,mobile,2
19 may 2022,desktop,15
19 may 2022,mobile,31
20 may 2022,desktop,4
20 may 2022,mobile,4
21 may 2022,mobile,4
21 may 2022,desktop,7
22 may 2022,desktop,3
22 may 2022,mobile,2
23 may 2022,desktop,29
23 may 2022,mobile,24
24 may 2022,mobile,15
24 may 2022,desktop,6
25 may 2022,desktop,6
25 may 2022,mobile,5
26 may 2022,mobile,77
26 may 2022,desktop,23
27 may 2022,mobile,13
27 may 2022,desktop,9
28 may 2022,desktop,26
28 may 2022,mobile,13
29 may 2022,mobile,1
29 may 2022,desktop,3
30 may 2022,desktop,12
30 may 2022,mobile,35
31 may 2022,mobile,16
31 may 2022,desktop,7
1 jun 2022,desktop,20
1 jun 2022,mobile,51
2 jun 2022,desktop,13
2 jun 2022,mobile,17
3 jun 2022,desktop,21
3 jun 2022,mobile,13
3 jun 2022,tablet,1
4 jun 2022,mobile,32
4 jun 2022,desktop,3
5 jun 2022,mobile,8
5 jun 2022,desktop,9
6 jun 2022,desktop,15
6 jun 2022,mobile,16
7 jun 2022,mobile,18
7 jun 2022,desktop,15
8 jun 2022,mobile,20
8 jun 2022,desktop,23
9 jun 2022,desktop,29
9 jun 2022,mobile,25
10 jun 2022,desktop,3
10 jun 2022,mobile,7
11 jun 2022,mobile,6
11 jun 2022,desktop,20
12 jun 2022,mobile,4
12 jun 2022,desktop,26
13 jun 2022,mobile,28
13 jun 2022,desktop,12
14 jun 2022,desktop,10
14 jun 2022,mobile,34
15 jun 2022,desktop,14
15 jun 2022,mobile,21
16 jun 2022,desktop,9
16 jun 2022,mobile,37
17 jun 2022,mobile,19
17 jun 2022,desktop,12
18 jun 2022,mobile,8
18 jun 2022,desktop,6
19 jun 2022,desktop,3
19 jun 2022,mobile,9
20 jun 2022,mobile,1
20 jun 2022,desktop,7
21 jun 2022,desktop,16
21 jun 2022,mobile,51
22 jun 2022,desktop,9
22 jun 2022,mobile,16
23 jun 2022,mobile,42
23 jun 2022,desktop,12
24 jun 2022,mobile,11
24 jun 2022,desktop,10
25 jun 2022,desktop,16
25 jun 2022,mobile,16
26 jun 2022,desktop,3
26 jun 2022,mobile,5
27 jun 2022,mobile,3
27 jun 2022,desktop,7
28 jun 2022,mobile,46
28 jun 2022,desktop,13
29 jun 2022,desktop,15
29 jun 2022,mobile,10
30 jun 2022,desktop,18
30 jun 2022,mobile,74
1 jul 2022,mobile,20
1 jul 2022,desktop,7
2 jul 2022,mobile,20
2 jul 2022,desktop,6
3 jul 2022,mobile,10
3 jul 2022,desktop,11
4 jul 2022,desktop,141
4 jul 2022,mobile,5
5 jul 2022,desktop,17
5 jul 2022,mobile,4
5 jul 2022,tablet,1
6 jul 2022,desktop,7
6 jul 2022,mobile,6
7 jul 2022,desktop,62
7 jul 2022,tablet,1
7 jul 2022,mobile,47
8 jul 2022,desktop,17
8 jul 2022,mobile,9
9 jul 2022,desktop,3
9 jul 2022,mobile,2
10 jul 2022,mobile,6
10 jul 2022,desktop,1
11 jul 2022,mobile,1
12 jul 2022,desktop,13
12 jul 2022,mobile,5
13 jul 2022,desktop,6
13 jul 2022,mobile,9
14 jul 2022,desktop,1
14 jul 2022,mobile,4
15 jul 2022,desktop,2
15 jul 2022,mobile,1
16 jul 2022,desktop,4
17 jul 2022,mobile,3
17 jul 2022,desktop,7
18 jul 2022,desktop,8
18 jul 2022,mobile,8
19 jul 2022,desktop,3
19 jul 2022,mobile,4
20 jul 2022,desktop,6
20 jul 2022,mobile,8
21 jul 2022,mobile,5
21 jul 2022,desktop,2
22 jul 2022,desktop,10
22 jul 2022,mobile,3
23 jul 2022,desktop,6
23 jul 2022,mobile,10
24 jul 2022,mobile,1
24 jul 2022,desktop,2
25 jul 2022,desktop,6
25 jul 2022,mobile,6
26 jul 2022,mobile,1
26 jul 2022,desktop,2
27 jul 2022,desktop,14
27 jul 2022,mobile,3
28 jul 2022,mobile,39
28 jul 2022,desktop,11
29 jul 2022,mobile,4
29 jul 2022,desktop,6
30 jul 2022,mobile,2
30 jul 2022,desktop,3
31 jul 2022,desktop,1
31 jul 2022,mobile,3
1 ago 2022,desktop,7
1 ago 2022,mobile,28
2 ago 2022,mobile,25
2 ago 2022,desktop,11
3 ago 2022,desktop,21
3 ago 2022,mobile,46
4 ago 2022,mobile,14
4 ago 2022,desktop,26
5 ago 2022,desktop,10
5 ago 2022,mobile,9
6 ago 2022,desktop,8
6 ago 2022,mobile,1
7 ago 2022,mobile,6
7 ago 2022,desktop,1
8 ago 2022,mobile,31
8 ago 2022,desktop,48
9 ago 2022,desktop,52
9 ago 2022,mobile,6
10 ago 2022,desktop,16
10 ago 2022,mobile,80
11 ago 2022,desktop,22
11 ago 2022,mobile,28
12 ago 2022,desktop,23
12 ago 2022,mobile,11
13 ago 2022,desktop,1
13 ago 2022,mobile,5
14 ago 2022,desktop,2
14 ago 2022,mobile,2
15 ago 2022,desktop,10
15 ago 2022,mobile,3
16 ago 2022,mobile,25
16 ago 2022,desktop,69
17 ago 2022,mobile,20
17 ago 2022,desktop,13
18 ago 2022,mobile,25
18 ago 2022,desktop,12
19 ago 2022,mobile,10
19 ago 2022,desktop,14
20 ago 2022,mobile,8
20 ago 2022,desktop,6
21 ago 2022,desktop,3
21 ago 2022,mobile,3
22 ago 2022,mobile,11
22 ago 2022,desktop,9
23 ago 2022,desktop,8
23 ago 2022,mobile,6
24 ago 2022,mobile,94
24 ago 2022,desktop,15
25 ago 2022,mobile,21
25 ago 2022,desktop,25
26 ago 2022,desktop,15
26 ago 2022,mobile,13
27 ago 2022,mobile,11
27 ago 2022,desktop,18
28 ago 2022,desktop,16
28 ago 2022,mobile,9
29 ago 2022,mobile,8
29 ago 2022,desktop,41
30 ago 2022,desktop,84
30 ago 2022,mobile,12
31 ago 2022,desktop,21
1 sept 2022,desktop,12
1 sept 2022,mobile,6
2 sept 2022,mobile,13
2 sept 2022,desktop,20
3 sept 2022,desktop,18
3 sept 2022,mobile,7
4 sept 2022,mobile,2
4 sept 2022,desktop,5
5 sept 2022,mobile,13
5 sept 2022,desktop,14
6 sept 2022,mobile,29
6 sept 2022,desktop,17
7 sept 2022,mobile,34
7 sept 2022,desktop,11
8 sept 2022,mobile,27
8 sept 2022,desktop,45
9 sept 2022,mobile,11
9 sept 2022,desktop,15
10 sept 2022,desktop,11
10 sept 2022,mobile,23
11 sept 2022,mobile,3
11 sept 2022,desktop,5
12 sept 2022,desktop,5
12 sept 2022,mobile,7
13 sept 2022,desktop,26
13 sept 2022,mobile,13
14 sept 2022,mobile,10
14 sept 2022,desktop,10
15 sept 2022,desktop,34
15 sept 2022,mobile,38
16 sept 2022,desktop,4
16 sept 2022,mobile,18
17 sept 2022,mobile,16
17 sept 2022,desktop,2
18 sept 2022,mobile,2
18 sept 2022,tablet,2
18 sept 2022,desktop,1
19 sept 2022,mobile,15
19 sept 2022,desktop,19
20 sept 2022,mobile,13
20 sept 2022,desktop,24
21 sept 2022,desktop,10
21 sept 2022,mobile,48
22 sept 2022,mobile,4
22 sept 2022,desktop,4
23 sept 2022,desktop,3
23 sept 2022,mobile,3
24 sept 2022,mobile,4
25 sept 2022,mobile,12
25 sept 2022,desktop,5
26 sept 2022,desktop,11
26 sept 2022,mobile,34
27 sept 2022,mobile,2
27 sept 2022,desktop,13
28 sept 2022,desktop,29
28 sept 2022,mobile,35
29 sept 2022,mobile,32
29 sept 2022,desktop,22
30 sept 2022,desktop,30
30 sept 2022,mobile,11
1 oct 2022,mobile,4
1 oct 2022,desktop,1
2 oct 2022,mobile,5
2 oct 2022,desktop,3
3 oct 2022,desktop,5
3 oct 2022,mobile,26
4 oct 2022,mobile,15
4 oct 2022,desktop,16
4 oct 2022,tablet,2
5 oct 2022,desktop,8
5 oct 2022,mobile,53
6 oct 2022,desktop,5
6 oct 2022,mobile,8
7 oct 2022,mobile,5
7 oct 2022,desktop,4
12 oct 2022,mobile,48
12 oct 2022,desktop,8
13 oct 2022,mobile,22
13 oct 2022,desktop,12
14 oct 2022,mobile,9
14 oct 2022,desktop,6
