Fecha,Agrupación de canales predeterminada,Número de vistas de página
5 ago 2020,Organic Search,101
6 ago 2020,Referral,2
6 ago 2020,Social,16
6 ago 2020,Organic Search,149
6 ago 2020,Direct,52
7 ago 2020,Referral,2
7 ago 2020,Organic Search,104
7 ago 2020,Social,37
7 ago 2020,Direct,43
8 ago 2020,Referral,1
8 ago 2020,Direct,10
8 ago 2020,Organic Search,9
8 ago 2020,Social,4
9 ago 2020,Organic Search,86
9 ago 2020,Direct,66
9 ago 2020,Social,8
10 ago 2020,Referral,17
10 ago 2020,Direct,118
10 ago 2020,Social,15
10 ago 2020,Organic Search,70
11 ago 2020,Organic Search,155
11 ago 2020,Referral,1
11 ago 2020,Direct,86
11 ago 2020,Social,24
12 ago 2020,Referral,3
12 ago 2020,Direct,48
12 ago 2020,Organic Search,33
12 ago 2020,Social,11
13 ago 2020,Organic Search,80
13 ago 2020,Social,10
13 ago 2020,Direct,39
13 ago 2020,Referral,2
14 ago 2020,Social,44
14 ago 2020,Direct,35
14 ago 2020,Referral,55
14 ago 2020,Organic Search,50
15 ago 2020,Social,2
15 ago 2020,Direct,19
15 ago 2020,Organic Search,53
15 ago 2020,Referral,5
16 ago 2020,Direct,3
16 ago 2020,Social,1
16 ago 2020,Referral,3
16 ago 2020,Organic Search,11
17 ago 2020,Referral,3
17 ago 2020,Organic Search,32
17 ago 2020,Direct,9
17 ago 2020,Social,1
18 ago 2020,Social,3
18 ago 2020,Organic Search,55
18 ago 2020,Direct,30
18 ago 2020,Referral,5
19 ago 2020,Organic Search,79
19 ago 2020,Direct,21
19 ago 2020,Social,14
19 ago 2020,Referral,7
20 ago 2020,Organic Search,30
20 ago 2020,Referral,6
20 ago 2020,Direct,39
20 ago 2020,Social,1
21 ago 2020,Direct,30
21 ago 2020,Referral,3
21 ago 2020,Organic Search,91
22 ago 2020,Direct,2
22 ago 2020,Social,1
22 ago 2020,Referral,1
22 ago 2020,Organic Search,41
23 ago 2020,Referral,5
23 ago 2020,Organic Search,39
23 ago 2020,Direct,8
23 ago 2020,Social,1
24 ago 2020,Social,21
24 ago 2020,Direct,50
24 ago 2020,Organic Search,59
24 ago 2020,Referral,9
25 ago 2020,Referral,1
25 ago 2020,Organic Search,100
25 ago 2020,Direct,23
25 ago 2020,Social,6
26 ago 2020,Referral,8
26 ago 2020,Direct,44
26 ago 2020,Organic Search,70
26 ago 2020,Social,10
27 ago 2020,Direct,15
27 ago 2020,Social,7
27 ago 2020,Referral,14
27 ago 2020,Organic Search,75
28 ago 2020,Direct,22
28 ago 2020,Referral,12
28 ago 2020,Organic Search,51
29 ago 2020,Referral,1
29 ago 2020,Organic Search,27
29 ago 2020,Social,6
29 ago 2020,Direct,7
30 ago 2020,Social,2
30 ago 2020,Direct,2
30 ago 2020,Referral,3
30 ago 2020,Organic Search,95
31 ago 2020,Social,104
31 ago 2020,Direct,59
31 ago 2020,Referral,10
31 ago 2020,Organic Search,42
1 sept 2020,Organic Search,21
1 sept 2020,Referral,8
1 sept 2020,Direct,14
1 sept 2020,Social,1
2 sept 2020,Organic Search,53
2 sept 2020,Social,3
2 sept 2020,Direct,7
2 sept 2020,Referral,14
3 sept 2020,Direct,42
3 sept 2020,Organic Search,24
3 sept 2020,Referral,11
4 sept 2020,Organic Search,20
4 sept 2020,Referral,5
4 sept 2020,Social,9
4 sept 2020,Direct,23
5 sept 2020,Social,2
5 sept 2020,Direct,32
5 sept 2020,Organic Search,39
6 sept 2020,Direct,22
6 sept 2020,Organic Search,11
6 sept 2020,Referral,15
7 sept 2020,Referral,10
7 sept 2020,Organic Search,42
7 sept 2020,Direct,58
7 sept 2020,Social,4
8 sept 2020,Social,15
8 sept 2020,Referral,31
8 sept 2020,Organic Search,70
8 sept 2020,Direct,19
9 sept 2020,Direct,9
9 sept 2020,Social,21
9 sept 2020,Referral,11
9 sept 2020,Organic Search,69
10 sept 2020,Organic Search,121
10 sept 2020,Referral,9
10 sept 2020,Direct,10
10 sept 2020,Social,4
11 sept 2020,Organic Search,37
11 sept 2020,Social,7
11 sept 2020,Direct,14
11 sept 2020,Referral,12
12 sept 2020,Social,2
12 sept 2020,Direct,4
12 sept 2020,Organic Search,59
12 sept 2020,Referral,6
13 sept 2020,Organic Search,14
13 sept 2020,Direct,19
13 sept 2020,Referral,2
13 sept 2020,Social,7
14 sept 2020,Direct,11
14 sept 2020,Referral,4
14 sept 2020,Social,12
14 sept 2020,Organic Search,99
15 sept 2020,Referral,4
15 sept 2020,Social,16
15 sept 2020,Direct,44
15 sept 2020,Organic Search,60
16 sept 2020,Organic Search,41
16 sept 2020,Direct,6
16 sept 2020,Referral,2
16 sept 2020,Social,13
17 sept 2020,Direct,34
17 sept 2020,Referral,2
17 sept 2020,Organic Search,86
17 sept 2020,Social,4
18 sept 2020,Organic Search,53
18 sept 2020,Referral,3
18 sept 2020,Direct,2
18 sept 2020,Social,1
19 sept 2020,Direct,19
19 sept 2020,Organic Search,63
19 sept 2020,Referral,1
20 sept 2020,Social,3
20 sept 2020,Organic Search,13
20 sept 2020,Direct,5
21 sept 2020,Direct,6
21 sept 2020,Organic Search,36
21 sept 2020,Referral,4
21 sept 2020,Social,3
22 sept 2020,Social,1
22 sept 2020,Organic Search,64
22 sept 2020,Direct,41
22 sept 2020,Referral,5
23 sept 2020,Direct,13
23 sept 2020,Organic Search,59
23 sept 2020,Referral,2
24 sept 2020,Referral,6
24 sept 2020,Social,1
24 sept 2020,Direct,4
24 sept 2020,Organic Search,90
25 sept 2020,Social,1
25 sept 2020,Organic Search,50
25 sept 2020,Referral,4
25 sept 2020,Direct,19
26 sept 2020,Organic Search,20
26 sept 2020,Direct,6
26 sept 2020,Referral,1
27 sept 2020,Referral,2
27 sept 2020,Organic Search,96
27 sept 2020,Direct,10
27 sept 2020,Social,1
28 sept 2020,Social,2
28 sept 2020,Direct,14
28 sept 2020,Referral,13
28 sept 2020,Organic Search,62
29 sept 2020,Referral,5
29 sept 2020,Direct,14
29 sept 2020,Organic Search,35
30 sept 2020,Referral,2
30 sept 2020,Direct,9
30 sept 2020,Organic Search,97
30 sept 2020,Social,1
1 oct 2020,Social,59
1 oct 2020,Organic Search,65
1 oct 2020,Direct,65
2 oct 2020,Referral,3
2 oct 2020,Direct,18
2 oct 2020,Organic Search,54
2 oct 2020,Social,25
3 oct 2020,Organic Search,15
3 oct 2020,Direct,13
3 oct 2020,Social,17
4 oct 2020,Social,4
4 oct 2020,Organic Search,12
4 oct 2020,Direct,12
4 oct 2020,Referral,6
5 oct 2020,Referral,3
5 oct 2020,Organic Search,85
5 oct 2020,Social,20
5 oct 2020,Direct,12
6 oct 2020,Social,10
6 oct 2020,Organic Search,61
6 oct 2020,Direct,29
7 oct 2020,Referral,6
7 oct 2020,Organic Search,28
7 oct 2020,Direct,4
8 oct 2020,Social,8
8 oct 2020,Direct,24
8 oct 2020,Organic Search,32
9 oct 2020,Organic Search,66
9 oct 2020,Referral,1
9 oct 2020,Direct,32
9 oct 2020,Social,1
10 oct 2020,Social,1
10 oct 2020,Direct,92
10 oct 2020,Referral,1
10 oct 2020,Organic Search,24
11 oct 2020,Referral,2
11 oct 2020,Social,1
11 oct 2020,Direct,20
11 oct 2020,Organic Search,49
12 oct 2020,Referral,21
12 oct 2020,Organic Search,25
12 oct 2020,Direct,5
13 oct 2020,Direct,38
13 oct 2020,Referral,8
13 oct 2020,Organic Search,38
14 oct 2020,Social,1
14 oct 2020,Organic Search,39
14 oct 2020,Direct,15
15 oct 2020,Direct,5
15 oct 2020,Organic Search,23
16 oct 2020,Direct,35
16 oct 2020,Referral,1
16 oct 2020,Organic Search,91
16 oct 2020,Social,1
17 oct 2020,Organic Search,31
17 oct 2020,Social,7
17 oct 2020,Referral,1
17 oct 2020,Direct,21
18 oct 2020,Direct,10
18 oct 2020,Organic Search,24
19 oct 2020,Social,4
19 oct 2020,Organic Search,62
19 oct 2020,Direct,15
19 oct 2020,Referral,1
20 oct 2020,Direct,4
20 oct 2020,Referral,7
20 oct 2020,Organic Search,80
21 oct 2020,Direct,20
21 oct 2020,Referral,4
21 oct 2020,Organic Search,54
22 oct 2020,Social,2
22 oct 2020,Direct,5
22 oct 2020,Organic Search,101
22 oct 2020,Referral,1
23 oct 2020,Organic Search,47
23 oct 2020,Direct,40
23 oct 2020,Social,1
23 oct 2020,Referral,74
24 oct 2020,Direct,60
24 oct 2020,Organic Search,16
24 oct 2020,Referral,11
25 oct 2020,Direct,4
25 oct 2020,Organic Search,49
25 oct 2020,Referral,1
26 oct 2020,Referral,6
26 oct 2020,Organic Search,100
26 oct 2020,Direct,15
26 oct 2020,Social,8
27 oct 2020,Organic Search,62
27 oct 2020,Social,1
27 oct 2020,Direct,6
27 oct 2020,Referral,4
28 oct 2020,Social,12
28 oct 2020,Organic Search,164
28 oct 2020,Direct,22
29 oct 2020,Social,14
29 oct 2020,Referral,2
29 oct 2020,Direct,18
29 oct 2020,Organic Search,108
30 oct 2020,Organic Search,62
30 oct 2020,Social,62
30 oct 2020,Direct,16
31 oct 2020,Referral,1
31 oct 2020,Social,13
31 oct 2020,Direct,14
31 oct 2020,Organic Search,13
1 nov 2020,Referral,10
1 nov 2020,Organic Search,29
1 nov 2020,Social,1
2 nov 2020,Organic Search,46
2 nov 2020,Direct,20
2 nov 2020,Social,1
3 nov 2020,Organic Search,64
3 nov 2020,Social,10
3 nov 2020,Direct,16
4 nov 2020,Referral,1
4 nov 2020,Organic Search,73
4 nov 2020,Direct,26
4 nov 2020,Social,1
5 nov 2020,Direct,7
5 nov 2020,Social,3
5 nov 2020,Referral,4
5 nov 2020,Organic Search,99
6 nov 2020,Referral,3
6 nov 2020,Social,3
6 nov 2020,Organic Search,50
6 nov 2020,Direct,15
7 nov 2020,Referral,1
7 nov 2020,Direct,2
7 nov 2020,Organic Search,29
8 nov 2020,Organic Search,24
8 nov 2020,Direct,3
9 nov 2020,Direct,3
9 nov 2020,Organic Search,111
9 nov 2020,Referral,1
10 nov 2020,Referral,2
10 nov 2020,Direct,13
10 nov 2020,Social,5
10 nov 2020,Organic Search,66
11 nov 2020,Organic Search,103
11 nov 2020,Referral,1
11 nov 2020,Direct,12
12 nov 2020,Direct,25
12 nov 2020,Referral,13
12 nov 2020,Organic Search,79
12 nov 2020,Social,1
13 nov 2020,Direct,45
13 nov 2020,Organic Search,87
13 nov 2020,Social,2
14 nov 2020,Direct,1
14 nov 2020,Organic Search,19
15 nov 2020,Direct,2
15 nov 2020,Social,2
15 nov 2020,Organic Search,17
15 nov 2020,Referral,1
16 nov 2020,Organic Search,64
16 nov 2020,Social,20
16 nov 2020,Direct,9
17 nov 2020,Referral,1
17 nov 2020,Social,25
17 nov 2020,Direct,1
17 nov 2020,Organic Search,59
18 nov 2020,Referral,2
18 nov 2020,Direct,10
18 nov 2020,Organic Search,104
18 nov 2020,Social,1
19 nov 2020,Social,8
19 nov 2020,Direct,3
19 nov 2020,Referral,2
19 nov 2020,Organic Search,39
20 nov 2020,Organic Search,77
20 nov 2020,Social,86
20 nov 2020,Direct,12
20 nov 2020,Referral,1
21 nov 2020,Direct,19
21 nov 2020,Referral,1
21 nov 2020,Organic Search,46
21 nov 2020,Social,27
22 nov 2020,Social,50
22 nov 2020,Direct,25
22 nov 2020,Organic Search,40
23 nov 2020,Organic Search,94
23 nov 2020,Direct,53
23 nov 2020,Social,8
24 nov 2020,Organic Search,50
24 nov 2020,Direct,27
24 nov 2020,Social,1
25 nov 2020,Social,8
25 nov 2020,Direct,52
25 nov 2020,Organic Search,53
26 nov 2020,Direct,28
26 nov 2020,Social,7
26 nov 2020,Referral,3
26 nov 2020,Organic Search,90
27 nov 2020,Social,29
27 nov 2020,Direct,16
27 nov 2020,Organic Search,79
27 nov 2020,Referral,1
28 nov 2020,Referral,1
28 nov 2020,Organic Search,41
28 nov 2020,Direct,9
29 nov 2020,Organic Search,18
30 nov 2020,Organic Search,46
30 nov 2020,Direct,7
30 nov 2020,Referral,1
30 nov 2020,Social,3
1 dic 2020,Social,23
1 dic 2020,Organic Search,114
1 dic 2020,Direct,11
2 dic 2020,Social,14
2 dic 2020,Organic Search,147
2 dic 2020,Direct,33
3 dic 2020,Organic Search,122
3 dic 2020,Direct,12
3 dic 2020,Social,3
4 dic 2020,Social,9
4 dic 2020,Organic Search,91
4 dic 2020,Direct,46
5 dic 2020,Social,15
5 dic 2020,Direct,8
5 dic 2020,Organic Search,43
6 dic 2020,Direct,5
6 dic 2020,Social,8
6 dic 2020,Organic Search,16
7 dic 2020,Direct,7
7 dic 2020,Social,1
7 dic 2020,Organic Search,20
8 dic 2020,Direct,6
8 dic 2020,Organic Search,71
8 dic 2020,Social,4
9 dic 2020,Direct,18
9 dic 2020,Social,2
9 dic 2020,Organic Search,74
9 dic 2020,Referral,2
10 dic 2020,Social,8
10 dic 2020,Referral,3
10 dic 2020,Organic Search,53
10 dic 2020,Direct,54
11 dic 2020,Social,5
11 dic 2020,Direct,5
11 dic 2020,Organic Search,53
12 dic 2020,Organic Search,4
12 dic 2020,Direct,6
13 dic 2020,Referral,1
13 dic 2020,Social,3
13 dic 2020,Direct,1
13 dic 2020,Organic Search,29
14 dic 2020,Referral,2
14 dic 2020,Social,3
14 dic 2020,Organic Search,64
14 dic 2020,Direct,10
15 dic 2020,Social,3
15 dic 2020,Referral,3
15 dic 2020,Direct,31
15 dic 2020,Organic Search,43
16 dic 2020,Direct,57
16 dic 2020,Social,1
16 dic 2020,Organic Search,106
17 dic 2020,Social,32
17 dic 2020,Organic Search,73
17 dic 2020,Referral,4
17 dic 2020,Direct,74
18 dic 2020,Organic Search,188
18 dic 2020,Social,8
18 dic 2020,Referral,3
18 dic 2020,Direct,20
19 dic 2020,Direct,2
19 dic 2020,Social,3
19 dic 2020,Organic Search,5
20 dic 2020,Organic Search,12
20 dic 2020,Referral,1
20 dic 2020,Social,1
20 dic 2020,Direct,1
21 dic 2020,Organic Search,13
21 dic 2020,Referral,1
21 dic 2020,Direct,4
22 dic 2020,Organic Search,60
22 dic 2020,Direct,15
23 dic 2020,Direct,4
23 dic 2020,Organic Search,23
23 dic 2020,Social,1
24 dic 2020,Organic Search,6
24 dic 2020,Social,2
25 dic 2020,Organic Search,7
26 dic 2020,Referral,2
26 dic 2020,Organic Search,38
26 dic 2020,Direct,26
27 dic 2020,Social,1
27 dic 2020,Direct,12
27 dic 2020,Organic Search,7
28 dic 2020,Organic Search,14
28 dic 2020,Direct,1
29 dic 2020,Organic Search,11
29 dic 2020,Direct,4
30 dic 2020,Organic Search,25
31 dic 2020,Direct,5
31 dic 2020,Organic Search,12
1 ene 2021,Organic Search,2
2 ene 2021,Organic Search,7
3 ene 2021,Direct,2
3 ene 2021,Organic Search,42
4 ene 2021,Organic Search,41
5 ene 2021,Direct,2
5 ene 2021,Organic Search,32
5 ene 2021,Social,3
6 ene 2021,Organic Search,17
7 ene 2021,Direct,8
7 ene 2021,Organic Search,74
8 ene 2021,Direct,2
8 ene 2021,Referral,1
8 ene 2021,Organic Search,21
9 ene 2021,Social,11
9 ene 2021,Direct,5
9 ene 2021,Organic Search,15
10 ene 2021,Referral,1
10 ene 2021,Direct,1
10 ene 2021,Organic Search,40
11 ene 2021,Organic Search,29
11 ene 2021,Social,3
11 ene 2021,Referral,1
11 ene 2021,Direct,3
12 ene 2021,Direct,3
12 ene 2021,Organic Search,22
12 ene 2021,Social,1
13 ene 2021,Social,6
13 ene 2021,Direct,4
13 ene 2021,Organic Search,58
14 ene 2021,Direct,38
14 ene 2021,Organic Search,28
15 ene 2021,Organic Search,42
16 ene 2021,Organic Search,13
16 ene 2021,Direct,11
16 ene 2021,Referral,1
17 ene 2021,Direct,2
17 ene 2021,Organic Search,44
18 ene 2021,Direct,7
18 ene 2021,Organic Search,198
19 ene 2021,Organic Search,35
19 ene 2021,Referral,1
19 ene 2021,Direct,6
20 ene 2021,Organic Search,31
20 ene 2021,Direct,18
20 ene 2021,Referral,1
20 ene 2021,Social,5
21 ene 2021,Direct,1
21 ene 2021,Referral,1
21 ene 2021,Organic Search,30
22 ene 2021,Direct,4
22 ene 2021,Organic Search,21
23 ene 2021,Organic Search,20
23 ene 2021,Direct,3
24 ene 2021,Social,1
24 ene 2021,Referral,1
24 ene 2021,Organic Search,22
25 ene 2021,Organic Search,43
25 ene 2021,Direct,3
26 ene 2021,Direct,18
26 ene 2021,Organic Search,293
27 ene 2021,Direct,47
27 ene 2021,Referral,2
27 ene 2021,Social,4
27 ene 2021,Organic Search,58
28 ene 2021,Organic Search,60
28 ene 2021,Social,1
29 ene 2021,Organic Search,20
29 ene 2021,Direct,13
29 ene 2021,Referral,2
30 ene 2021,Organic Search,32
30 ene 2021,Direct,1
31 ene 2021,Direct,1
31 ene 2021,Referral,1
31 ene 2021,Organic Search,15
1 feb 2021,Organic Search,28
1 feb 2021,Referral,2
1 feb 2021,Direct,18
2 feb 2021,Organic Search,38
2 feb 2021,Social,4
2 feb 2021,Direct,3
2 feb 2021,Referral,14
3 feb 2021,Social,1
3 feb 2021,Organic Search,39
3 feb 2021,Direct,1
3 feb 2021,Referral,1
4 feb 2021,Direct,12
4 feb 2021,Referral,8
4 feb 2021,Organic Search,35
5 feb 2021,Organic Search,63
5 feb 2021,Direct,1
6 feb 2021,Direct,4
6 feb 2021,Organic Search,24
7 feb 2021,Organic Search,32
7 feb 2021,Referral,1
7 feb 2021,Direct,5
8 feb 2021,Direct,31
8 feb 2021,Social,2
8 feb 2021,Organic Search,49
9 feb 2021,Direct,6
9 feb 2021,Social,1
9 feb 2021,Organic Search,26
10 feb 2021,Direct,19
10 feb 2021,Organic Search,56
10 feb 2021,Social,1
11 feb 2021,Direct,25
11 feb 2021,Organic Search,38
11 feb 2021,Referral,23
12 feb 2021,Direct,28
12 feb 2021,Referral,7
12 feb 2021,Organic Search,87
13 feb 2021,Direct,7
13 feb 2021,Organic Search,18
14 feb 2021,Direct,12
14 feb 2021,Organic Search,72
15 feb 2021,Organic Search,19
15 feb 2021,Direct,1
16 feb 2021,Organic Search,254
16 feb 2021,Direct,11
17 feb 2021,Direct,22
17 feb 2021,Organic Search,44
17 feb 2021,Referral,2
18 feb 2021,Organic Search,46
18 feb 2021,Referral,15
18 feb 2021,Direct,12
19 feb 2021,Social,8
19 feb 2021,Direct,3
19 feb 2021,Organic Search,144
20 feb 2021,Direct,7
20 feb 2021,Organic Search,16
21 feb 2021,Referral,1
21 feb 2021,Direct,2
21 feb 2021,Organic Search,7
22 feb 2021,Referral,3
22 feb 2021,Direct,7
22 feb 2021,Organic Search,70
23 feb 2021,Direct,8
23 feb 2021,Organic Search,92
24 feb 2021,Referral,3
24 feb 2021,Direct,8
24 feb 2021,Organic Search,78
25 feb 2021,Social,5
25 feb 2021,Referral,2
25 feb 2021,Direct,25
25 feb 2021,Organic Search,92
26 feb 2021,Social,2
26 feb 2021,Direct,33
26 feb 2021,Organic Search,66
27 feb 2021,Organic Search,17
27 feb 2021,Direct,2
28 feb 2021,Organic Search,6
1 mar 2021,Social,3
1 mar 2021,Direct,60
1 mar 2021,Referral,2
1 mar 2021,Organic Search,35
2 mar 2021,Direct,10
2 mar 2021,Social,8
2 mar 2021,Organic Search,241
3 mar 2021,Direct,32
3 mar 2021,Social,6
3 mar 2021,Organic Search,242
4 mar 2021,Direct,21
4 mar 2021,Social,3
4 mar 2021,Organic Search,163
5 mar 2021,Direct,9
5 mar 2021,Social,1
5 mar 2021,Organic Search,58
6 mar 2021,Organic Search,34
6 mar 2021,Social,1
7 mar 2021,Organic Search,110
7 mar 2021,Social,5
7 mar 2021,Direct,2
8 mar 2021,Direct,1
8 mar 2021,Organic Search,89
8 mar 2021,Referral,2
9 mar 2021,Organic Search,64
9 mar 2021,Direct,36
9 mar 2021,Referral,1
9 mar 2021,Social,18
10 mar 2021,Referral,3
10 mar 2021,Organic Search,82
10 mar 2021,Social,26
10 mar 2021,Direct,121
11 mar 2021,Direct,25
11 mar 2021,Organic Search,123
11 mar 2021,Social,4
12 mar 2021,Social,8
12 mar 2021,Direct,15
12 mar 2021,Organic Search,49
13 mar 2021,Direct,8
13 mar 2021,Organic Search,42
13 mar 2021,Social,37
14 mar 2021,Direct,5
14 mar 2021,Organic Search,39
15 mar 2021,Direct,32
15 mar 2021,Organic Search,149
15 mar 2021,Social,9
15 mar 2021,Referral,14
16 mar 2021,Direct,28
16 mar 2021,Referral,4
16 mar 2021,Organic Search,112
16 mar 2021,Social,11
17 mar 2021,Direct,36
17 mar 2021,Organic Search,148
18 mar 2021,Organic Search,118
18 mar 2021,Social,29
18 mar 2021,Referral,4
18 mar 2021,Direct,41
19 mar 2021,Organic Search,131
19 mar 2021,Referral,4
19 mar 2021,Social,11
19 mar 2021,Direct,57
20 mar 2021,Organic Search,37
20 mar 2021,Referral,7
20 mar 2021,Direct,31
21 mar 2021,Direct,17
21 mar 2021,Referral,9
21 mar 2021,Organic Search,26
22 mar 2021,Direct,35
22 mar 2021,Social,18
22 mar 2021,Referral,52
22 mar 2021,Organic Search,45
23 mar 2021,Direct,7
23 mar 2021,Organic Search,76
23 mar 2021,Referral,56
24 mar 2021,Social,89
24 mar 2021,Referral,17
24 mar 2021,Direct,57
24 mar 2021,Organic Search,185
25 mar 2021,Organic Search,128
25 mar 2021,Referral,16
25 mar 2021,Direct,26
25 mar 2021,Social,4
26 mar 2021,Organic Search,120
26 mar 2021,Referral,9
26 mar 2021,Social,3
26 mar 2021,Direct,15
27 mar 2021,Referral,5
27 mar 2021,Direct,23
27 mar 2021,Organic Search,110
28 mar 2021,Direct,7
28 mar 2021,Referral,12
28 mar 2021,Organic Search,24
29 mar 2021,Referral,15
29 mar 2021,Direct,14
29 mar 2021,Social,7
29 mar 2021,Organic Search,108
30 mar 2021,Referral,6
30 mar 2021,Organic Search,89
30 mar 2021,Direct,63
31 mar 2021,Organic Search,117
31 mar 2021,Direct,26
31 mar 2021,Referral,4
1 abr 2021,Organic Search,59
1 abr 2021,Direct,10
1 abr 2021,Referral,3
1 abr 2021,Social,6
2 abr 2021,Organic Search,43
2 abr 2021,Direct,35
2 abr 2021,Social,6
3 abr 2021,Direct,71
3 abr 2021,Social,1
3 abr 2021,Organic Search,16
3 abr 2021,Referral,4
4 abr 2021,Social,1
4 abr 2021,Referral,2
4 abr 2021,Organic Search,23
4 abr 2021,Direct,9
5 abr 2021,Direct,31
5 abr 2021,Referral,14
5 abr 2021,Organic Search,72
6 abr 2021,Direct,66
6 abr 2021,Referral,12
6 abr 2021,Organic Search,159
6 abr 2021,Social,2
7 abr 2021,Referral,5
7 abr 2021,Direct,17
7 abr 2021,Organic Search,90
8 abr 2021,Organic Search,72
8 abr 2021,Referral,2
8 abr 2021,Social,6
8 abr 2021,Direct,24
9 abr 2021,Referral,2
9 abr 2021,Direct,10
9 abr 2021,Social,1
9 abr 2021,Organic Search,81
10 abr 2021,Direct,48
10 abr 2021,Organic Search,47
10 abr 2021,Referral,1
10 abr 2021,Social,1
11 abr 2021,Referral,1
11 abr 2021,Organic Search,78
11 abr 2021,Direct,5
12 abr 2021,Organic Search,89
12 abr 2021,Referral,11
12 abr 2021,Direct,17
12 abr 2021,Social,3
13 abr 2021,Social,15
13 abr 2021,Organic Search,129
13 abr 2021,Direct,17
13 abr 2021,Referral,4
14 abr 2021,Direct,73
14 abr 2021,Social,4
14 abr 2021,Organic Search,146
14 abr 2021,Referral,17
15 abr 2021,Direct,22
15 abr 2021,Referral,5
15 abr 2021,Organic Search,95
16 abr 2021,Referral,3
16 abr 2021,Organic Search,55
16 abr 2021,Direct,22
17 abr 2021,Direct,7
17 abr 2021,Organic Search,36
17 abr 2021,Referral,9
18 abr 2021,Organic Search,18
18 abr 2021,Referral,2
18 abr 2021,Direct,14
19 abr 2021,Direct,34
19 abr 2021,Referral,10
19 abr 2021,Organic Search,61
20 abr 2021,Referral,12
20 abr 2021,Organic Search,213
20 abr 2021,Direct,46
21 abr 2021,Organic Search,62
21 abr 2021,Direct,18
21 abr 2021,Referral,9
22 abr 2021,Referral,7
22 abr 2021,Direct,27
22 abr 2021,Organic Search,107
23 abr 2021,Direct,23
23 abr 2021,Referral,6
23 abr 2021,Social,6
23 abr 2021,Organic Search,114
24 abr 2021,Organic Search,95
24 abr 2021,Direct,4
24 abr 2021,Referral,2
25 abr 2021,Direct,9
25 abr 2021,Organic Search,58
25 abr 2021,Referral,7
26 abr 2021,Organic Search,101
26 abr 2021,Direct,14
26 abr 2021,Referral,13
27 abr 2021,Direct,10
27 abr 2021,Social,18
27 abr 2021,Organic Search,77
27 abr 2021,Referral,3
28 abr 2021,Direct,33
28 abr 2021,Referral,6
28 abr 2021,Organic Search,92
29 abr 2021,Organic Search,43
29 abr 2021,Direct,11
29 abr 2021,Social,1
29 abr 2021,Referral,22
30 abr 2021,Direct,27
30 abr 2021,Organic Search,36
1 may 2021,Direct,3
1 may 2021,Organic Search,42
2 may 2021,Referral,2
2 may 2021,Organic Search,55
2 may 2021,Direct,11
3 may 2021,Organic Search,76
3 may 2021,Referral,3
3 may 2021,Direct,37
4 may 2021,Referral,4
4 may 2021,Social,1
4 may 2021,Direct,23
4 may 2021,Organic Search,97
5 may 2021,Referral,22
5 may 2021,Direct,19
5 may 2021,Social,1
5 may 2021,Organic Search,102
6 may 2021,Direct,22
6 may 2021,Organic Search,97
6 may 2021,Social,5
6 may 2021,Referral,3
7 may 2021,Direct,28
7 may 2021,Social,1
7 may 2021,Referral,3
7 may 2021,Organic Search,68
8 may 2021,Direct,2
8 may 2021,Organic Search,43
9 may 2021,Direct,20
9 may 2021,Referral,3
9 may 2021,Organic Search,93
9 may 2021,Social,1
10 may 2021,Referral,5
10 may 2021,Social,4
10 may 2021,Direct,34
10 may 2021,Organic Search,88
11 may 2021,Social,2
11 may 2021,Referral,12
11 may 2021,Organic Search,87
11 may 2021,Direct,18
12 may 2021,Direct,8
12 may 2021,Referral,4
12 may 2021,Organic Search,56
13 may 2021,Referral,1
13 may 2021,Organic Search,158
13 may 2021,Social,1
13 may 2021,Direct,12
14 may 2021,Direct,10
14 may 2021,Organic Search,86
14 may 2021,Referral,6
15 may 2021,Social,12
15 may 2021,Organic Search,33
15 may 2021,Referral,2
15 may 2021,Direct,11
16 may 2021,Referral,2
16 may 2021,Direct,13
16 may 2021,Organic Search,32
17 may 2021,Direct,34
17 may 2021,Organic Search,410
17 may 2021,Referral,8
18 may 2021,Direct,18
18 may 2021,Referral,28
18 may 2021,Organic Search,77
19 may 2021,Referral,10
19 may 2021,Organic Search,75
19 may 2021,Direct,17
19 may 2021,Social,1
20 may 2021,Social,19
20 may 2021,Direct,22
20 may 2021,Organic Search,90
20 may 2021,Referral,4
21 may 2021,Organic Search,85
21 may 2021,Direct,16
22 may 2021,Organic Search,34
22 may 2021,Direct,18
22 may 2021,Referral,1
23 may 2021,Organic Search,32
23 may 2021,Social,3
23 may 2021,Direct,19
24 may 2021,Referral,4
24 may 2021,Direct,28
24 may 2021,Organic Search,40
25 may 2021,Organic Search,47
25 may 2021,Referral,3
25 may 2021,Direct,4
26 may 2021,Referral,24
26 may 2021,Organic Search,93
26 may 2021,Direct,26
27 may 2021,Social,10
27 may 2021,Direct,14
27 may 2021,Organic Search,103
27 may 2021,Referral,2
28 may 2021,Social,5
28 may 2021,Organic Search,24
28 may 2021,Direct,27
29 may 2021,Referral,1
29 may 2021,Organic Search,63
29 may 2021,Direct,42
30 may 2021,Referral,2
30 may 2021,Direct,1
30 may 2021,Organic Search,21
31 may 2021,Social,8
31 may 2021,Direct,10
31 may 2021,Referral,7
31 may 2021,Organic Search,70
1 jun 2021,Organic Search,89
1 jun 2021,Direct,8
1 jun 2021,Referral,23
1 jun 2021,Social,24
2 jun 2021,Referral,8
2 jun 2021,Direct,19
