,Fecha,Número de vistas de página,Usuarios nuevos,Usuarios,Número de sesiones por usuario,Sesiones,Argentina,Otros Paises,desktop,mobile,tablet,Categoría de dispositivo promedio,Categoría de dispositivo std,Linux,Android,iOS,Windows,Macintosh,Windows Phone,Sistema operativo (not set),Chrome OS,BlackBerry,FreeBSD,Playstation 4,Sistema operativo promedio,Sistema operativo std,Direct,Organic Search,Referral,Social,Paid Search,Agrupación de canales predeterminada promedio,Agrupación de canales predeterminada std
890,17 mar 2021,184,41,49,1.1428571428571428,56,174,10,145,39,0,61.33333333333334,61.266267680964184,1,39,0,144,0,0,0,0,0,0,0,16.727272727272727,41.757069970987956,36,148,0,0,0,36.8,57.32154917655314
891,18 mar 2021,192,46,56,1.1071428571428572,62,176,16,146,46,0,64.0,60.94806532341011,1,36,10,144,1,0,0,0,0,0,0,17.454545454545453,41.32215702449505,41,118,4,29,0,38.4,42.636134909252725
892,19 mar 2021,203,30,34,1.0588235294117647,36,134,69,175,28,0,67.66666666666667,76.75212628252646,0,23,5,159,16,0,0,0,0,0,0,18.454545454545453,45.070376556838376,57,131,4,11,0,40.6,49.608870174596795
893,20 mar 2021,75,20,27,1.0740740740740742,29,72,3,59,16,0,25.0,24.91318258807306,0,15,1,52,7,0,0,0,0,0,0,6.8181818181818175,14.977669328450165,31,37,7,0,0,15.0,15.836666315863324
894,21 mar 2021,52,9,18,1.0,18,49,3,47,5,0,17.333333333333332,21.076579946049648,0,5,0,43,4,0,0,0,0,0,0,4.727272727272728,12.225836346858456,17,26,9,0,0,10.4,10.05186549850325
895,22 mar 2021,150,56,70,1.1142857142857143,78,136,14,80,70,0,50.0,35.590260840104364,0,68,2,80,0,0,0,0,0,0,0,13.636363636363635,28.576127122518102,35,45,52,18,0,30.0,18.85735930611707
896,23 mar 2021,139,33,48,1.1041666666666667,53,132,7,98,41,0,46.33333333333334,40.18568014714805,0,40,1,97,1,0,0,0,0,0,0,12.636363636363635,29.00555660644331,7,76,56,0,0,27.8,31.927417684491807
897,24 mar 2021,348,70,84,1.2023809523809523,101,335,13,152,186,10,116.0,76.22772898799141,1,186,10,151,0,0,0,0,0,0,0,31.63636363636364,65.00947165574165,57,185,17,89,0,69.6,65.51824173464975
898,25 mar 2021,174,41,52,1.0961538461538465,57,166,8,135,39,0,58.0,56.72741841473134,0,36,3,133,1,0,1,0,0,0,0,15.818181818181818,38.427779208224266,26,128,16,4,0,34.8,47.49063065489865
899,26 mar 2021,147,31,50,1.06,53,129,18,120,27,0,49.0,51.400389103585596,1,24,3,118,1,0,0,0,0,0,0,13.363636363636365,33.77269668419023,15,120,9,3,0,29.4,45.59210457963089
900,27 mar 2021,138,14,23,1.2173913043478262,28,129,9,66,72,0,46.0,32.61901286060018,12,72,0,53,0,0,1,0,0,0,0,12.545454545454545,24.13358141814256,23,110,5,0,0,27.6,42.05995720397252
901,28 mar 2021,43,21,30,1.0333333333333334,31,39,4,20,23,0,14.333333333333336,10.208928554075703,0,21,2,19,0,0,1,0,0,0,0,3.9090909090909087,7.621197060048977,7,24,12,0,0,8.6,8.935323161475472
902,29 mar 2021,144,32,53,1.0943396226415094,58,129,15,103,41,0,48.0,42.339894504670966,9,38,3,61,33,0,0,0,0,0,0,13.090909090909092,20.13343914736939,14,108,15,7,0,28.8,39.96698637625809
903,30 mar 2021,158,41,52,1.1153846153846154,58,151,7,85,72,1,52.66666666666666,36.91732505056249,0,72,1,65,19,0,1,0,0,0,0,14.363636363636365,26.116079085055233,63,89,6,0,0,31.6,37.23761539089204
904,31 mar 2021,147,27,43,1.1162790697674418,48,134,13,117,30,0,49.0,49.61854492022111,1,28,2,109,7,0,0,0,0,0,0,13.363636363636365,31.26797003985425,26,117,4,0,0,29.4,44.85353943670444
905,1 abr 2021,78,13,22,1.2727272727272727,28,65,13,58,20,0,26.0,24.055491403558282,0,13,7,57,1,0,0,0,0,0,0,7.090909090909091,16.27856675316319,10,59,3,6,0,15.6,21.9508541975022
906,2 abr 2021,84,20,22,1.181818181818182,26,78,6,51,33,0,28.0,21.118712081942874,0,28,5,51,0,0,0,0,0,0,0,7.636363636363638,15.864613150443446,35,43,0,6,0,16.8,18.432579851990333
907,3 abr 2021,92,17,22,1.181818181818182,26,70,22,81,11,0,30.66666666666667,35.873233599564024,0,11,0,81,0,0,0,0,0,0,0,8.363636363636363,23.18413535656236,71,16,4,1,0,18.4,26.911707489492372
908,4 abr 2021,35,15,22,1.2727272727272727,28,30,5,21,14,0,11.666666666666664,8.73053390247253,0,13,1,20,1,0,0,0,0,0,0,3.1818181818181817,6.464141394411337,9,23,2,1,0,7.0,8.602325267042627
909,5 abr 2021,117,27,38,1.1052631578947372,42,108,9,88,29,0,39.0,36.615115275889366,0,29,0,86,0,0,2,0,0,0,0,10.636363636363637,25.220023528475533,31,72,14,0,0,23.4,26.84473877690003
910,6 abr 2021,239,29,55,1.1454545454545455,63,238,1,201,38,0,79.66666666666667,87.18690013732314,1,38,0,200,0,0,0,0,0,0,0,21.727272727272727,57.40777728289071,66,159,12,2,0,47.8,60.59834981251553
911,7 abr 2021,112,30,42,1.2619047619047619,53,107,5,75,37,0,37.333333333333336,30.619528989773105,0,28,9,73,0,0,2,0,0,0,0,10.181818181818182,21.442600681049445,17,90,5,0,0,22.4,34.36626252591341
912,8 abr 2021,104,35,42,1.0714285714285714,45,91,13,67,36,1,34.666666666666664,26.96087700518826,1,34,3,66,0,0,0,0,0,0,0,9.454545454545457,20.31284249552322,24,72,2,6,0,20.8,26.96961252966012
913,9 abr 2021,94,24,34,1.0588235294117647,36,70,24,58,36,0,31.33333333333333,23.907228102721483,0,33,3,56,1,0,1,0,0,0,0,8.545454545454545,17.665393165805266,10,81,2,1,0,18.8,31.301118190888968
914,10 abr 2021,97,15,24,1.1666666666666667,28,90,7,59,38,0,32.333333333333336,24.41766209574991,0,38,0,59,0,0,0,0,0,0,0,8.818181818181818,19.234524744551408,48,47,1,1,0,19.4,22.948638303829714
915,11 abr 2021,84,22,24,1.0416666666666667,25,76,8,42,42,0,28.0,19.798989873223327,0,41,1,42,0,0,0,0,0,0,0,7.636363636363638,15.96742551840936,5,78,1,0,0,16.8,30.655505215213793
916,12 abr 2021,120,39,56,1.1785714285714286,66,110,10,85,35,0,40.0,34.88074922742725,0,31,4,81,3,0,1,0,0,0,0,10.909090909090908,23.81540580630547,17,89,11,3,0,24.0,33.04542328371661
917,13 abr 2021,165,36,51,1.1176470588235294,57,141,24,132,33,0,55.0,56.08921464952064,1,29,4,127,4,0,0,0,0,0,0,15.0,36.341811632433426,17,129,4,15,0,33.0,48.42726504769808
918,14 abr 2021,240,37,63,1.2063492063492065,76,234,6,199,41,0,80.0,85.79432770682844,0,41,0,197,0,0,2,0,0,0,0,21.818181818181817,56.61483612465452,73,146,17,4,0,48.0,55.5517776493246
919,15 abr 2021,122,37,50,1.06,53,111,11,71,51,0,40.66666666666666,29.892399628593807,2,49,2,60,1,0,8,0,0,0,0,11.090909090909092,20.716504379817763,22,95,5,0,0,24.4,36.21380952067871
920,16 abr 2021,80,23,31,1.064516129032258,33,78,2,46,34,0,26.66666666666667,19.48218559493661,1,34,0,41,4,0,0,0,0,0,0,7.272727272727272,14.372264382172848,22,55,3,0,0,16.0,21.156559266572625
921,17 abr 2021,52,25,32,1.03125,33,47,5,38,14,0,17.333333333333332,15.69146972791976,0,11,3,36,0,0,2,0,0,0,0,4.727272727272728,10.375591190962734,7,36,9,0,0,10.4,13.305637902783918
922,18 abr 2021,34,17,21,1.1428571428571428,24,18,16,28,6,0,11.333333333333336,12.036980056845193,0,6,0,26,1,0,0,1,0,0,0,3.0909090909090913,7.440119078403683,14,18,2,0,0,6.8,7.652450587883596
923,19 abr 2021,105,35,48,1.0625,51,75,30,69,36,0,35.0,28.178005607210746,1,30,6,66,2,0,0,0,0,0,0,9.545454545454543,19.759295333237873,34,61,10,0,0,21.0,23.545700244418303
924,20 abr 2021,271,33,53,1.0188679245283019,54,263,8,248,22,1,90.33333333333331,111.81631763248552,16,20,3,231,0,0,1,0,0,0,0,24.63636363636364,65.609412749409,46,213,12,0,0,54.2,81.16748117318906
925,21 abr 2021,89,28,36,1.2222222222222223,44,79,10,56,33,0,29.66666666666667,22.9830855679176,4,33,0,51,1,0,0,0,0,0,0,8.090909090909092,16.478385542359565,18,62,9,0,0,17.8,23.085926448812923
926,22 abr 2021,141,27,37,1.054054054054054,39,135,6,71,70,0,47.0,33.23652609203716,0,69,1,70,1,0,0,0,0,0,0,12.818181818181818,26.723561894526316,27,107,7,0,0,28.2,40.622161439293215
927,23 abr 2021,149,32,39,1.0256410256410255,40,145,4,61,87,1,49.66666666666666,36.012343562852024,0,83,5,59,2,0,0,0,0,0,0,13.545454545454545,27.602251674830104,23,114,6,6,0,29.8,42.794392155982315
928,24 abr 2021,101,20,28,1.0714285714285714,30,86,15,44,57,0,33.666666666666664,24.390344173235626,1,53,4,43,0,0,0,0,0,0,0,9.181818181818182,18.457903859215246,4,95,2,0,0,20.2,37.42940020892667
929,25 abr 2021,74,26,34,1.1176470588235294,38,69,5,24,50,0,24.66666666666667,20.417857108151406,3,49,1,21,0,0,0,0,0,0,0,6.727272727272728,14.6293037744665,9,58,7,0,0,14.8,21.90342438980718
930,26 abr 2021,128,25,40,1.125,45,114,14,71,57,0,42.66666666666666,30.70649587447075,2,57,0,65,4,0,0,0,0,0,0,11.636363636363635,23.36381322890253,14,101,13,0,0,25.6,38.181670995387314
931,27 abr 2021,108,32,40,1.025,41,101,7,68,39,1,36.0,27.434771124736336,0,36,4,56,12,0,0,0,0,0,0,9.818181818181818,17.918087265098062,10,77,3,18,0,21.6,28.387321113483047
932,28 abr 2021,131,32,43,1.069767441860465,46,127,4,94,36,1,43.66666666666666,38.35216928530757,0,37,0,92,2,0,0,0,0,0,0,11.909090909090908,27.430754291337596,33,92,6,0,0,26.2,35.09073951913809
933,29 abr 2021,77,25,33,1.0606060606060606,35,66,11,70,7,0,25.66666666666667,31.478387647541428,5,7,0,57,8,0,0,0,0,0,0,7.0,16.090652283518246,11,43,22,1,0,15.4,15.932357013323545
934,30 abr 2021,63,22,29,1.0689655172413792,31,46,17,49,14,0,21.0,20.607442021431645,0,14,0,48,1,0,0,0,0,0,0,5.727272727272728,13.94854771906647,27,36,0,0,0,12.6,15.692036196746425
935,1 may 2021,45,18,21,1.0,21,40,5,27,18,0,15.0,11.224972160321824,1,16,2,25,1,0,0,0,0,0,0,4.090909090909091,7.993799249811128,3,42,0,0,0,9.0,16.540858502508268
936,2 may 2021,68,18,26,1.0769230769230769,28,52,16,52,16,0,22.66666666666667,21.746008573733448,1,16,0,50,1,0,0,0,0,0,0,6.1818181818181825,14.577804934015784,11,55,2,0,0,13.6,21.09597117935081
937,3 may 2021,116,28,38,1.0,38,109,7,89,26,1,38.66666666666666,37.02551672683163,2,24,3,87,0,0,0,0,0,0,0,10.545454545454543,25.10836020265194,37,76,3,0,0,23.2,29.87574266859319
938,4 may 2021,125,55,67,1.0895522388059702,73,122,3,79,45,1,41.66666666666666,31.930480039541457,1,39,7,75,3,0,0,0,0,0,0,11.363636363636365,22.931806919539532,23,97,4,1,0,25.0,36.959437225152655
939,5 may 2021,144,48,63,1.0793650793650793,68,117,27,116,27,1,48.0,49.24090440545001,0,22,6,113,3,0,0,0,0,0,0,13.090909090909092,32.21082411368335,19,102,22,1,0,28.8,37.690317058894586
940,6 may 2021,127,56,64,1.078125,69,104,23,81,46,0,42.333333333333336,33.169597860423664,1,45,1,77,2,0,0,0,0,1,0,11.545454545454545,24.29876029895591,22,97,3,5,0,25.4,36.6092884388648
941,7 may 2021,100,27,34,1.0,34,95,5,62,37,1,33.333333333333336,25.037749277618566,0,37,1,48,14,0,0,0,0,0,0,9.090909090909092,16.406509492241433,28,68,3,1,0,20.0,26.145745351777602
942,8 may 2021,45,13,15,1.2,18,36,9,26,19,0,15.0,10.98483803552272,0,19,0,26,0,0,0,0,0,0,0,4.090909090909091,8.805520432242753,2,43,0,0,0,9.0,17.017637908946117
943,9 may 2021,117,22,32,1.15625,37,109,8,88,29,0,39.0,36.615115275889366,0,29,0,88,0,0,0,0,0,0,0,10.636363636363637,25.832582411551247,20,93,3,1,0,23.4,35.556152772762125
944,10 may 2021,131,34,47,1.0212765957446808,48,122,9,110,21,0,43.66666666666666,47.681815774523045,0,21,0,108,2,0,0,0,0,0,0,11.909090909090908,30.967591697405037,34,88,5,4,0,26.2,33.19277029715959
945,11 may 2021,119,49,58,1.2758620689655171,74,112,7,85,34,0,39.66666666666666,34.93167935015754,1,31,3,78,6,0,0,0,0,0,0,10.818181818181818,22.96961701433273,18,87,12,2,0,23.8,32.2763070997907
946,12 may 2021,68,34,42,1.0714285714285714,45,63,5,55,13,0,22.66666666666667,23.471022323045254,9,13,0,43,2,0,1,0,0,0,0,6.1818181818181825,12.37165515360291,8,56,4,0,0,13.6,21.406541056415442
947,13 may 2021,172,44,53,1.0377358490566038,55,158,14,86,86,0,57.33333333333334,40.54078878802872,23,84,2,55,4,0,4,0,0,0,0,15.636363636363635,26.89465214591159,12,158,1,1,0,34.4,61.956759114724534
948,14 may 2021,102,33,44,1.0909090909090908,48,91,11,62,40,0,34.0,25.66450207322688,2,39,1,55,2,0,3,0,0,0,0,9.272727272727273,18.136306675690914,10,86,6,0,0,20.4,33.0187825335823
949,15 may 2021,58,19,24,1.0416666666666667,25,43,15,39,19,0,19.33333333333333,15.923427883328246,0,19,0,36,3,0,0,0,0,0,0,5.2727272727272725,11.11993221930707,11,33,2,12,0,11.6,11.706408501329514
950,16 may 2021,47,21,25,1.04,26,43,4,29,18,0,15.666666666666664,11.953614051360738,1,18,0,27,1,0,0,0,0,0,0,4.2727272727272725,8.812087866220098,13,32,2,0,0,9.4,12.289833196589775
951,17 may 2021,452,44,53,1.1320754716981132,60,447,5,416,36,0,150.66666666666666,188.1937535862678,0,32,4,408,8,0,0,0,0,0,0,41.09090909090909,116.38295294216066,34,410,8,0,0,90.4,160.2867430575592
952,18 may 2021,123,32,45,1.0666666666666669,48,118,5,82,41,0,41.0,33.47635981803677,0,40,1,81,1,0,0,0,0,0,0,11.181818181818182,24.840649171059702,18,77,28,0,0,24.6,28.323841547360768
953,19 may 2021,103,43,53,1.0754716981132075,57,92,11,71,32,0,34.333333333333336,29.0325487838889,1,30,2,66,4,0,0,0,0,0,0,9.363636363636363,19.800242088844765,17,75,10,1,0,20.6,27.90412155936825
954,20 may 2021,135,31,39,1.205128205128205,47,100,35,112,23,0,45.0,48.297688005396964,0,21,1,112,0,1,0,0,0,0,0,12.272727272727273,32.093870581866874,22,90,4,19,0,27.0,32.60674776790841
955,21 may 2021,101,17,23,1.1304347826086956,26,97,4,85,16,0,33.666666666666664,36.88119062912994,0,15,1,84,1,0,0,0,0,0,0,9.181818181818182,24.03716131257895,16,85,0,0,0,20.2,32.9872702720307
956,22 may 2021,53,23,27,1.0740740740740742,29,32,21,41,12,0,17.666666666666668,17.211107524567446,0,12,0,39,2,0,0,0,0,0,0,4.818181818181818,11.336330830309027,18,34,1,0,0,10.6,13.558761005342634
957,23 may 2021,54,19,23,1.0434782608695652,24,29,25,33,21,0,18.0,13.638181696985855,9,17,4,22,2,0,0,0,0,0,0,4.909090909090909,7.440119078403682,19,32,0,3,0,10.8,12.734205903785286
958,24 may 2021,72,17,20,1.1,22,67,5,54,18,0,24.0,22.44994432064365,0,18,0,53,1,0,0,0,0,0,0,6.545454545454546,15.558474080142929,28,40,4,0,0,14.4,16.51181395244023
959,25 may 2021,54,25,29,1.1034482758620692,32,46,8,32,18,4,18.0,11.430952132988164,1,21,1,30,1,0,0,0,0,0,0,4.909090909090909,9.903668241015506,4,47,3,0,0,10.8,18.170305445974208
960,26 may 2021,143,43,57,1.0175438596491229,58,129,14,87,56,0,47.66666666666666,36.00308628745905,1,55,1,85,1,0,0,0,0,0,0,13.0,27.62410014988559,26,93,24,0,0,28.6,34.09164120426003
961,27 may 2021,129,43,49,1.1836734693877549,58,117,12,77,52,0,43.0,32.072833779799794,0,42,10,77,0,0,0,0,0,0,0,11.727272727272727,23.89404988349005,14,103,2,10,0,25.8,38.93789927564147
962,28 may 2021,56,21,24,1.0416666666666667,25,48,8,41,15,0,18.666666666666668,16.937794687883336,0,11,4,41,0,0,0,0,0,0,0,5.090909090909091,11.804887627623842,27,24,0,5,0,11.2,11.855800268223145
963,29 may 2021,106,30,36,1.0833333333333333,39,71,35,84,22,0,35.333333333333336,35.565276448931044,0,20,2,76,0,0,8,0,0,0,0,9.636363636363637,21.78937492229027,42,63,1,0,0,21.2,26.407574670915924
964,30 may 2021,24,11,15,1.1333333333333333,17,21,3,14,10,0,8.0,5.887840577551898,1,9,1,13,0,0,0,0,0,0,0,2.1818181818181817,4.260136186858174,1,21,2,0,0,4.8,8.133879763065103
965,31 may 2021,95,30,40,1.025,41,77,18,67,28,0,31.66666666666667,27.47524137999316,2,28,0,65,0,0,0,0,0,0,0,8.636363636363637,19.522819874899444,10,70,7,8,0,19.0,25.721586265236443
966,1 jun 2021,144,30,36,1.1666666666666667,42,138,6,103,40,1,48.0,42.02380277890139,0,40,1,102,1,0,0,0,0,0,0,13.090909090909092,30.33286410196208,8,89,23,24,0,28.8,31.441374015777374
967,2 jun 2021,118,35,48,1.1666666666666667,56,109,9,60,58,0,39.333333333333336,27.824849006278946,3,55,3,57,0,0,0,0,0,0,0,10.727272727272727,21.375818576950696,19,88,8,3,0,23.6,32.84265519107735
968,3 jun 2021,86,19,29,1.206896551724138,35,85,1,73,13,0,28.66666666666667,31.79447890576112,0,13,0,72,1,0,0,0,0,0,0,7.8181818181818175,20.630155253539023,12,69,3,2,0,17.2,26.225178741049604
969,4 jun 2021,78,28,34,1.0588235294117647,36,71,7,51,27,0,26.0,20.83266665599966,0,26,1,48,3,0,0,0,0,0,0,7.090909090909091,14.884125438958266,9,33,19,17,0,15.6,10.983624174196782
970,5 jun 2021,47,25,32,1.09375,35,39,8,24,22,1,15.666666666666664,10.402991022884825,0,23,0,23,1,0,0,0,0,0,0,4.2727272727272725,8.832696582902633,3,31,4,9,0,9.4,11.18212859879549
971,6 jun 2021,48,28,33,1.0303030303030305,34,40,8,31,17,0,16.0,12.675435561221027,0,15,2,28,3,0,0,0,0,0,0,4.363636363636363,8.594636036217084,4,36,8,0,0,9.6,13.529227620230207
972,7 jun 2021,84,30,36,1.0555555555555556,38,72,12,60,23,1,28.0,24.344746182013623,3,24,0,55,2,0,0,0,0,0,0,7.636363636363638,16.438716645732345,27,42,8,7,0,16.8,15.458331087151675
973,8 jun 2021,107,36,52,1.1153846153846154,58,92,15,72,35,0,35.666666666666664,29.397656747132448,0,33,2,70,2,0,0,0,0,0,0,9.727272727272727,21.226445380022408,15,73,13,6,0,21.4,26.340842811117486
974,9 jun 2021,131,25,35,1.1142857142857143,39,95,36,78,53,0,43.66666666666666,32.520079267362725,9,49,4,68,1,0,0,0,0,0,0,11.909090909090908,22.488197087905093,20,97,13,1,0,26.2,36.18507979817095
975,10 jun 2021,142,35,45,1.0444444444444445,47,123,19,129,13,0,47.33333333333334,57.990420664872644,1,13,0,128,0,0,0,0,0,0,0,12.909090909090908,36.58229712319768,8,115,5,14,0,28.4,43.53665122629438
976,11 jun 2021,116,29,33,1.1212121212121209,37,102,14,48,61,7,38.66666666666666,23.012074125457612,1,61,7,45,2,0,0,0,0,0,0,10.545454545454543,20.397698784482515,18,67,31,0,0,23.2,24.830626250660693
977,12 jun 2021,71,24,27,1.2222222222222223,33,48,23,51,19,1,23.66666666666667,20.677416559027765,1,13,7,49,1,0,0,0,0,0,0,6.454545454545454,14.02182478309916,16,53,2,0,0,14.2,20.301724064719235
978,13 jun 2021,46,16,19,1.2105263157894737,23,22,24,37,8,1,15.333333333333336,15.58489297008128,0,8,1,32,5,0,0,0,0,0,0,4.181818181818182,9.153421435012273,7,30,9,0,0,9.2,11.01635148313633
979,14 jun 2021,234,35,47,1.2340425531914894,58,167,67,200,34,0,78.0,87.37657962329875,6,33,1,191,2,0,0,1,0,0,0,21.272727272727273,54.467823544298994,20,191,3,20,0,46.8,72.57933590216984
980,15 jun 2021,202,28,39,1.3076923076923077,51,186,16,177,25,0,67.33333333333333,78.21480394116931,0,24,1,173,4,0,0,0,0,0,0,18.363636363636363,49.3710859940452,23,178,1,0,0,40.4,69.35877738253464
981,16 jun 2021,79,23,30,1.1,33,72,7,64,15,0,26.33333333333333,27.32926799035951,1,15,0,60,3,0,0,0,0,0,0,7.1818181818181825,17.235366292587738,18,61,0,0,0,15.8,23.650792798551173
982,17 jun 2021,148,39,53,1.169811320754717,62,125,23,76,72,0,49.33333333333334,34.92213560989012,4,71,1,67,5,0,0,0,0,0,0,13.454545454545455,26.251800410512576,9,125,2,12,0,29.6,47.90240077490898
983,18 jun 2021,126,23,43,1.2093023255813953,52,120,6,105,21,0,42.0,45.365184888855026,7,16,5,96,2,0,0,0,0,0,0,11.454545454545455,27.147287279055533,8,101,14,3,0,25.2,38.19633490271024
984,19 jun 2021,50,16,19,1.1052631578947372,21,47,3,42,8,0,16.666666666666668,18.208667044996886,0,8,0,42,0,0,0,0,0,0,0,4.545454545454546,12.063194483926086,5,34,4,7,0,10.0,12.214745187681975
985,20 jun 2021,39,16,21,1.0476190476190477,22,31,8,31,8,0,13.0,13.140268896284685,0,8,0,29,2,0,0,0,0,0,0,3.5454545454545454,8.370550501757894,8,26,5,0,0,7.8,9.6
986,21 jun 2021,40,21,27,1.037037037037037,28,36,4,25,14,1,13.333333333333336,9.809292646374773,0,14,1,25,0,0,0,0,0,0,0,3.636363636363636,7.8424570277053425,3,36,1,0,0,8.0,14.042791745233568
987,22 jun 2021,196,31,38,1.0263157894736843,39,183,13,66,130,0,65.33333333333333,53.07437129998705,0,129,1,62,4,0,0,0,0,0,0,17.818181818181817,39.323410057018144,11,170,0,15,0,39.2,65.6700845134221
988,23 jun 2021,130,32,44,1.0454545454545454,46,127,3,75,55,0,43.33333333333334,31.71049598406741,3,55,0,71,1,0,0,0,0,0,0,11.818181818181818,24.382624893440305,31,95,0,4,0,26.0,36.39230687933921
989,24 jun 2021,78,29,36,1.1111111111111112,40,65,13,54,24,0,26.0,22.09072203437452,0,22,2,52,2,0,0,0,0,0,0,7.090909090909091,15.500466535234265,24,41,1,12,0,15.6,15.396103403134186
990,25 jun 2021,116,32,38,1.1842105263157894,45,111,5,68,48,0,38.66666666666666,28.534579412043595,0,47,1,62,6,0,0,0,0,0,0,10.545454545454543,21.03401416910514,15,88,1,12,0,23.2,32.93265856258799
991,26 jun 2021,131,30,36,1.0833333333333333,39,127,4,48,82,1,43.66666666666666,33.209770985191824,0,83,0,48,0,0,0,0,0,0,0,11.909090909090908,26.34199738907969,15,79,1,36,0,26.2,29.430596324233733
992,27 jun 2021,88,18,26,1.0769230769230769,28,85,3,78,10,0,29.33333333333333,34.653843782312066,0,10,0,77,1,0,0,0,0,0,0,8.0,22.00413184340201,11,75,0,2,0,17.6,28.986893590034796
993,28 jun 2021,179,64,75,1.16,87,151,28,102,76,1,59.66666666666666,42.82003684673281,1,68,8,100,1,0,1,0,0,0,0,16.272727272727273,32.72222183246261,49,114,0,16,0,35.8,42.9995348812054
994,29 jun 2021,122,36,51,1.2549019607843137,64,117,5,100,21,1,40.66666666666666,42.74212078136611,5,21,1,94,0,0,0,1,0,0,0,11.090909090909092,26.885124462337387,18,82,6,16,0,24.4,29.540480700218808
995,30 jun 2021,115,30,42,1.0952380952380951,46,107,8,60,55,0,38.333333333333336,27.182510717166814,1,54,1,59,0,0,0,0,0,0,0,10.454545454545457,21.735449203228253,7,63,2,43,0,23.0,25.400787389370432
996,1 jul 2021,47,30,37,1.054054054054054,39,36,11,21,26,0,15.666666666666664,11.2644968324772,0,20,6,20,1,0,0,0,0,0,0,4.2727272727272725,7.6049135921325,17,27,1,2,0,9.4,10.781465577554844
997,2 jul 2021,98,32,39,1.1025641025641026,43,81,17,80,18,0,32.666666666666664,34.26692606905706,2,18,0,78,0,0,0,0,0,0,0,8.909090909090908,22.439634357151288,23,69,5,1,0,19.6,26.058395959843732
998,3 jul 2021,46,23,25,1.04,26,44,2,22,24,0,15.333333333333336,10.873004286866728,0,24,0,22,0,0,0,0,0,0,0,4.181818181818182,8.881217994050774,4,41,0,1,0,9.2,15.967466924969658
999,4 jul 2021,133,16,19,1.0,19,123,10,41,92,0,44.33333333333334,37.63272807307786,0,91,1,40,1,0,0,0,0,0,0,12.090909090909092,27.42743996092084,23,110,0,0,0,26.6,42.64082550795658
1000,5 jul 2021,101,38,45,1.0666666666666669,48,73,28,76,25,0,33.666666666666664,31.626290048347787,1,25,0,65,9,0,1,0,0,0,0,9.181818181818182,19.08268221007148,16,80,4,1,0,20.2,30.43944808960898
1001,6 jul 2021,318,49,66,1.0909090909090908,72,299,19,170,148,0,106.0,75.48951362054646,1,148,0,164,4,0,1,0,0,0,0,28.90909090909091,60.01886755687681,25,217,1,75,0,63.6,81.38206190555752
1002,7 jul 2021,408,74,88,1.1363636363636365,100,364,44,161,247,0,136.0,102.37512718754816,0,244,3,125,36,0,0,0,0,0,0,37.09090909090909,74.67073729557292,53,208,0,147,0,81.6,82.93274383498957
1003,8 jul 2021,325,43,53,1.1320754716981132,60,317,8,204,121,0,108.33333333333331,83.7628928716184,62,119,2,140,2,0,0,0,0,0,0,29.54545454545455,50.4621615873331,25,204,19,77,0,65.0,74.03512679802743
1004,9 jul 2021,148,18,27,1.3333333333333333,36,114,34,129,19,0,49.33333333333334,56.864361031805814,17,16,3,111,1,0,0,0,0,0,0,13.454545454545455,31.456647328617603,46,87,9,6,0,29.6,32.927799805027966
1005,10 jul 2021,197,22,26,1.1538461538461535,30,192,5,152,45,0,65.66666666666667,63.751252711003424,5,45,0,146,1,0,0,0,0,0,0,17.90909090909091,42.46807259674783,94,98,3,2,0,39.4,46.24110725317897
1006,11 jul 2021,48,14,17,1.0,17,42,6,16,32,0,16.0,13.063945294843615,0,32,0,16,0,0,0,0,0,0,0,4.363636363636363,9.865207248182207,11,11,0,26,0,9.6,9.562426470305537
1007,12 jul 2021,69,38,42,1.0952380952380951,46,56,13,33,36,0,23.0,16.30950643030009,0,33,3,32,1,0,0,0,0,0,0,6.2727272727272725,12.395680399315864,13,31,1,24,0,13.8,12.286578042726136
1008,13 jul 2021,141,33,48,1.125,54,128,13,34,107,0,47.0,44.63929509598764,1,105,2,33,0,0,0,0,0,0,0,12.818181818181818,30.617339655876464,12,101,1,27,0,28.2,37.679702758912526
1009,14 jul 2021,74,36,37,1.0810810810810811,40,62,12,56,17,1,24.66666666666667,23.098821518760552,1,15,3,52,3,0,0,0,0,0,0,6.727272727272728,14.924603902713551,11,57,0,6,0,14.8,21.497906874856447
1010,15 jul 2021,61,18,26,1.0769230769230769,28,54,7,49,12,0,20.33333333333333,20.853989759489405,0,11,1,49,0,0,0,0,0,0,0,5.545454545454546,14.092961727328072,11,42,5,3,0,12.2,15.328405005087776
1011,16 jul 2021,60,17,24,1.0,24,45,15,51,9,0,20.0,22.226110770892873,0,9,0,47,4,0,0,0,0,0,0,5.454545454545454,13.412095195034265,5,52,2,1,0,12.0,20.069877926883358
1012,17 jul 2021,40,13,19,1.0526315789473684,20,33,7,23,17,0,13.333333333333336,9.741092797468305,0,17,0,21,2,0,0,0,0,0,0,3.636363636363636,7.314651887233249,3,22,13,2,0,8.0,8.318653737234168
1013,18 jul 2021,34,20,24,1.0833333333333333,26,22,12,20,14,0,11.333333333333336,8.379870059984357,5,13,1,14,1,0,0,0,0,0,0,3.0909090909090913,5.107117056432051,4,22,0,8,0,6.8,8.158431221748456
